dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,18.178578,15.258728,7.308951,2.481264,10.209718,4.686511,1.797123,0.295790,10.466975,5.717777
cuda,Background_Matting,4,16.862915,14.611292,7.047419,2.934390,10.302269,5.490191,2.678856,0.257189,6.534149
cuda,LearningToPaint,96,6.847396,5.971700,2.900318,1.034461,3.696518,1.574227,0.650664,0.085318,1.877065
cuda,Super_SloMo,6,17.043144,14.875884,8.174724,3.076548,10.609433,5.612018,2.321510,0.145638,5.601483
cuda,alexnet,128,1.931338,1.612077,1.229159,0.189915,2.144425,0.782217,0.279484,0.016919,1.112082
cuda,attention_is_all_you_need_pytorch,256,19.726388,17.046538,8.715708,2.707338,11.883372,4.903815,2.284754,0.357649,12.347643,6.004131
cuda,dcgan,32,1.801940,1.622515,1.098977,0.193409,1.432273,0.206134,0.092927,0.014394,0.534983
cuda,demucs,4,1.937369,1.243498,1.032347,0.130970,0.894730,0.164742,0.084687,0.013234
cuda,densenet121,4,45.156630,39.222686,19.419312,7.230155,24.099876,13.814254,5.296768,0.739051,12.196887
cuda,dlrm,1024,1.047125,0.872544,0.442127,0.156585,1.124104,0.352960,0.116567,0.014817,0.846169
cuda,drq,1,1.964328,1.654669,1.221604,0.136438,1.690982,0.163037,0.086364,0.016980,0.614534
cuda,fastNLP_Bert,6,18.848569,15.704010,8.347924,2.556228,11.375600,4.383160,1.805813,0.293490,5.346630,5.698371
cuda,functorch_dp_cifar10,64,6.230315,5.574096,2.948467,1.225960,5.568912,2.476171,0.760335,0.068790,3.891937,0.636726
cuda,hf_Albert,8,11.238407,9.668482,3.977198,1.668410,7.163535,3.347133,1.214146,0.152293,3.862713,4.934513
cuda,hf_Bart,4,23.713091,20.010399,10.604497,3.057959,14.765206,5.436923,2.520647,0.422618,3.581691,7.359689
cuda,hf_Bert,4,16.059413,13.016970,5.909540,2.125768,8.842656,3.855326,1.640830,0.290666,1.882700,5.163757
cuda,hf_Bert_large,4,31.515322,25.180165,11.090127,4.616462,15.960578,8.443904,3.173487,0.723101,1.668440,9.694612
cuda,hf_BigBird,2,63.914768,53.841364,25.157414,9.083527,39.164663,21.376748,10.469756,0.581238,9.856751,23.814796
cuda,hf_DistilBert,8,9.305223,7.910899,4.363548,1.091371,6.106318,2.033821,0.887026,0.129734,5.075958,2.889448
cuda,hf_GPT2,4,16.921965,13.945162,7.540034,2.483044,9.387515,3.478904,1.569965,0.254713,2.212202,4.423519
cuda,hf_GPT2_large,4,46.645290,37.895755,17.761898,7.099241,23.522928,11.970613,4.546226,1.228469,1.614149,13.140863
cuda,hf_Reformer,4,11.586988,9.140472,7.211676,0.833230,7.740042,1.356749,0.701446,0.063780,3.570671,1.610689
cuda,hf_T5,8,20.116355,16.763965,7.999653,2.450923,11.152023,4.157019,2.063604,0.345884,5.840765,5.734501
cuda,hf_T5_large,2,79.470187,63.861485,28.343853,9.914508,39.468040,21.059299,6.640998,2.736484,23.918384,22.119123
cuda,lennard_jones,1000,1.073874,0.926899,0.681271,0.038402,0.987419,0.088458,0.043673,0.007936,0.349178
cuda,mnasnet1_0,32,16.790813,14.757745,7.442064,2.658232,8.913319,4.111307,1.752084,0.240295,4.238741,2.407712
cuda,mobilenet_v2,96,18.536238,16.430585,8.447367,2.840210,9.239308,4.587824,1.881794,0.274715,3.934699
cuda,mobilenet_v3_large,32,17.982069,15.609949,7.694215,2.924498,9.774273,4.541872,1.889242,0.282224,5.122323,30.988312
cuda,nvidia_deeprecommender,256,1.393909,1.201365,0.814537,0.124637,1.630424,0.115926,0.064835,0.011024,0.947716,0.376785
cuda,phlippe_densenet,128,17.893319,15.779953,8.229462,3.104908,9.981007,4.794030,2.148694,0.259342,4.968297
cuda,phlippe_resnet,128,6.559985,5.582214,2.791044,1.080466,3.230738,1.129019,0.616480,0.081969,1.562928
cuda,pytorch_CycleGAN_and_pix2pix,1,6.178851,5.464583,2.467392,1.036028,4.417380,2.252226,0.775668,0.074656,3.028784
cuda,pytorch_stargan,16,6.926106,6.172074,3.032806,1.064453,3.968955,1.476799,0.466228,0.066981,36.192694,2.047777
cuda,pytorch_struct,200,2.550782,2.210937,1.530617,0.161331,2.517625,0.224358,0.134998,0.024460,15.993378,1.160225
cuda,pytorch_unet,1,8.256937,7.271106,3.855385,1.435075,5.091377,2.315326,1.078379,0.095090,2.991258
cuda,resnet152,32,46.170307,39.608375,16.517010,8.663488,17.258073,9.929813,3.980054,1.053228,10.199437,2.748383
cuda,resnet18,16,7.426287,6.553808,3.531420,1.189878,4.634587,1.913784,0.770446,0.082238,2.336118,2.743264
cuda,resnet50,32,16.375741,14.234051,6.652365,2.752183,7.973121,3.947181,1.599989,0.244517,4.185149,2.821449
cuda,resnext50_32x4d,8,15.665271,13.536978,5.942787,2.557402,7.378685,3.441837,1.630459,0.222019,4.105554,2.727197
cuda,shufflenet_v2_x1_0,128,18.706828,16.043872,7.574939,2.971866,9.442276,4.719273,2.527578,0.323458,4.963590
cuda,soft_actor_critic,256,1.404628,1.228085,1.009418,0.058801,1.413477,0.065524,0.040265,0.007414,0.467511
cuda,speech_transformer,32,22.043359,18.259568,8.793478,3.159594,12.894006,5.366446,2.249313,0.350183,7.400958
cuda,squeezenet1_1,32,3.206926,2.667343,1.817438,0.578667,3.369894,1.345252,0.638482,0.050294,2.148358
cuda,timm_efficientdet,1,72.512263,55.615241,24.990312,13.220901,41.403578,20.005972,6.565521,1.549943,44.542360,30.729952
cuda,timm_efficientnet,32,20.459585,16.815147,8.185493,3.339151,10.647317,5.174402,2.168213,0.332124,5.936874,36.917108
cuda,timm_nfnet,128,20.048064,15.880599,6.751358,3.812711,10.485130,5.688813,2.194586,0.324520,7.909927
