dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,3.473666,49.982013,39.821418,2.552837,83.267174,7.657465,3.332485,0.265508,1.309952,47.473692
cuda,beit_base_patch16_224,64,2.307176,18.744991,13.875129,1.342454,33.108980,3.335468,1.271677,0.148269,6.926509,27.598163
cuda,botnet26t_256,128,1.483429,56.319893,52.447884,1.804622,104.989967,5.954080,2.108862,0.104344,40.863207,95.279348
cuda,cait_m36_384,2,22.464740,51.136515,31.793503,3.790010,69.192483,10.084623,3.931617,0.540198,0.655029,42.747599
cuda,coat_lite_mini,128,2.178640,91.085588,86.071373,2.645741,208.213601,5.533981,2.216184,0.152463,0.198519,125.075949
cuda,convit_base,32,2.117687,33.638644,27.880733,1.631259,60.827765,3.788366,1.551088,0.172500,0.269189,34.954065
cuda,convmixer_768_32,32,2.871470,11.227569,4.696939,1.375848,9.314106,1.939021,0.966053,0.139625,2.246220,8.354589
cuda,convnext_base,32,4.866400,39.687263,31.741036,2.421091,106.023067,7.329926,2.721138,0.257397,106.079280,182.921613
cuda,crossvit_9_240,64,3.491377,40.250164,32.456609,2.019849,83.170774,5.455532,1.813263,0.211916,0.285074,53.164970
cuda,cspdarknet53,64,3.740774,35.498667,28.421599,1.889600,64.901411,3.388318,1.526121,0.182577,0.273086,38.765866
cuda,deit_base_distilled_patch16_224,64,1.913037,15.690364,11.596309,1.141164,39.012159,2.769960,1.292964,0.129004,0.188333,28.827727
cuda,dla102,64,4.228153,40.921511,29.562502,2.386430,63.860458,5.576492,2.292380,0.256964,0.375809,37.237429
cuda,dm_nfnet_f0,128,3.481135,17.049504,6.983888,1.871615,8.357772,5.103048,1.544144,0.203948,0.988582,4.683139
cuda,dpn107,32,6.578622,101.268554,86.813001,2.564116,145.497363,6.701196,2.537091,0.293723,1.383309,62.859574
cuda,eca_botnext26ts_256,64,1.575071,46.933136,42.669392,2.238861,106.896045,5.450769,2.308475,0.109598,141.449831,207.995302
cuda,eca_halonext26ts,64,1.665276,47.171677,42.750440,2.776271,88.570497,8.425410,2.399912,0.119577,169.846954,218.525753
cuda,ese_vovnet19b_dw,128,1.125467,23.842350,20.994107,0.768268,45.711019,2.795918,1.204681,0.089768,0.160990,25.696212
cuda,fbnetc_100,128,2.884941,37.484154,31.008804,1.465666,64.898238,3.604259,1.573624,0.174026,0.770909,36.236232
cuda,fbnetv3_b,128,6.048759,53.740921,42.759948,2.595403,96.812266,6.717634,2.560961,0.287882,1.248050,58.447976
cuda,gernet_l,128,2.597981,19.788051,14.069090,1.357238,31.188481,2.209162,1.092398,0.145205,0.745481,19.318673
cuda,ghostnet_100,128,3.909691,62.184088,52.790451,2.431270,112.759371,7.119606,2.817945,0.250713,0.537363,63.098468
cuda,gluon_inception_v3,128,3.458959,18.351290,8.160199,2.526535,12.609687,7.697130,3.318650,0.260570,1.118568,8.248537
cuda,gluon_xception65,32,6.275810,36.060440,22.753444,2.147579,50.756381,5.483803,1.942181,0.281061,1.235475,31.607008
cuda,gmixer_24_224,64,3.720012,25.559177,19.379066,1.448411,38.843261,4.023200,1.513278,0.193506,0.236738,21.268239
cuda,gmlp_s16_224,64,3.820672,30.019072,22.630407,1.721866,42.024137,6.710791,2.156198,0.189348,0.325722,21.579010
cuda,hrnet_w18,2,42.909528,87.140517,43.331488,5.434755,104.072644,15.165733,4.941360,0.722901,2.908822,69.626127
cuda,inception_v3,128,3.513074,18.356241,8.169506,2.544590,12.611341,7.681848,3.332352,0.261530,1.121917,8.261669
cuda,jx_nest_base,32,4.577392,63.852036,54.051721,2.841011,113.113057,9.548146,3.342429,0.334107,42.357152,104.431734
cuda,lcnet_050,128,1.095689,16.736176,13.699009,0.950910,26.510379,2.261140,1.235867,0.090891,0.697557,14.688264
cuda,mixer_b16_224,64,1.384298,23.138351,19.339991,0.886756,35.440862,2.603532,0.816461,0.099501,13.881664,30.937974
cuda,mixnet_l,64,7.762340,53.888053,44.510014,1.804890,117.124858,5.462375,2.449851,0.277163,0.312030,74.885319
cuda,mnasnet_100,128,2.169978,25.519042,20.423101,1.211483,41.151577,3.169099,1.348404,0.141002,0.659752,22.690451
cuda,mobilenetv2_100,128,2.161816,17.998588,12.983396,1.333213,32.304135,3.356215,1.407998,0.139653,0.758673,21.512739
cuda,mobilenetv3_large_100,128,2.301561,20.176285,14.832656,1.388230,33.132900,3.688501,1.572294,0.156950,0.719839,20.506454
cuda,mobilevit_s,32,2.939813,114.838243,108.715150,3.444867,197.028590,10.074804,4.116118,0.197317,72.979017,164.863049
cuda,nfnet_l0,64,3.016033,32.005875,24.876381,1.444949,55.100292,3.245923,1.031135,0.188897,2.826560,34.617617
cuda,pit_b_224,64,1.879937,36.734531,32.114221,1.782109,74.040179,3.438611,1.247432,0.147276,0.199895,43.999177
cuda,pnasnet5large,16,26.241426,89.542377,60.937454,4.371305,123.618705,15.740164,6.053337,0.567018,2.555102,70.003057
cuda,poolformer_m36,64,6.213102,33.222359,20.038723,3.485245,37.030220,13.194819,3.839252,0.272411,1.623427,22.331059
cuda,regnety_002,128,2.466763,26.554765,21.027519,1.115567,44.864062,2.825885,1.184547,0.145991,0.637581,25.680326
cuda,repvgg_a2,128,2.507318,12.834121,7.513015,1.043827,18.206734,2.453124,0.897048,0.126971,0.675521,12.503892
cuda,res2net101_26w_4s,64,11.698888,58.123887,37.645600,4.132365,87.806941,11.252995,4.248196,0.470559,0.641986,55.229932
cuda,res2net50_14w_8s,2,8.946322,53.833745,36.001406,2.607768,109.381557,8.666875,3.008033,0.383315,0.530688,76.777379
cuda,res2next50,2,3.119877,23.296792,14.126701,1.788324,39.126600,4.156524,2.640199,0.228215,0.325028,27.258225
cuda,resmlp_12_224,128,1.348556,16.785304,14.201007,0.629083,42.868698,2.318842,0.788903,0.101885,13.165201,42.512489
cuda,resnest101e,32,11.828434,54.202785,35.358968,3.402750,81.410998,8.914776,3.393230,0.400524,27.061299,76.795245
cuda,rexnet_100,128,3.091415,70.418281,63.283946,1.824227,125.889441,5.318407,2.103570,0.216364,0.952271,65.514867
cuda,sebotnet33ts_256,64,2.200873,47.924853,42.424324,2.379052,92.803524,7.319041,2.625623,0.144454,61.973390,114.831411
cuda,selecsls42b,128,1.074732,20.032624,15.980067,1.042154,46.446717,3.770812,1.585603,0.120407,0.190447,31.767369
