dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,23.908251,20.755528,17.441999,10.070219,2.333705,15.366428,4.077448,1.818505,0.250370,10.025579,24.465631,17.838282
cuda,Background_Matting,4,19.855475,17.804354,14.625705,8.565789,2.294809,15.430733,5.084801,2.718275,0.200167,13.500523,30.186139,22.837830
cuda,LearningToPaint,96,13.334976,12.439965,8.039484,5.575585,0.893845,9.525913,1.090008,0.652176,0.065261,12.008159,23.947579,16.924404
cuda,Super_SloMo,6,20.327655,18.255696,15.200996,9.368109,2.599492,14.141124,5.026602,2.421638,0.120798,7.504178,7.935215
cuda,alexnet,128,5.592205,5.282531,2.236787,1.920784,0.166731,5.345490,0.714934,0.411568,0.012417,4.073508,7.674155,3.924436
cuda,attention_is_all_you_need_pytorch,256,23.199824,20.356201,17.470324,10.147260,2.101401,16.689041,4.298527,1.931410,0.329252,14.647031,31.455145,23.701356
cuda,dcgan,32,5.565283,5.272928,2.248673,1.817103,0.306710,2.878313,0.171497,0.098554,0.010372,0.116983,1.498590
cuda,demucs,4,11.948358,11.093317,7.932124,7.158449,0.410504,11.710096,0.899420,0.524320,0.031728,6.781374,9.627768,11.769741
cuda,densenet121,4,45.698071,40.875714,37.677531,21.667805,6.152933,33.076045,12.772601,5.230201,0.654861,27.581050,55.510203,45.622949
cuda,dlrm,1024,4.823085,4.513149,1.781143,1.333548,0.163503,2.861684,0.333996,0.132149,0.014430,0.124964,1.829386
cuda,drq,1,6.349931,5.881390,2.663538,2.272895,0.110456,3.912660,0.125589,0.071233,0.012506,0.262061,2.024080
cuda,fastNLP_Bert,6,23.964118,20.665905,17.856452,11.692406,1.791367,17.064130,3.506932,1.720882,0.267042,0.349243,6.656221,7.683676
cuda,functorch_dp_cifar10,64,11.082818,10.346298,7.408280,4.839089,1.169329,10.252114,1.936727,0.821951,0.054806,25.747761,35.023103,32.401369
cuda,hf_Albert,8,18.202988,16.234281,12.514678,7.015419,1.603013,12.143593,3.059736,1.410505,0.144033,0.002453,8.552673,6.881309
cuda,hf_Bart,4,29.848294,23.699618,20.326639,12.546299,2.280602,19.915444,3.482696,2.152061,0.264498,4.176406,3.631108,14.051100
cuda,hf_Bert,4,19.622013,16.268718,13.311447,7.331702,1.731236,12.193241,3.034647,1.814917,0.261665,0.002476,3.357458,6.760308
cuda,hf_Bert_large,4,32.758950,25.792376,22.930793,11.057216,3.575598,18.205297,6.212393,2.982335,0.743186,0.002646,3.022856,11.056698
cuda,hf_BigBird,2,65.941415,55.848184,52.231250,27.703753,8.329058,46.496512,19.344413,9.366640,0.535631,13.515681,8.173763,41.307161
cuda,hf_DistilBert,8,14.594100,13.031285,9.360376,6.319955,1.063104,9.983617,1.527949,0.849240,0.107547,1.912681,5.307613,6.723287
cuda,hf_GPT2,4,20.891438,17.680535,14.567350,8.936648,1.830995,12.242120,3.236406,1.568538,0.227576,0.319225,7.936620,5.612122
cuda,hf_Longformer,2,72.099972,63.455704,60.351432,39.614733,7.763683,54.008233,20.493778,7.300592,0.422895,15.910975,6.166781,38.728204
cuda,hf_Reformer,4,25.127108,21.742439,18.892973,16.948067,0.688455,20.906946,1.182677,0.665002,0.062842,0.458245,5.468372,5.210223
cuda,hf_T5,8,25.082279,20.813714,17.086106,9.251345,2.078570,15.043478,3.618579,1.848297,0.277311,2.212659,6.687475,10.301913
cuda,hf_T5_large,2,86.060606,64.758907,61.321951,29.631776,8.539208,44.888280,18.317659,6.089433,2.452240,4.277958,26.564144,28.967598
cuda,lennard_jones,1000,4.162756,3.911139,1.305304,1.100168,0.027761,1.996389,0.067540,0.036992,0.005814,0.104702,1.034840
cuda,mnasnet1_0,32,21.358313,19.496727,15.528979,9.409191,2.354041,14.355068,3.326434,1.746178,0.185842,40.159226,75.059157,47.644631
cuda,mobilenet_v2,96,22.835688,20.917904,16.842187,10.721883,2.282359,15.739553,3.691580,1.869883,0.209439,41.748616,92.093959,49.430210
cuda,mobilenet_v3_large,32,22.178812,20.102225,17.008052,10.240361,2.434756,16.973046,3.738156,2.180974,0.213362,60.205040,96.068440,69.563594
cuda,nvidia_deeprecommender,256,4.729393,4.404957,1.628198,1.286184,0.105800,4.039816,0.082484,0.057639,0.008414,0.617125,3.486075,0.489307
cuda,phlippe_densenet,128,23.637539,21.633073,18.442217,12.076325,2.327481,18.587140,4.233420,2.183335,0.207071,55.501685,127.583531,64.529193
cuda,phlippe_resnet,128,10.179115,9.329798,6.340233,4.034785,0.831929,6.676591,0.897466,0.614249,0.059975,5.858907,13.895814,9.400553
cuda,pytorch_CycleGAN_and_pix2pix,1,10.902168,10.128945,7.078972,4.573787,1.043214,7.898727,1.834814,0.897153,0.057011,4.311963,13.455676,8.746899
cuda,pytorch_stargan,16,11.653414,10.856730,7.746432,4.852608,0.863951,8.334070,1.118818,0.486197,0.053463,13.814832,27.319731,18.242668
cuda,pytorch_struct,200,6.999308,6.549878,3.796879,3.222545,0.130972,6.686970,0.165252,0.115533,0.018896,0.002460,10.498885,3.615158
cuda,pytorch_unet,1,13.147892,12.091029,9.075821,6.134946,1.019602,10.668490,2.132634,1.028672,0.074999,12.333929,29.560663,17.969468
cuda,resnet152,32,41.816668,36.315738,33.150588,14.858591,6.069840,20.981790,8.591908,4.039651,0.881449,16.273450,33.434952,29.018861
cuda,resnet18,16,12.024216,11.170346,8.145451,5.764050,0.919104,9.565442,1.525885,0.776913,0.061996,10.368546,24.408896,15.158257
cuda,resnet50,32,19.177282,17.214585,14.142438,8.133014,2.232047,12.414397,3.129423,1.625867,0.190041,15.049565,32.314146,21.929226
cuda,resnext50_32x4d,8,18.484165,16.531580,13.441176,7.400383,2.020685,12.117021,2.668296,1.638293,0.176564,12.290641,21.557852,19.394577
cuda,shufflenet_v2_x1_0,128,21.209482,19.086380,15.973085,8.848855,2.426381,14.427587,4.282151,2.490793,0.249354,19.112301,44.925649,27.322677
cuda,soft_actor_critic,256,5.518545,5.211196,2.149907,1.944573,0.054285,3.247011,0.050419,0.039325,0.006150,0.219374,1.583358
cuda,speech_transformer,32,28.680394,24.886312,22.001989,13.650184,2.269455,22.125060,4.488065,2.726156,0.298101,0.002881,25.719847,10.964595
cuda,squeezenet1_1,32,7.982518,7.343065,3.302966,2.487851,0.391595,6.959690,1.201056,0.610723,0.033213,10.006984,14.892846,9.805544
cuda,timm_efficientnet,32,24.268086,20.922647,17.758136,10.457037,2.670808,17.499719,4.128654,2.383555,0.262473,63.720706,101.501779,73.653775
cuda,timm_nfnet,128,23.050347,18.683123,15.411500,7.513120,3.141484,15.059186,4.834671,2.093136,0.249819,23.973034,29.817718,34.888787
cuda,timm_regnet,32,24.688309,19.935358,16.757827,8.762423,3.136765,14.052780,3.955813,1.942918,0.312065,24.625014,29.219598,33.296723
cuda,timm_resnest,32,15.865696,14.676204,11.557045,8.475266,1.193479,14.341656,3.011457,1.469949,0.090350,42.100950,68.268306,49.250118
cuda,timm_vision_transformer,32,16.329402,14.391386,11.219799,7.010000,1.399066,12.277457,2.335778,1.401315,0.179327,10.353033,15.312757,17.141819
cuda,timm_vovnet,32,18.292027,15.723346,12.589867,7.935526,1.702112,13.737802,3.557439,1.724198,0.134944,16.111275,31.056107,23.754570
cuda,tts_angular,64,4.428633,4.156388,1.339714,1.219180,0.045869,2.161077,0.028229,0.018153,0.001847,0.101693,1.093027
cuda,vgg16,64,6.280972,5.854563,2.790677,2.316173,0.221588,6.488671,0.892513,0.344523,0.019069,5.134807,9.543608,4.944445
cuda,yolov3,16,29.025343,25.758079,22.539100,13.497996,3.692382,20.593757,6.412392,2.924839,0.334491,31.063140,67.343251,42.131512
