dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,35.704113,31.791059,27.500756,16.308260,4.729622,24.959601,8.845670,5.098674,0.565447,44.899992,98.013278,58.644140
cuda,beit_base_patch16_224,64,19.756417,17.182133,12.990345,7.976617,1.466480,13.242257,3.298398,1.727162,0.233748,0.628570,2.874374,7.506175
cuda,botnet26t_256,128,24.622080,22.313501,17.935503,13.461872,2.260585,19.360240,5.880929,2.400551,0.126209,26.860203,54.245337,35.159921
cuda,cait_m36_384,4,45.353031,36.914483,33.690083,15.358446,4.982348,31.178757,12.375354,7.086981,1.996979,7.055130,20.254712,28.762700
cuda,coat_lite_mini,128,23.556599,21.249388,16.917163,12.007794,2.039417,23.435702,6.749454,2.642318,0.203318,13.400793,39.373885,27.010862
cuda,convit_base,64,20.254973,17.806644,14.448275,8.655008,2.024097,15.470962,4.356632,2.087580,0.250063,6.010635,8.797454,15.015702
cuda,convmixer_768_32,32,19.466400,17.945869,13.733104,5.815312,2.755721,10.103687,2.571547,1.749504,0.256918,4.001045,11.294082,3.456459
cuda,convnext_base,64,23.818410,19.239946,15.198005,8.675129,2.865586,17.325147,4.630283,2.370571,0.444438,5.732337,7.249096,17.453933
cuda,crossvit_9_240,128,26.172856,22.546776,18.857826,10.494081,2.514423,22.209658,6.122938,2.977842,0.380787,21.631157,33.137321,36.095961
cuda,cspdarknet53,64,27.207276,22.790367,18.623256,10.449235,3.022065,16.194544,4.181116,2.717844,0.323709,25.050179,54.954614,34.300112
cuda,deit_base_distilled_patch16_224,64,18.373008,16.373366,12.038094,7.722384,1.209972,14.386012,2.718372,1.481766,0.185143,2.477385,3.697174,10.481583
cuda,dla102,128,34.215155,29.845902,25.897431,13.276597,4.319624,20.081823,7.427988,3.504498,0.524646,17.072845,39.376388,28.578568
cuda,dm_nfnet_f0,128,24.073357,19.304546,15.868509,7.808675,3.538222,15.406514,4.711227,2.138018,0.261895,23.116034,28.198467,34.491841
cuda,dpn107,32,42.428860,34.913881,31.316550,15.872096,5.363288,24.163484,7.349992,4.075372,0.529311,13.525283,26.629632,27.632473
cuda,eca_botnext26ts_256,128,24.940553,22.489255,18.818541,13.839865,2.707199,19.382173,5.904350,2.399246,0.143081,30.894794,60.041517,39.300431
cuda,ese_vovnet19b_dw,128,16.888567,15.054614,10.820039,7.797644,1.319273,12.865113,3.080822,1.440913,0.104974,24.408169,46.897053,30.893559
cuda,fbnetc_100,128,27.037184,23.495004,19.166326,11.817874,3.015774,17.364636,3.962834,2.529022,0.272766,43.719348,95.827847,52.510116
cuda,fbnetv3_b,128,38.756879,32.723375,28.457777,15.399859,5.223690,23.685271,7.802243,3.706288,0.618664,53.005234,103.794023,66.924623
cuda,gernet_l,128,22.338903,18.556643,15.317382,8.420019,2.337444,12.886298,2.890749,1.711375,0.213908,22.537503,44.421589,29.540577
cuda,ghostnet_100,128,36.834802,31.165859,27.623795,15.825444,4.097126,26.570318,7.636015,3.844756,0.457244,100.131436,181.936882,115.305455
cuda,gluon_inception_v3,128,34.593824,30.564657,27.327220,16.171744,4.382135,24.507569,8.610783,5.068918,0.572536,42.474599,92.084544,55.829472
cuda,gluon_xception65,32,36.618917,31.516045,28.266528,13.083236,5.024478,18.440969,6.648584,3.239820,0.716661,15.510440,32.974163,26.730576
cuda,gmixer_24_224,128,23.135642,19.584900,16.252728,8.497711,1.971798,16.005924,5.176359,2.534009,0.377211,0.002578,6.270074,9.696624
cuda,gmlp_s16_224,128,23.586155,20.100206,16.792906,9.031388,2.236571,18.058842,5.237390,2.628807,0.374294,0.002685,12.528159,11.487325
cuda,hrnet_w18,128,95.589756,86.877568,83.508607,38.540911,16.317952,54.006172,24.386441,12.786481,4.885408,42.150968,91.145617,75.152297
cuda,inception_v3,128,34.951395,31.030686,27.733489,16.477699,4.693775,24.604407,8.675534,5.041992,0.545981,46.976748,104.185823,60.147144
cuda,jx_nest_base,32,31.640730,27.051867,23.805913,14.277230,3.152188,25.938223,8.789256,3.646291,0.531570,11.617756,19.904798,26.725116
cuda,lcnet_050,128,16.882803,15.200612,11.875184,8.167025,1.675039,12.459447,2.718637,1.366298,0.120358,42.889109,75.378356,49.134451
cuda,mixer_b16_224,128,14.771584,12.818649,9.676677,6.105875,1.117385,10.734016,1.927405,1.034839,0.131028,0.002508,5.229829,5.848628
cuda,mixnet_l,128,33.001585,26.736340,23.529779,13.559908,3.866003,21.493763,5.892655,3.382070,0.465678,65.140006,103.327277,77.238357
cuda,mnasnet_100,128,22.310869,19.515538,16.228363,10.565288,2.182609,15.343631,3.554819,1.848057,0.192348,38.989675,81.815448,46.329181
cuda,mobilenetv2_100,128,22.804686,19.957186,16.618022,10.392798,2.289159,15.534153,3.758323,1.876454,0.220888,42.111854,93.141921,49.732779
cuda,mobilenetv3_large_100,128,23.435482,20.547103,17.221757,10.996989,2.496552,18.058469,4.117156,2.130979,0.227274,63.114465,114.466059,72.859038
cuda,mobilevit_s,64,36.288641,32.582435,29.449214,22.152599,3.410208,35.892706,12.872733,6.044974,0.322907,54.678845,129.539737,72.057965
cuda,nfnet_l0,128,21.549803,17.761446,14.611269,7.366224,2.502832,14.810663,4.505005,1.968124,0.244725,30.569035,40.202754,40.720178
cuda,pit_b_224,64,18.401267,16.142063,12.875427,8.100174,1.455413,14.736295,3.627334,1.739686,0.208170,9.111342,12.471953,17.342682
cuda,pnasnet5large,16,65.118186,57.373537,54.080783,26.574655,9.860656,40.937465,17.784854,10.394391,1.771788,26.428835,48.812758,51.458838
cuda,poolformer_m36,64,35.506502,30.312499,27.085132,15.365705,5.305914,28.265543,13.913986,5.849052,0.537280,10.087357,27.007659,28.650557
cuda,regnety_002,128,21.229893,17.850034,14.632319,8.874111,2.195821,13.890930,3.311031,1.752812,0.219849,40.833093,70.132382,48.223808
cuda,repvgg_a2,128,21.196350,17.550979,14.314095,7.809634,2.364492,11.603666,3.145543,1.507978,0.193607,13.391273,26.557869,19.745795
cuda,res2net101_26w_4s,64,53.708002,46.787328,43.566595,21.087249,7.628262,30.683979,13.093740,6.408038,1.415177,28.773150,59.149607,46.647539
cuda,res2net50_14w_8s,128,48.360249,42.532668,39.356035,18.957450,6.509829,29.742912,12.427117,6.060382,1.182897,20.055853,38.523772,37.914819
cuda,res2next50,128,29.928190,26.600510,23.292273,12.539801,3.880059,19.291133,6.805710,3.555059,0.457095,17.549402,38.734246,28.500187
cuda,resmlp_12_224,128,13.360945,11.440185,8.124335,5.663375,0.813301,20.105174,1.739206,1.161822,0.118533,0.002440,7.278098,15.331203
cuda,resnest101e,64,47.942355,40.593353,37.334960,17.727481,6.601799,28.366881,10.663973,5.549388,1.083863,41.496598,75.340644,59.325427
cuda,rexnet_100,128,30.541936,26.530272,23.271655,15.107071,3.201806,25.718565,5.772686,2.848701,0.298408,140.919783,229.588802,155.226019
cuda,sebotnet33ts_256,64,29.040774,25.847922,22.590556,16.252846,3.328146,23.172863,7.719095,3.435206,0.199540,38.019811,72.614530,48.463514
cuda,selecsls42b,128,18.570151,17.020761,13.819190,8.997084,1.902082,14.778403,3.939775,1.925819,0.155268,26.637229,56.955230,34.465688
cuda,spnasnet_100,128,25.027689,21.398117,18.213395,11.156658,2.899954,16.718898,3.880120,2.395357,0.254486,49.381282,103.135707,58.062967
cuda,swin_base_patch4_window7_224,64,39.076176,33.091627,29.880813,17.880168,4.008134,33.970964,12.235863,6.148040,0.621777,19.477490,36.746776,39.931080
cuda,swsl_resnext101_32x16d,32,30.108964,26.203176,22.828640,10.458390,4.085813,15.296153,5.391549,2.598235,0.442771,6.929415,11.038472,16.226167
cuda,tf_efficientnet_b0,128,25.343477,21.847378,18.455360,11.334234,2.783993,19.062516,5.036948,2.398423,0.276003,60.817433,103.976038,71.550132
cuda,tf_mixnet_l,128,34.031950,27.259348,24.037848,14.111455,3.864461,22.501532,6.265072,3.621301,0.475272,63.927478,100.784826,76.480810
cuda,tinynet_a,128,27.930337,23.982072,20.653589,12.372746,3.191556,20.119325,5.583621,2.629344,0.340254,66.670924,114.346600,78.096463
cuda,tnt_s_patch16_224,128,28.858701,24.421978,21.221403,10.587562,3.156921,19.169338,6.315009,3.123206,0.613422,7.571475,12.659592,19.610593
cuda,twins_pcpvt_base,64,37.815847,31.446698,28.240742,14.644564,4.450387,27.699275,9.868145,5.010743,1.027997,35.831924,59.164548,53.736154
cuda,visformer_small,128,18.756560,16.875285,13.481220,8.650676,1.920543,13.441599,2.847187,1.365707,0.164288,15.673676,29.080119,22.541827
cuda,vit_base_patch16_224,64,16.714998,14.729785,11.410050,7.075633,1.201758,12.363614,2.348850,1.399988,0.178339,2.487290,3.751101,9.101771
cuda,volo_d1_224,64,26.239505,22.945296,19.589330,11.506718,3.106585,20.726127,6.470414,3.353321,0.406774,13.500015,22.452520,26.065521
cuda,xcit_large_24_p8_224,5,47.861336,39.579667,36.296805,17.312023,7.199231,33.283811,14.084406,6.636603,1.747533,0.002506,32.120220,23.732951
