,Compiler,torchbench,huggingface,timm_models
eager,eager,3.61,5.16,4.08
aot_eager,aot_eager,7.61,11.46,9.98
inductor,inductor,57.39,49.20,98.95
inductor_no_cudagraphs,inductor_no_cudagraphs,57.74,45.75,98.07
