dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,17.024054,15.065858,12.129993,6.686701,1.641108,12.484607,3.124859,1.481402,0.144415,0.002508,6.951241,7.586090
cuda,AlbertForQuestionAnswering,4,16.726306,14.808517,11.875146,6.557849,1.604657,12.575067,2.833122,1.616773,0.141549,0.002494,3.486210,7.767352
cuda,BartForCausalLM,4,22.169160,18.782180,15.718977,10.271420,1.628561,16.649898,2.618906,1.700436,0.189879,3.404715,1.844423,11.586668
cuda,BartForConditionalGeneration,2,39.321042,31.873671,28.801638,13.944520,4.251369,21.328204,7.557303,3.785926,1.016278,0.714402,0.443157,12.761201
cuda,BertForMaskedLM,16,19.974983,16.488196,13.643798,7.445522,1.741565,13.069319,2.860250,2.033849,0.265239,0.002578,2.507187,7.536250
cuda,BertForQuestionAnswering,16,20.069172,16.578243,13.739822,7.560416,1.727239,13.025265,3.057662,1.817547,0.258428,0.002805,2.253475,7.368802
cuda,BlenderbotSmallForCausalLM,64,16.908852,14.453974,11.299866,7.585765,1.112446,14.617180,1.874902,1.164500,0.129441,3.465226,2.447275,11.727646
cuda,BlenderbotSmallForConditionalGeneration,64,28.497174,23.549656,19.941777,9.934271,2.622595,16.552131,5.076916,2.565550,0.547623,1.485180,2.319682,11.002469
cuda,CamemBert,16,20.606111,17.102241,14.246282,8.044907,1.762347,12.777961,3.086996,1.847818,0.263133,0.002480,1.264789,6.667087
cuda,DebertaForMaskedLM,4,29.932414,24.429313,20.664823,14.885000,1.680252,23.770252,3.067964,1.811930,0.260914,15.545824,3.475336,26.386822
cuda,DebertaForQuestionAnswering,8,27.313736,21.778739,18.638962,12.810223,1.679114,21.721753,3.040602,1.798606,0.259869,16.858757,3.109086,27.727164
cuda,DebertaV2ForMaskedLM,1,37.824972,27.214027,24.048780,13.876344,2.148507,20.877298,3.454557,2.351201,0.491262,35.151117,1.441203,44.811784
cuda,DebertaV2ForQuestionAnswering,2,35.764866,25.263900,22.132288,11.915641,2.504583,19.596991,4.453347,2.944248,0.510310,35.609492,46.308639
cuda,DistilBertForMaskedLM,128,14.464543,12.903369,9.963190,6.858558,0.927529,10.985007,1.738471,0.860948,0.111155,3.425043,8.337375,8.565346
cuda,DistilBertForQuestionAnswering,256,15.705636,14.138773,10.400907,7.231594,0.929029,11.736322,1.789264,0.876486,0.106582,3.482292,10.165564,9.003435
cuda,DistillGPT2,16,15.149258,13.435076,9.743330,6.815804,1.003465,11.479620,1.892695,0.874396,0.098684,0.995917,4.041549,6.744402
cuda,ElectraForCausalLM,32,26.230320,22.657852,19.776992,13.471280,1.775906,26.437346,3.120428,1.901156,0.263574,1.864165,9.051797,16.779700
cuda,ElectraForQuestionAnswering,64,21.294496,17.732613,14.106026,7.780680,1.739360,17.054459,3.348178,1.560351,0.262933,0.002561,2.758779,11.186837
cuda,GPT2ForSequenceClassification,4,19.778552,16.430419,13.492378,7.937501,2.046589,11.051836,3.034183,1.586563,0.225422,0.293683,1.541514,5.608698
cuda,GoogleFnet,16,19.040090,16.969958,13.095123,10.149484,1.077731,18.967438,1.675664,0.913507,0.113589,5.622985,2.082840,15.651629
cuda,LayoutLMForMaskedLM,16,21.644699,17.822507,14.322486,7.943045,1.782985,13.720588,3.163398,1.871946,0.268609,1.934591,2.575932,9.667363
cuda,LayoutLMForSequenceClassification,16,20.860474,16.986906,13.984646,7.651901,1.769981,14.731828,4.129639,1.818571,0.266496,6.486692,7.050684,15.507672
cuda,M2M100ForConditionalGeneration,16,44.251441,34.973546,31.893916,17.682366,4.013271,29.057201,6.919692,4.239898,0.556606,15.950974,21.211392,31.767156
cuda,MBartForCausalLM,4,22.351617,18.859785,15.615988,10.150541,1.702859,16.799056,2.712661,1.759135,0.192126,3.507570,1.853461,12.035013
cuda,MBartForConditionalGeneration,2,42.001661,34.551805,30.994783,16.088854,4.361720,23.596989,7.926990,3.893790,0.992712,0.763754,0.401008,13.046808
cuda,MT5ForConditionalGeneration,16,33.858651,27.495076,24.424828,12.569180,3.265400,20.289410,5.473801,2.219947,0.449545,39.630966,74.680426,51.231611
cuda,MegatronBertForCausalLM,4,33.941952,26.835010,24.006027,11.960974,3.755679,18.626182,6.307500,3.412488,0.704411,0.958549,3.134391,11.712834
cuda,MegatronBertForQuestionAnswering,8,33.634238,26.563760,23.695435,11.815263,3.736049,19.419073,6.198566,3.331951,0.688111,1.498250,2.053076,13.183424
cuda,MobileBertForMaskedLM,64,49.879135,34.760334,31.694910,11.525020,5.086606,26.563202,9.514333,5.531808,2.313059,18.892978,34.069303,39.594332
cuda,MobileBertForQuestionAnswering,128,50.180328,35.235900,31.524913,11.617143,4.649680,27.505069,9.770540,5.544616,2.351948,15.160779,29.189043,36.720918
cuda,PLBartForCausalLM,8,18.223311,16.201740,13.203933,10.059450,0.915282,15.764815,1.514540,0.909645,0.100826,2.121343,1.588156,8.836574
cuda,PLBartForConditionalGeneration,4,29.600082,24.426186,21.306089,13.772952,2.204761,21.600252,3.586643,2.144201,0.262023,3.031157,2.193790,13.289212
cuda,PegasusForCausalLM,32,21.866506,18.542145,15.444621,10.032225,1.654094,17.363751,2.679762,1.734169,0.191282,3.936633,2.334623,13.097368
cuda,PegasusForConditionalGeneration,32,39.099593,34.762614,31.647948,16.844329,3.884991,25.481735,7.426505,3.876411,0.700619,2.271783,1.887607,15.198783
cuda,RobertaForCausalLM,16,21.204979,17.616158,14.281712,7.948633,1.780726,12.148046,3.444016,1.618686,0.264775,0.002568,1.643820,6.156739
cuda,RobertaForQuestionAnswering,16,21.194150,17.628948,14.124110,7.841191,1.763978,11.868880,3.111897,1.826204,0.269636,0.002656,0.917642,5.965957
cuda,Speech2Text2ForCausalLM,256,18.232301,16.361697,12.914756,9.990045,0.796144,15.875164,1.462585,0.898234,0.102533,2.446219,3.626273,9.218363
cuda,T5ForConditionalGeneration,4,25.408622,21.142806,17.355105,9.370026,2.414305,14.630292,3.874085,1.608290,0.285005,3.292411,9.095720,11.193069
cuda,T5Small,4,24.885170,20.745963,17.079882,9.247568,2.435662,14.415507,3.725600,1.618133,0.290608,3.295521,9.211725,11.116985
cuda,XGLMForCausalLM,8,33.513851,27.736645,24.719299,13.355082,3.744966,22.638519,6.024205,3.707637,0.397756,9.073123,5.407706,22.467632
cuda,XLNetLMHeadModel,8,51.459922,44.305404,41.166709,21.850671,5.179547,29.321992,14.908761,3.917297,0.858016,11.125176,13.188873
cuda,YituTechConvBert,16,28.887623,23.932342,20.878379,11.374654,3.008822,22.639671,5.164184,2.392489,0.445730,1.032840,12.950642,15.566808
