dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,35.210415,31.329445,27.112787,15.983336,4.662990,24.521519,8.808446,5.095289,0.562088,100.302819,13.538520
cuda,beit_base_patch16_224,64,19.597698,17.036798,12.891301,7.891549,1.463704,13.205500,3.303971,1.715654,0.229874,2.886499,6.920886
cuda,botnet26t_256,128,24.678853,22.010814,17.658525,13.281320,2.291666,19.763687,6.268083,2.370970,0.127779,53.599133,8.927145
cuda,cait_m36_384,4,48.477546,39.159748,35.375473,15.705106,5.527977,30.899361,12.540915,6.425359,1.934236,17.646046,21.650290
cuda,coat_lite_mini,128,24.373149,21.556305,17.257640,12.091575,2.078047,23.781896,7.004199,2.655164,0.206713,39.195449,13.913359
cuda,convit_base,64,20.058945,17.359075,14.037201,8.275779,2.281551,14.888488,4.167380,2.085827,0.250781,8.701307,9.055233
cuda,convmixer_768_32,32,18.846172,17.243393,13.632285,5.519836,3.006077,9.356480,2.564213,1.726582,0.257145,7.071195,2.903565
cuda,convnext_base,64,22.576450,17.775989,14.551697,8.157497,2.884229,17.013638,4.659572,2.342237,0.439897,7.197538,11.943279
cuda,crossvit_9_240,128,27.238657,23.520904,19.423652,10.584574,2.530645,22.363248,6.082751,2.974943,0.381347,33.707181,14.846981
cuda,cspdarknet53,64,26.430055,21.632198,18.367493,10.336675,3.098179,16.162833,4.523210,2.385099,0.317196,53.913893,9.454180
cuda,deit_base_distilled_patch16_224,64,16.419744,14.431778,11.126177,6.834262,1.197321,12.846601,2.703600,1.479564,0.189805,4.170275,7.330943
cuda,dla102,128,33.441951,29.088238,25.856861,13.234051,4.836705,19.896944,7.180805,3.559443,0.518691,38.917238,11.878057
cuda,dm_nfnet_f0,128,23.909950,18.938111,15.724911,7.815523,3.467650,15.269315,4.617746,2.102494,0.254184,27.343546,11.451265
cuda,dpn107,32,42.851091,35.497779,32.030770,15.926268,5.333580,24.265780,7.534689,4.139234,0.522192,26.774321,14.608171
cuda,eca_botnext26ts_256,128,24.715225,22.259256,18.895283,13.897289,2.733046,19.537058,5.923841,2.432112,0.147170,62.124875,8.524225
cuda,ese_vovnet19b_dw,128,15.945854,14.129699,10.788798,7.736839,1.312850,13.121021,3.290618,1.448102,0.103703,50.974567,6.791500
cuda,fbnetc_100,128,26.525109,22.884313,19.410349,11.698851,3.052860,17.192472,4.404624,2.542403,0.270877,91.845953,8.776539
cuda,fbnetv3_b,128,37.807469,31.768681,28.511395,15.459806,5.050317,23.707049,7.933875,3.805123,0.616654,98.128829,13.679262
cuda,gernet_l,128,21.868333,18.039678,14.776350,8.218739,2.281078,13.115395,2.845372,1.666839,0.211833,43.970697,7.372293
cuda,ghostnet_100,128,36.631617,31.146207,27.042057,15.726057,4.529104,26.331480,7.229574,3.833255,0.451064,173.142607,15.460502
cuda,gluon_inception_v3,128,34.743251,30.362584,27.157888,16.025972,4.374991,24.207079,8.559871,5.015975,0.545566,102.806722,13.169376
cuda,gluon_xception65,32,37.922162,32.252588,28.260786,13.087128,4.952135,18.319411,6.575583,3.174120,0.697064,30.217912,10.991717
cuda,gmixer_24_224,128,23.271943,19.480879,15.821894,8.536353,1.933089,16.317367,5.170990,2.498432,0.371012,6.258322,9.918541
cuda,gmlp_s16_224,128,22.908287,19.437853,16.171149,8.925575,2.472680,17.864884,4.966734,2.638217,0.370427,13.593234,11.623540
cuda,hrnet_w18,128,91.459812,82.907551,79.619793,37.320625,16.377835,52.654837,25.145780,11.002644,4.794261,91.425520,32.894203
cuda,inception_v3,128,34.783329,30.594734,27.253419,16.142934,4.676802,24.588649,8.615885,5.056979,0.552960,104.581110,13.457034
cuda,jx_nest_base,32,31.932534,26.898500,23.727993,14.243347,3.211896,25.837081,8.959992,3.746855,0.543948,19.829369,15.436635
cuda,lcnet_050,128,16.769969,15.076733,11.703649,8.007894,1.667866,12.145500,2.712415,1.365866,0.113894,69.929031,6.078424
