dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,18.588531,15.701009,7.814707,2.431181,10.670037,4.611885,1.757921,0.298043,10.330022,5.622463
cuda,Background_Matting,4,17.481310,15.266408,7.809388,2.825971,10.955864,5.350576,2.808030,0.252878,6.082127
cuda,LearningToPaint,96,7.642111,6.781410,3.642614,1.025622,4.476107,1.566905,0.639729,0.089402,1.905247
cuda,Super_SloMo,6,17.078676,15.201053,8.658132,2.996716,11.259303,5.462662,2.486412,0.145797,5.688086
cuda,alexnet,128,2.646240,2.446473,2.074520,0.187643,3.386531,0.778015,0.402647,0.017121,1.506594
cuda,attention_is_all_you_need_pytorch,256,20.069420,17.396311,9.104686,2.643962,12.170822,4.801513,2.210156,0.349185,12.343341,5.837725
cuda,dcgan,32,2.717607,2.535384,2.019846,0.192961,2.586324,0.204719,0.092226,0.014092,0.768130
cuda,demucs,4,2.485403,1.800864,1.595131,0.128601,1.460129,0.164037,0.087940,0.013062
cuda,densenet121,4,44.598284,39.335513,19.661820,8.096547,24.864082,14.417708,4.862496,0.761972,13.593679
cuda,dlrm,1024,1.645017,1.474062,1.053680,0.152015,1.987048,0.341124,0.114159,0.015075,1.092759
cuda,drq,1,3.129925,2.814287,2.369166,0.142905,3.301162,0.163586,0.086480,0.017627,1.085260
cuda,fastNLP_Bert,6,19.107128,15.797800,8.648367,2.119457,11.894539,4.142680,1.742958,0.288002,5.347210,5.480075
cuda,functorch_dp_cifar10,64,6.752068,6.104407,3.516214,1.215703,6.124071,2.435213,0.745775,0.069413,3.869266,0.630168
cuda,hf_Albert,8,11.846688,10.276256,4.486390,1.667555,7.876212,3.355913,1.191076,0.151165,3.486938,5.138419
cuda,hf_Bart,4,24.292910,20.549950,11.141926,2.987515,15.005073,5.542880,2.208448,0.417376,3.559659,7.256666
