dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,17.049176,15.071020,12.490880,7.067649,1.798698,11.838766,3.196912,1.435842,0.146199,6.770548,8.680090
cuda,AlbertForQuestionAnswering,4,17.036402,15.079576,12.447832,7.063637,1.761449,11.922578,3.162719,1.414478,0.141507,3.379063,8.699964
cuda,BartForCausalLM,4,20.963762,17.751261,14.354897,8.355796,2.281449,12.418894,2.602397,1.544433,0.250834,1.546866,8.686345
cuda,BartForConditionalGeneration,2,41.527302,33.975499,31.312750,16.424873,4.720911,21.066107,7.707394,3.770619,1.037009,0.441743,15.489418
cuda,BertForMaskedLM,16,20.408231,16.894736,14.324173,8.088594,1.894037,12.145497,2.881992,1.835463,0.263742,2.513349,8.664746
cuda,BertForQuestionAnswering,16,20.864369,17.350039,14.780338,8.555964,1.888336,12.624305,2.896128,1.816450,0.262705,2.296692,8.632186
cuda,BlenderbotForCausalLM,4,31.349504,24.985513,22.363496,11.063572,3.836819,16.070006,5.512556,3.062985,0.657814,8.941962,13.573320
cuda,BlenderbotSmallForCausalLM,64,13.664652,11.517028,8.824454,4.990672,1.219778,8.155849,2.016911,1.052238,0.149872,2.897852,6.137706
cuda,BlenderbotSmallForConditionalGeneration,64,29.021991,23.664845,21.048223,11.188934,3.159077,15.405311,4.803010,2.566050,0.543934,2.320746,11.213862
cuda,CamemBert,16,21.328198,17.722709,15.129568,8.880409,1.916199,12.367604,3.424709,1.582117,0.266633,1.252805,7.857192
cuda,DebertaForMaskedLM,4,27.868826,22.212112,19.517038,12.959974,1.823224,19.879711,3.182338,2.063827,0.258920,3.508952,11.499136
cuda,DebertaForQuestionAnswering,8,30.534481,24.803283,21.747961,15.257261,1.819259,24.623362,3.439591,2.075330,0.256220,3.102388,13.883030
cuda,DebertaV2ForMaskedLM,1,40.376126,29.289500,26.430145,15.604848,2.731971,19.819988,3.721804,2.360052,0.480446,1.411356,12.013176
cuda,DebertaV2ForQuestionAnswering,2,39.991659,28.438693,25.558788,13.798309,2.798645,19.354752,4.701929,3.614065,0.508662,13.467555
cuda,DistilBertForMaskedLM,128,16.946959,15.042104,11.214324,7.925049,1.020276,11.963634,1.776352,0.873996,0.111000,8.244212,6.356283
cuda,DistilBertForQuestionAnswering,256,16.608787,14.979183,11.241290,7.961379,1.018419,12.132340,1.820758,0.873417,0.107414,9.388410,6.492997
cuda,DistillGPT2,16,14.700751,12.769219,10.054237,7.167221,1.087960,10.511070,1.876635,0.866675,0.099066,4.027446,5.582531
cuda,ElectraForCausalLM,32,23.484405,19.752854,16.224734,9.485595,1.981130,18.281771,3.641596,1.675706,0.269023,8.439408,13.323466
cuda,ElectraForQuestionAnswering,64,23.244491,19.553236,15.831009,9.337207,2.001647,18.068569,3.331306,1.615596,0.288229,2.960070,13.898700
cuda,GPT2ForSequenceClassification,4,22.206134,18.459840,15.084772,9.478162,2.222651,11.461911,3.123476,1.633896,0.235490,1.475399,6.743221
cuda,GoogleFnet,16,15.235169,13.280672,9.573771,6.313747,1.594472,10.247221,1.937672,0.958880,0.101733,6.295970,6.859485
cuda,LayoutLMForMaskedLM,16,23.547223,19.513279,15.967366,9.178184,1.971707,13.802779,3.509056,1.627005,0.272439,2.583492,9.153088
cuda,LayoutLMForSequenceClassification,16,23.549653,19.634663,15.990835,9.273955,1.954782,15.342255,4.247855,1.846630,0.267609,6.811180,10.580567
cuda,M2M100ForConditionalGeneration,16,44.180609,35.823927,33.086549,16.836228,4.913844,23.982254,8.671473,4.104371,1.086167,50.016323,18.604313
cuda,MBartForCausalLM,4,24.157048,20.631401,17.240169,11.094948,2.360846,15.464929,2.710503,1.616927,0.249211,1.418062,9.052293
cuda,MBartForConditionalGeneration,2,43.829407,36.272104,33.547570,18.528160,4.852030,23.272020,8.063340,3.921361,1.028813,0.388078,15.753692
cuda,MT5ForConditionalGeneration,16,35.489126,29.083826,26.367257,14.090059,4.021948,19.865882,5.313078,2.682149,0.459032,74.450043,14.348051
cuda,MegatronBertForCausalLM,4,37.089553,29.916577,26.712758,14.267620,3.805056,19.163073,6.684705,3.165583,0.715303,2.946797,13.852062
cuda,MegatronBertForQuestionAnswering,8,36.613472,29.322940,26.127761,13.923508,3.826646,19.639418,6.688455,3.160729,0.704863,2.090243,14.764307
cuda,MobileBertForMaskedLM,64,56.979273,41.114526,37.525968,15.623339,5.811184,27.236302,9.768827,5.708258,2.449437,33.925625,26.338399
cuda,MobileBertForQuestionAnswering,128,56.624324,40.915611,37.051039,15.618431,5.775490,27.289212,9.416049,5.620866,2.376982,28.276062,26.547268
cuda,OPTForCausalLM,2,20.516931,17.690201,14.293297,8.625736,2.097566,12.929963,3.375493,1.692884,0.251617,1.876038,8.725409
cuda,PLBartForCausalLM,8,14.607644,12.901001,9.790841,6.587507,1.026165,10.270379,1.678076,0.851620,0.109015,1.299725,5.974477
cuda,PLBartForConditionalGeneration,4,27.571972,23.427252,20.104864,11.745408,2.754198,16.645890,3.959808,2.091011,0.380210,1.689245,10.886684
cuda,PegasusForCausalLM,32,21.755060,18.643353,15.586263,9.783001,1.862178,14.136748,3.141333,1.584537,0.239962,2.556244,8.539558
cuda,PegasusForConditionalGeneration,32,40.005302,35.385001,32.763771,18.034326,5.074599,22.838645,7.922240,3.882071,1.035339,2.444737,15.615138
cuda,RobertaForCausalLM,16,22.670939,19.014624,15.615222,8.977177,1.931062,11.926092,3.217054,1.609754,0.268370,1.648600,7.665695
cuda,RobertaForQuestionAnswering,16,22.778121,19.146517,15.513177,8.878419,1.950534,11.594476,2.922695,1.845911,0.265271,0.924216,7.487644
cuda,Speech2Text2ForCausalLM,256,11.401370,9.711276,6.951453,4.156607,0.876403,7.553689,1.387537,0.801291,0.106530,3.552521,5.401942
cuda,T5ForConditionalGeneration,4,27.455650,23.082921,19.338147,10.848428,2.695068,14.375537,3.578619,2.042882,0.293200,8.880053,9.984663
cuda,T5Small,4,25.938442,21.735857,18.720186,10.696357,2.669069,13.977168,3.545214,1.678874,0.291356,9.383873,9.363318
cuda,TrOCRForCausalLM,32,20.225128,17.061292,13.951705,8.127011,1.763906,12.616477,3.051577,1.535455,0.255290,1.153996,8.576299
cuda,XGLMForCausalLM,8,35.887494,29.311263,26.392489,13.998781,4.039732,20.299478,6.900494,3.352255,0.767843,55.958538,15.984924
cuda,XLNetLMHeadModel,8,55.949069,48.685646,45.681463,26.163078,5.414996,29.748075,15.227144,3.908729,0.853554,11.033793,16.640784
cuda,YituTechConvBert,16,28.950023,23.984914,20.937252,11.430398,3.570489,17.532281,4.890210,2.406555,0.460373,12.644105,13.255594
