dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,adv_inception_v3,128,1.3058,170.8127,149.8659,1.0689,13.3513,12.4911,313,1,5,4
cuda,beit_base_patch16_224,64,1.1018,117.4460,29.8405,0.9992,10.9279,10.9367,468,1,5,4
cuda,botnet26t_256,128,1.2636,116.4192,88.1635,0.9861,11.6626,11.8265,336,1,5,4
cuda,cait_m36_384,4,1.1914,181.8014,94.2679,0.9880,19.3864,19.6209,1341,1,5,4
cuda,coat_lite_mini,128,1.4000,137.7539,75.9422,0.9347,11.9063,12.7386,459,1,5,4
cuda,convit_base,64,1.4426,136.5924,40.1182,1.1097,15.4685,13.9393,497,1,5,4
cuda,convmixer_768_32,32,1.0603,335.5775,31.6552,0.9959,13.4369,13.4922,230,1,4,3
cuda,convnext_base,64,1.0868,249.6984,43.1462,0.9504,15.7574,16.5803,494,1,5,4
cuda,crossvit_9_240,128,1.3290,70.8270,77.1208,0.9829,7.4529,7.5822,599,1,5,4
cuda,cspdarknet53,64,1.2000,102.5021,90.9371,1.1043,10.7665,9.7499,438,1,5,4
cuda,deit_base_distilled_patch16_224,64,1.0879,111.0668,27.9217,0.9905,10.0788,10.1751,376,1,5,4
cuda,dla102,128,1.3469,185.7337,87.3280,1.0480,18.3716,17.5298,415,1,5,4
cuda,dm_nfnet_f0,128,1.3948,140.0411,65.9213,1.1277,13.2235,11.7260,615,1,5,4
cuda,dpn107,32,1.1888,155.9431,88.7711,1.0017,11.4042,11.3845,742,1,5,4
cuda,eca_botnext26ts_256,128,1.2329,155.5778,95.1355,1.0173,16.0020,15.7302,366,1,5,4
cuda,ese_vovnet19b_dw,128,1.2333,78.2095,72.2799,1.0127,9.8990,9.7750,157,2,5,4
cuda,fbnetc_100,128,1.2363,94.1642,131.9943,0.9847,7.0842,7.1942,380,2,5,4
cuda,fbnetv3_b,128,1.2675,121.8256,157.5263,1.0030,12.4385,12.4018,606,1,5,4
cuda,gernet_l,128,1.0606,128.7558,76.0947,0.9980,8.4638,8.4809,405,1,5,4
cuda,ghostnet_100,128,1.6982,64.5554,225.9201,1.0646,5.5373,5.2016,324,1,5,4
cuda,gluon_inception_v3,128,1.3058,170.8293,150.8774,1.0689,13.3513,12.4911,313,1,5,4
cuda,gluon_xception65,32,1.0361,173.7681,83.2959,0.9923,13.9207,14.0292,352,1,5,4
cuda,gmixer_24_224,128,1.3553,107.3765,42.0162,0.9917,15.4324,15.5612,631,1,5,4
cuda,gmlp_s16_224,128,1.3679,118.8996,50.7081,0.8743,18.4390,21.0898,487,1,5,4
cuda,hrnet_w18,128,1.3189,282.9418,231.1026,1.0108,16.7721,16.5921,1369,1,4,3
cuda,inception_v3,128,1.3059,170.8252,150.6453,1.0689,13.3513,12.4911,313,1,5,4
cuda,jx_nest_base,32,1.1840,101.3086,70.0660,0.9832,10.3838,10.5610,858,1,5,4
cuda,lcnet_050,128,1.5172,23.1941,93.1795,0.9552,2.3656,2.4766,164,1,5,4
cuda,mixer_b16_224,128,1.1094,145.3960,26.5607,1.0065,15.9932,15.8891,223,1,5,4
cuda,mixnet_l,128,1.1560,211.3893,143.6918,1.0338,15.1814,14.6853,673,1,5,4
cuda,mnasnet_100,128,1.2523,73.7961,122.2317,0.9738,5.9581,6.1184,301,2,5,4
cuda,mobilenetv2_100,128,1.3213,69.9802,124.2586,1.2656,10.3112,8.1471,300,1,5,4
cuda,mobilenetv3_large_100,128,1.3162,61.0291,151.1450,0.9851,6.0360,6.1272,311,1,5,4
cuda,mobilevit_s,64,1.1956,98.0003,186.1348,0.9901,12.3998,12.5236,516,2,5,4
cuda,nfnet_l0,128,1.3947,120.6841,72.4359,0.9980,12.0041,12.0283,546,1,5,4
cuda,pit_b_224,64,1.1812,133.4164,40.0769,0.9905,12.0651,12.1807,422,1,5,4
cuda,pnasnet5large,16,1.1613,249.6528,148.7691,1.3259,18.7672,14.1543,954,1,4,3
cuda,poolformer_m36,64,1.1664,146.9008,87.8966,1.1099,16.2545,14.6449,695,1,5,4
cuda,regnety_002,128,1.2152,37.1423,101.0763,0.9579,2.7264,2.8462,364,1,5,4
cuda,repvgg_a2,128,1.1448,105.8215,56.6433,1.0050,5.5460,5.5185,393,1,5,4
cuda,res2net101_26w_4s,64,1.1376,132.5851,139.9741,1.0020,11.1593,11.1367,803,1,5,4
cuda,res2net50_14w_8s,128,1.2976,164.3657,114.5427,1.0181,15.6502,15.3719,699,1,5,4
cuda,res2next50,128,1.1792,213.1272,81.4087,1.0134,16.1121,15.8998,395,1,5,4
cuda,resmlp_12_224,128,0.9327,68.3673,35.7561,0.9868,7.1518,7.2475,199,1,5,4
