dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,adv_inception_v3,128,0.9973,224.0119,3.9060,1.0002,13.3513,13.3492,313,1,5,4
cuda,beit_base_patch16_224,64,0.9976,129.0163,2.6059,1.0000,10.9279,10.9279,468,1,5,4
cuda,botnet26t_256,128,0.9815,149.8566,2.3316,1.0000,11.6626,11.6621,336,1,5,4
cuda,cait_m36_384,4,0.9958,217.4788,8.4310,1.0001,19.3864,19.3838,1341,1,5,4
cuda,coat_lite_mini,128,0.9986,193.6733,2.2734,1.0111,11.9063,11.7757,459,1,5,4
cuda,convit_base,64,0.9981,196.7750,2.3822,1.0000,15.4685,15.4685,497,1,5,4
cuda,convmixer_768_32,32,0.9988,355.6037,1.4998,1.0000,13.4369,13.4369,230,1,4,3
cuda,convnext_base,64,0.9924,273.3763,4.4032,1.0001,15.7574,15.7553,494,1,5,4
cuda,crossvit_9_240,128,0.9913,95.0174,3.5785,1.0001,7.4529,7.4520,599,1,5,4
cuda,cspdarknet53,64,0.9492,129.7152,4.3558,1.0000,10.7665,10.7665,438,1,5,4
cuda,deit_base_distilled_patch16_224,64,0.9972,120.3502,1.8969,1.0005,10.0788,10.0736,376,1,5,4
cuda,dla102,128,0.9971,250.8367,4.1477,0.9831,18.3716,18.6878,415,1,5,4
cuda,dm_nfnet_f0,128,0.9914,196.7272,4.4451,0.9113,13.2235,14.5110,615,1,5,4
cuda,dpn107,32,0.9596,193.1662,7.3626,1.0001,11.4042,11.4028,742,1,5,4
cuda,eca_botnext26ts_256,128,0.9852,193.9929,2.4113,1.0000,16.0020,16.0020,366,1,5,4
cuda,ese_vovnet19b_dw,128,0.9730,99.1603,1.7530,0.9999,9.8990,9.8999,157,2,5,4
cuda,fbnetc_100,128,0.9654,120.5942,3.5446,0.9999,7.0842,7.0851,380,2,5,4
cuda,fbnetv3_b,128,0.9638,160.5557,6.0646,1.0000,12.4385,12.4385,606,1,5,4
cuda,gernet_l,128,0.9645,141.6634,3.7364,1.0000,8.4638,8.4638,405,1,5,4
cuda,ghostnet_100,128,0.9932,110.5914,5.3917,1.0005,5.5373,5.5347,324,1,5,4
cuda,gluon_inception_v3,128,0.9973,223.6473,3.8222,1.0002,13.3513,13.3492,313,1,5,4
cuda,gluon_xception65,32,0.9952,180.6932,5.0165,1.0000,13.9207,13.9212,352,1,5,4
cuda,gmixer_24_224,128,0.9959,145.8447,3.3351,1.0000,15.4324,15.4319,631,1,5,4
