dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,24.920512,21.680286,18.024553,11.120013,2.437275,15.412998,4.109816,1.819681,0.251660,24.745821,10.019718
cuda,Background_Matting,4,22.243228,20.133588,15.902579,9.810977,2.526117,15.696915,5.332375,2.770037,0.201752,26.811541,10.912191
cuda,LearningToPaint,96,14.696605,13.777140,8.910883,6.313023,0.961702,10.167381,1.401109,0.670795,0.064979,23.431690,5.822763
cuda,Super_SloMo,6,22.730031,20.608742,16.582623,10.690568,2.721499,14.960175,5.018321,2.413005,0.117532,8.812080,8.255043
cuda,alexnet,128,6.811374,6.502770,2.494643,2.173813,0.172809,6.033276,0.850619,0.280462,0.012076,4.150261,4.474185
cuda,attention_is_all_you_need_pytorch,256,26.038567,23.119255,19.361147,11.875903,2.509413,17.034933,4.184668,1.952577,0.323296,31.162492,10.529833
cuda,dcgan,32,6.835538,6.542986,2.594225,2.147073,0.336636,3.342565,0.168575,0.097403,0.010330,1.703162
cuda,demucs,4,14.541894,13.701964,9.523067,8.631544,0.428786,13.745013,0.913000,0.665278,0.031699,8.353238,5.898386
cuda,densenet121,4,50.005630,44.353390,41.203035,24.953320,7.408683,32.810849,12.548887,5.609974,0.657427,56.442409,22.177968
cuda,dlrm,1024,4.965013,4.642271,1.971458,1.513253,0.315744,2.695190,0.336186,0.132006,0.014554,1.684694
cuda,drq,1,8.080370,7.589488,3.272178,2.868106,0.121462,4.490341,0.120898,0.072615,0.012572,1.896055
cuda,fastNLP_Bert,6,25.158776,21.695705,18.878149,12.644605,1.939912,16.809417,3.358699,1.723241,0.261624,6.631957,8.583783
cuda,functorch_dp_cifar10,64,11.544463,10.801321,7.808375,5.249685,1.238429,10.742162,1.960034,1.016284,0.053211,33.366012,7.808818
cuda,hf_Albert,8,21.304746,19.268651,14.415777,8.621886,1.763911,13.307658,2.707439,1.724288,0.145487,8.555977,8.956238
cuda,hf_Bart,4,27.519755,23.124491,20.206261,11.831397,2.501188,17.244565,4.504685,2.094862,0.379330,3.163319,11.142174
cuda,hf_Bert,4,21.123723,17.731884,14.732832,8.661928,2.160238,12.177016,3.077732,1.580469,0.264416,3.228526,8.103671
cuda,hf_Bert_large,4,35.988973,28.442138,25.520591,13.571543,3.659369,18.543473,6.407491,3.074872,0.714891,2.967647,13.716743
cuda,hf_BigBird,2,72.906171,61.859040,58.711106,32.543478,9.632628,48.578878,21.196801,10.934521,0.561221,8.559331,34.442190
cuda,hf_DistilBert,8,17.394469,15.759847,10.912266,7.650342,1.006868,11.656801,1.979409,0.856569,0.108999,5.009229,6.469666
cuda,hf_GPT2,4,22.284596,18.908845,15.954815,9.918767,1.990232,12.349447,3.559741,1.592383,0.227172,7.314637,6.711853
cuda,hf_GPT2_large,4,55.052475,44.258623,40.504141,23.804523,6.379449,29.106073,10.810390,4.603030,1.209265,14.555920,18.219223
cuda,hf_Longformer,2,81.808285,72.631235,68.335234,46.644356,7.845996,60.059624,22.203412,7.235250,0.424494,6.290501,28.095087
cuda,hf_Reformer,4,29.967230,26.545574,22.854105,20.697392,0.742436,24.722448,1.374592,0.668524,0.062551,5.520194,5.645018
cuda,hf_T5,8,27.224006,22.978979,19.230573,11.309875,2.331037,16.088449,4.009201,1.636328,0.280258,6.491502,10.143312
cuda,hf_T5_large,2,91.476641,70.611146,66.718603,35.102549,10.153775,45.681978,18.020769,6.287178,2.437515,26.797354,32.341344
cuda,lennard_jones,1000,5.050552,4.655168,2.067668,1.861884,0.031605,2.655881,0.071025,0.036861,0.005701,0.889551
cuda,mnasnet1_0,32,22.137620,20.180427,17.164012,10.881256,2.306702,15.465553,3.569525,1.745645,0.188380,74.522159,9.646465
cuda,mobilenet_v2,96,23.672124,21.367067,18.316933,11.892469,2.469441,15.994221,4.005438,1.886040,0.210979,88.336497,9.275114
cuda,mobilenet_v3_large,32,23.114164,21.015577,17.913081,11.642018,2.558034,16.942734,3.953882,1.899407,0.212440,95.865195,10.740017
cuda,nvidia_deeprecommender,256,4.776631,4.454372,1.706908,1.363045,0.114801,4.189323,0.086156,0.206802,0.008549,3.078840,0.485732
cuda,phlippe_densenet,128,24.670592,22.611033,19.485366,13.325101,2.667919,18.437090,4.060311,2.193577,0.208394,118.631384,10.345626
cuda,phlippe_resnet,128,12.350477,11.318539,7.442669,5.071700,0.886779,7.653247,0.915317,0.616756,0.060141,14.695555,4.411161
cuda,pytorch_CycleGAN_and_pix2pix,1,12.847265,12.047737,7.950769,5.374386,1.307732,8.380769,1.860413,0.905324,0.057627,11.653953,5.258671
cuda,pytorch_stargan,16,13.578695,12.753135,8.629079,5.832896,0.924545,8.840623,1.129522,0.493293,0.053628,25.904884,4.935774
