dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,19.189421,17.218341,13.524405,8.116548,1.807520,13.530682,3.169286,1.432119,0.150652,0.002663,5.592312,9.328610
cuda,AlbertForQuestionAnswering,4,19.445621,17.479335,13.687103,8.223995,1.757835,13.790159,3.166528,1.426088,0.142275,0.002508,2.633106,9.465069
cuda,BartForCausalLM,4,21.391384,18.286451,14.379101,8.608855,2.001795,13.434407,2.806524,1.569056,0.251799,0.002671,1.520504,9.130945
cuda,BartForConditionalGeneration,2,43.560579,35.968789,32.091866,17.095568,4.641307,22.053032,7.642199,3.769354,1.012534,0.003168,0.431070,15.413449
cuda,BertForMaskedLM,16,22.631940,19.086321,15.409040,9.131778,1.930892,13.988557,3.134289,1.590407,0.267677,0.002719,2.570788,9.256159
cuda,BertForQuestionAnswering,16,22.643162,19.069924,15.388281,9.234233,1.915154,13.884037,3.179477,1.583244,0.262843,0.002740,2.190739,9.286981
cuda,BlenderbotForCausalLM,4,32.852813,26.419289,23.128018,11.539342,3.528364,17.552502,5.916309,3.138735,0.694254,0.003024,7.428952,14.455427
cuda,BlenderbotSmallForCausalLM,64,16.146272,13.961973,9.600047,5.488940,1.247632,9.092591,1.823917,1.071107,0.158642,0.002980,2.380686,6.714300
cuda,BlenderbotSmallForConditionalGeneration,64,29.724465,24.690479,21.686542,11.649944,2.916112,16.433275,5.229761,2.605545,0.554855,0.003319,2.253691,11.759432
cuda,CamemBert,16,23.347448,19.685159,16.022144,9.371746,1.932370,13.097621,3.372579,1.590814,0.265204,0.002732,1.256323,8.184277
cuda,DistilBertForMaskedLM,128,16.831643,15.250898,11.467266,8.326449,1.017592,12.724144,1.784190,0.874724,0.110879,0.002875,7.933988,6.684982
cuda,DistilBertForQuestionAnswering,256,16.844701,15.269773,11.390194,8.253009,1.009727,13.286765,1.642361,1.059379,0.106340,0.002683,8.511992,7.319116
cuda,DistillGPT2,16,16.145648,14.431117,10.597799,7.649656,1.074461,11.752040,1.876469,0.864102,0.098760,0.002654,3.991548,6.350028
cuda,ElectraForCausalLM,32,29.024743,25.430868,21.782231,15.460006,1.935731,28.456297,3.387844,1.668412,0.269562,0.002710,7.695489,17.437352
cuda,ElectraForQuestionAnswering,64,22.732767,19.191636,15.448023,9.118792,1.929346,17.647328,3.169010,1.588466,0.266046,0.002461,2.677217,12.940038
cuda,GPT2ForSequenceClassification,4,22.493911,19.110398,15.381927,9.797530,2.209769,12.321666,3.076977,1.870594,0.228394,0.002829,1.497597,6.979164
cuda,GoogleFnet,16,19.414269,17.269525,13.530182,10.350810,1.146268,18.400466,1.680741,0.914937,0.113253,0.004363,2.075050,10.621208
cuda,LayoutLMForMaskedLM,16,23.715842,19.837186,16.124581,9.648499,1.949434,14.605680,3.440425,1.629334,0.270397,0.003050,2.394424,9.429305
cuda,LayoutLMForSequenceClassification,16,23.160225,19.352057,15.676486,9.309279,1.920929,15.715135,4.128923,1.819246,0.262671,0.002864,6.252409,10.788673
cuda,M2M100ForConditionalGeneration,16,49.398601,42.225490,38.403690,24.129369,4.129654,34.026724,7.273172,3.923980,0.699263,0.003795,46.324306,20.053619
cuda,MBartForCausalLM,4,23.876956,20.748622,16.911646,11.089190,2.048673,16.423130,2.899057,1.597804,0.247128,0.002813,1.392472,9.711043
cuda,MBartForConditionalGeneration,2,45.550392,37.988385,34.205827,19.117592,4.767360,24.090719,8.009991,3.935885,0.995134,0.003278,0.393461,15.548950
cuda,MT5ForConditionalGeneration,16,36.168978,29.966643,26.149741,14.949393,3.565001,21.444762,5.512056,2.257731,0.450935,0.003145,67.442518,14.738152
cuda,MegatronBertForCausalLM,4,37.848522,30.784468,26.958541,14.835136,4.084629,19.845410,6.667316,3.187629,0.687026,0.003407,2.710615,13.862681
cuda,MegatronBertForQuestionAnswering,8,37.471366,30.414532,26.586627,14.458024,3.746052,20.684083,6.523178,3.093357,0.677780,0.003104,2.037145,14.749265
cuda,MobileBertForMaskedLM,64,56.415085,40.982044,37.053448,16.622620,6.052167,28.170425,9.184386,5.627729,2.372336,0.003909,32.938755,26.113576
cuda,MobileBertForQuestionAnswering,128,55.705633,40.367858,36.443196,16.200963,5.624916,28.416076,9.400484,5.526942,2.307913,0.003415,27.576090,26.697117
cuda,OPTForCausalLM,2,21.246193,18.411916,14.640715,9.003909,1.768790,13.814111,3.558374,1.671963,0.249181,0.003032,1.844056,8.823490
cuda,PLBartForCausalLM,8,15.742003,14.020675,10.203309,7.034830,1.008253,11.192142,1.659276,0.835700,0.108092,0.002578,1.278820,6.428257
cuda,PLBartForConditionalGeneration,4,27.977524,24.172801,20.286270,12.125817,2.468080,17.732437,4.211598,2.092593,0.378039,0.002940,1.623625,11.255209
cuda,PegasusForCausalLM,32,24.137151,20.990481,17.228674,11.274771,1.753669,17.623189,2.834331,1.829683,0.244750,0.002926,2.282123,10.440552
cuda,PegasusForConditionalGeneration,32,43.676219,39.338062,35.494607,20.743156,4.226876,27.412251,7.479208,3.907057,0.700404,0.003884,1.861661,16.660716
cuda,RobertaForCausalLM,16,22.855930,19.297333,15.579821,9.206804,1.928243,12.508807,3.197205,1.601415,0.262819,0.002919,1.630530,7.683803
cuda,RobertaForQuestionAnswering,16,23.581376,20.015287,16.339566,10.006681,1.906529,13.052258,3.127671,1.583327,0.261648,0.002529,0.911798,7.415115
cuda,Speech2Text2ForCausalLM,256,19.150955,17.436787,13.752681,10.894268,1.005663,16.020427,1.396357,0.827567,0.105915,0.002882,3.007200,7.284210
cuda,T5ForConditionalGeneration,4,27.308538,23.065623,19.334255,11.264576,2.640370,15.032940,3.746823,1.668883,0.284809,0.003160,8.256873,9.475750
cuda,T5Small,4,27.259605,23.027883,19.271294,11.161733,2.631398,15.069687,3.719728,1.644442,0.284617,0.002949,8.076426,9.603256
cuda,TrOCRForCausalLM,32,21.471709,18.381713,14.496563,8.741655,1.745081,14.323430,3.010750,1.540623,0.251636,0.002995,1.137519,9.644953
cuda,XGLMForCausalLM,8,41.824443,36.001470,32.278835,19.872687,3.843533,27.650350,7.199458,3.290421,0.721197,0.003278,59.297356,16.863726
cuda,XLNetLMHeadModel,8,56.917882,49.644379,45.863937,26.508635,5.689252,30.542229,15.140497,3.951756,0.857276,10.870367,16.974031
cuda,YituTechConvBert,16,32.813737,27.820782,23.923842,14.359512,3.221287,25.226109,5.131943,2.422318,0.440669,0.002807,11.697335,17.651192
