dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,BERT_pytorch,16,8.299013,5.134046,5.083481
cuda,Background_Matting,4,5.473108,3.417126,3.402405
cuda,LearningToPaint,96,2.142791,1.247114,1.233470
cuda,Super_SloMo,6,6.256980,4.155154,4.141365
cuda,alexnet,128,0.502538,0.199115,0.185642
cuda,attention_is_all_you_need_pytorch,256,8.099815,5.050640,5.036088
cuda,dcgan,32,0.506255,0.223159,0.209974
cuda,demucs,4,1.334430,0.511071,0.497401
cuda,densenet121,4,14.090360,9.077328,9.059629
cuda,dlrm,1024,0.627605,0.314701,0.301317
cuda,drq,1,0.695378,0.239080,0.225727
cuda,fastNLP_Bert,6,7.794818,4.488245,4.472656
cuda,functorch_dp_cifar10,64,1.652406,0.928634,0.914765
cuda,hf_Albert,8,5.976479,4.053568,4.040291
cuda,hf_Bart,4,9.401919,5.433645,5.418905
cuda,hf_Bert,4,7.561011,4.069962,4.055472
cuda,hf_Bert_large,4,15.299492,8.129025,8.112922
cuda,hf_BigBird,2,32.222835,21.671220,21.642212
cuda,hf_DistilBert,8,3.666420,2.000548,1.987003
cuda,hf_GPT2,4,7.087134,3.899750,3.884547
cuda,hf_GPT2_large,4,22.517924,11.848282,11.831005
cuda,hf_Longformer,2,27.880723,18.689872,18.645207
cuda,hf_Reformer,4,4.975409,1.530479,1.508919
cuda,hf_T5,8,10.189126,5.846030,5.831635
cuda,hf_T5_large,2,45.260156,24.182226,24.162451
cuda,lennard_jones,1000,0.371760,0.124585,0.111152
cuda,mnasnet1_0,32,4.992549,3.110037,3.094960
cuda,mobilenet_v2,96,5.233561,3.290003,3.275159
cuda,mobilenet_v2_quantized_qat,96,10.623559,7.988587,7.854323
cuda,mobilenet_v3_large,32,5.560936,3.449239,3.434564
cuda,nvidia_deeprecommender,256,0.504647,0.187939,0.173792
cuda,phlippe_densenet,128,5.348740,3.299102,3.283646
cuda,phlippe_resnet,128,2.077055,1.199143,1.185211
cuda,pytorch_CycleGAN_and_pix2pix,1,2.235255,1.441897,1.427481
cuda,pytorch_stargan,16,2.575895,1.751139,1.737281
cuda,pytorch_struct,200,0.905401,0.448994,0.436378
cuda,pytorch_unet,1,2.802648,1.730029,1.715853
cuda,resnet152,32,15.601593,9.602247,9.584577
cuda,resnet18,16,2.087709,1.211301,1.197543
cuda,resnet50,32,5.295074,3.279583,3.265060
cuda,resnet50_quantized_qat,32,10.205794,7.800050,7.781567
cuda,resnext50_32x4d,8,5.302546,3.289272,3.274569
cuda,shufflenet_v2_x1_0,128,5.902417,3.718094,3.703423
cuda,soft_actor_critic,256,0.435776,0.125275,0.111825
cuda,speech_transformer,32,9.704733,5.871313,5.853634
cuda,squeezenet1_1,32,1.137005,0.498782,0.484800
cuda,timm_efficientnet,32,7.500445,4.076632,4.062164
cuda,timm_nfnet,128,8.901422,4.391412,4.377418
cuda,timm_regnet,32,9.184355,4.438224,4.423452
cuda,timm_resnest,32,2.814588,1.612145,1.598104
cuda,timm_vision_transformer,32,5.010129,3.024484,3.008436
cuda,timm_vovnet,32,5.057928,2.465170,2.451685
cuda,tts_angular,64,0.326856,0.058332,0.045176
cuda,vgg16,64,0.752751,0.328199,0.315272
cuda,yolov3,16,8.252195,4.731684,4.714673
