dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,25.420391,22.233489,18.590995,11.400749,2.535537,15.729744,4.231222,1.843813,0.249535,0.008871,23.208739,9.733626
cuda,Background_Matting,4,23.036253,20.953794,16.724753,10.551441,2.490791,16.686762,5.198324,2.770244,0.209509,0.003004,20.767029,11.023634
cuda,LearningToPaint,96,14.506027,13.609515,8.803324,6.322900,0.938169,9.892014,1.090269,0.648340,0.064373,0.002798,17.008759,5.492188
cuda,Super_SloMo,6,22.660912,20.538268,16.542921,10.632327,2.695257,15.065738,4.982141,2.414511,0.119070,8.955964,7.921351
cuda,alexnet,128,6.983953,6.671852,2.637644,2.318135,0.171999,6.122165,0.848794,0.279048,0.012017,0.002577,4.097996,3.125932
cuda,attention_is_all_you_need_pytorch,256,25.902628,22.990682,19.221497,11.750454,2.505599,16.899443,4.099325,1.935021,0.328940,0.003036,29.931038,10.509558
cuda,dcgan,32,6.883456,6.592250,2.671402,2.229631,0.318750,3.373310,0.168295,0.096913,0.010201,0.002758,1.636899
cuda,demucs,4,14.852974,14.026207,9.869229,9.115149,0.424417,14.038383,0.907520,0.527773,0.031570,0.003062,6.662948,5.704633
cuda,densenet121,4,50.851097,45.950491,41.740386,25.359484,6.878478,33.087210,12.574939,5.650838,0.659651,0.003667,38.820461,21.271666
cuda,drq,1,7.697229,7.216948,3.383599,3.000846,0.117569,4.626595,0.119142,0.071707,0.012488,0.002646,1.894263
cuda,fastNLP_Bert,6,26.823282,23.495379,19.776283,13.559222,1.934340,17.821513,3.511820,1.711489,0.263072,0.002926,6.425736,8.673050
cuda,functorch_dp_cifar10,64,13.064916,12.329156,8.451855,5.919580,1.234588,11.760999,1.945316,0.837707,0.053046,0.002556,22.347262,8.156126
cuda,hf_Albert,8,18.756161,16.836727,13.238016,7.804245,1.734104,12.424388,2.922569,1.418485,0.144709,0.002526,7.793515,8.437084
cuda,hf_Bart,4,28.320774,24.499286,20.705485,12.252257,2.491650,17.791515,4.267877,2.103944,0.381115,0.003060,2.335649,11.307451
cuda,hf_Bert,4,22.802390,19.422326,15.640581,9.605741,1.871349,13.650077,3.278633,1.546605,0.261869,0.002689,2.930637,8.380522
cuda,hf_Bert_large,4,37.045183,29.588892,25.925627,14.135608,3.574570,19.361348,6.239667,2.973010,0.707538,0.003087,2.829825,13.786750
cuda,hf_DistilBert,8,15.496578,13.958949,10.301296,7.263106,0.980695,10.988612,1.538731,0.859069,0.108550,0.002731,5.107325,6.083761
cuda,hf_GPT2,4,22.559977,19.342361,15.532649,9.865657,1.963164,12.042306,3.232738,1.575461,0.226345,0.002882,7.106549,6.376377
cuda,hf_Reformer,4,29.489128,25.984447,22.221202,20.207978,0.742048,24.144692,1.189850,0.672888,0.062958,0.002702,5.339864,5.569420
cuda,hf_T5,8,27.051814,22.847942,19.065632,11.152083,2.311082,15.945955,3.992492,1.640704,0.283154,0.002871,6.399245,10.126158
cuda,hf_T5_large,2,91.952233,70.954575,67.032706,35.279587,10.113749,45.215913,17.765949,6.236609,2.439179,0.005036,24.783844,31.766617
