dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,AlbertForMaskedLM,4,6.174710,4.178818,4.164839
cuda,AlbertForQuestionAnswering,4,6.167750,4.075186,4.061699
cuda,AllenaiLongformerBase,4,27.364347,18.869519,18.824631
cuda,BartForCausalLM,4,7.219221,4.131681,4.117027
cuda,BartForConditionalGeneration,2,18.166484,10.405154,10.386156
cuda,BertForMaskedLM,16,7.740685,4.177400,4.163276
cuda,BertForQuestionAnswering,16,7.791997,4.218456,4.203500
cuda,BlenderbotForCausalLM,4,14.624161,7.999470,7.983122
cuda,BlenderbotSmallForCausalLM,64,4.956800,2.792991,2.779016
cuda,BlenderbotSmallForConditionalGeneration,64,12.035471,6.839406,6.823776
cuda,CamemBert,16,7.765662,4.183788,4.169596
cuda,DebertaForMaskedLM,4,11.183669,5.004914,4.971767
cuda,DebertaForQuestionAnswering,8,10.764685,4.959406,4.929139
cuda,DebertaV2ForMaskedLM,1,19.243078,8.113360,8.065024
cuda,DebertaV2ForQuestionAnswering,2,19.125326,8.487277,8.439469
cuda,DistilBertForMaskedLM,128,3.741355,2.196633,2.183181
cuda,DistilBertForQuestionAnswering,256,3.726484,2.187685,2.173995
cuda,DistillGPT2,16,3.863842,2.137625,2.124000
cuda,ElectraForCausalLM,32,7.734247,4.169269,4.154113
cuda,ElectraForQuestionAnswering,64,7.781053,4.206705,4.192094
cuda,GPT2ForSequenceClassification,4,7.304891,3.938093,3.923475
cuda,GoogleFnet,16,4.186798,1.984126,1.965052
cuda,LayoutLMForMaskedLM,16,8.041881,4.223690,4.209187
cuda,LayoutLMForSequenceClassification,16,7.935814,4.182303,4.168588
cuda,M2M100ForConditionalGeneration,16,17.537941,10.061735,10.043089
cuda,MBartForCausalLM,4,7.205583,4.139524,4.124975
cuda,MBartForConditionalGeneration,2,18.211139,10.460682,10.442541
cuda,MT5ForConditionalGeneration,16,15.063579,8.854513,8.838782
cuda,MegatronBertForCausalLM,4,15.461175,8.207527,8.191004
cuda,MegatronBertForQuestionAnswering,8,15.353942,8.173488,8.157807
cuda,MobileBertForMaskedLM,64,31.849115,16.435027,16.412828
cuda,MobileBertForQuestionAnswering,128,31.776356,16.358948,16.336961
cuda,OPTForCausalLM,2,7.052748,4.223970,4.209534
cuda,PLBartForCausalLM,8,4.008789,2.255535,2.241587
cuda,PLBartForConditionalGeneration,4,9.495958,5.591041,5.436501
cuda,PegasusForCausalLM,32,7.288964,3.992023,3.976028
cuda,PegasusForConditionalGeneration,32,14.421783,10.046639,10.028017
cuda,RobertaForCausalLM,16,7.757497,4.193523,4.178986
cuda,RobertaForQuestionAnswering,16,7.787726,4.207797,4.192795
cuda,Speech2Text2ForCausalLM,256,3.859125,2.120186,2.105237
cuda,T5ForConditionalGeneration,4,10.585284,6.063823,6.049626
cuda,T5Small,4,10.173753,6.043950,6.029674
cuda,TrOCRForCausalLM,32,7.256496,3.995738,3.980672
cuda,XGLMForCausalLM,8,14.666772,8.513378,8.495775
cuda,XLNetLMHeadModel,8,21.972334,14.461548,14.444788
cuda,YituTechConvBert,16,11.530642,6.615671,6.599303
