,Compiler,torchbench,huggingface,timm_models
eager,eager,3.58,4.97,4.07
aot_eager,aot_eager,7.63,11.41,9.95
inductor,inductor,57.73,56.79,91.51
inductor_no_cudagraphs,inductor_no_cudagraphs,61.35,52.10,101.44
