dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,16.860777,15.170182,6.907145,2.670764,10.337038,4.176639,1.620157,0.318565,8.973412,6.214637
cuda,Background_Matting,4,15.952325,14.965380,7.639634,3.074407,10.965405,5.875001,2.449801,0.281986,6.502309
cuda,LearningToPaint,96,6.880243,6.459026,3.516623,1.398375,4.234361,1.386082,0.644295,0.095968,2.158026
cuda,Super_SloMo,6,16.737418,15.536138,8.554777,3.290834,11.112224,6.044657,2.232767,0.144368,5.939476
cuda,alexnet,128,2.140858,2.043736,1.628635,0.230180,2.974588,0.924618,0.279822,0.016429,1.582417
cuda,attention_is_all_you_need_pytorch,256,18.089467,16.650330,7.976099,2.581200,10.496176,4.370794,1.758685,0.364994,9.554892,5.219969
cuda,dcgan,32,2.080399,1.981419,1.457892,0.215057,2.029214,0.220388,0.089991,0.013859,0.794340
cuda,demucs,4,0.298436
cuda,densenet121,4,41.087757,38.771394,19.554318,7.416518,25.125232,14.480922,5.067629,0.760265,13.252866
cuda,drq,1,2.610033,2.417382,1.888668,0.153553,2.973475,0.174123,0.085813,0.015854,1.246917
cuda,fastNLP_Bert,6,17.706829,15.912963,8.251462,2.356716,11.088302,3.657578,1.641390,0.299440,4.341294,5.549030
cuda,functorch_dp_cifar10,64,6.182328,5.918560,3.333118,1.554326,5.811289,2.158092,0.701878,0.075331,4.075955,3.252539
cuda,hf_Albert,8,12.975095,11.415698,3.950287,1.994339,7.344525,3.147472,1.395910,0.149504,5.481050,3.030704
cuda,hf_Bart,4,21.041925,19.004176,8.576861,3.058536,12.956352,4.338037,2.396170,0.410428,4.185668,7.567753
cuda,hf_Bert,4,14.518106,12.741406,5.122916,2.052305,7.873245,3.495018,1.485960,0.295530,4.900916,0.400123
cuda,hf_Bert_large,4,28.157750,24.648531,9.478735,4.683966,13.072259,6.457324,2.856057,0.806437,8.751938,0.400577
cuda,hf_DistilBert,8,7.842237,7.076468,3.215923,1.233896,5.336067,1.792043,0.801629,0.124039,3.406233,1.867671
cuda,hf_GPT2,4,13.529342,11.804276,5.050916,2.202255,7.788590,3.368941,1.386778,0.254244,5.027768,1.943896
cuda,hf_GPT2_large,4,40.680025,35.134239,14.747640,7.242627,21.151987,10.966490,4.126040,1.267321,14.952724,1.367805
cuda,hf_Reformer,4,11.745096,9.976150,8.244645,0.785410,9.089444,1.376998,0.799023,0.056013,3.119751,1.670564
cuda,hf_T5,8,18.173402,15.794860,7.061668,2.643004,10.642313,4.120929,1.575045,0.298148,5.950681,6.350034
cuda,hf_T5_large,2,69.559155,58.201779,23.094088,10.133840,37.686868,20.807107,5.944642,2.362128,23.749310,25.230154
cuda,lennard_jones,1000,1.388481,1.312052,0.996159,0.076174,1.538899,0.073319,0.046391,0.006783,0.624019
cuda,mnasnet1_0,32,16.062947,15.175694,8.060601,2.784672,9.986087,4.136067,1.970522,0.272716,4.811508,2.464577
cuda,mobilenet_v2,96,17.474850,16.526222,8.712883,3.063425,9.900901,4.874030,1.868538,0.314569,4.359401
cuda,mobilenet_v3_large,32,17.142770,16.154639,8.280419,3.088655,10.832102,4.880900,1.873979,0.289408,5.748608,30.116198
cuda,nvidia_deeprecommender,256,1.798404,1.675281,1.219129,0.123249,2.326270,0.119379,0.065412,0.010004,1.236839,0.436409
cuda,pytorch_CycleGAN_and_pix2pix,1,6.281995,5.888686,2.852943,1.202075,4.980251,2.046921,0.730137,0.077707,3.372778
cuda,pytorch_stargan,16,6.624898,6.232837,3.267252,1.112326,4.484319,1.376523,0.425565,0.064511,37.933830,2.371995
cuda,pytorch_struct,200,2.207026,2.012367,1.198503,0.186280,2.678821,0.237504,0.135613,0.023225,1.678396,14.841294
cuda,pytorch_unet,1,7.900611,7.430441,4.025793,1.339967,5.902624,2.662738,0.926135,0.099946,3.268275
cuda,resnet152,32,42.259823,39.508193,16.786458,9.270393,17.864418,10.205821,3.745318,1.117167,10.653877,2.461340
cuda,resnet18,16,7.304105,6.911225,4.191787,1.267519,5.182177,1.826484,0.912923,0.089482,2.297055,2.494942
cuda,resnet50,32,16.228709,15.254797,7.419603,2.704355,8.890050,3.925708,1.851186,0.263934,4.281051,2.887802
cuda,resnext50_32x4d,8,14.528927,13.564144,6.052129,2.788645,7.682961,3.318521,1.486283,0.226532,4.520977,2.902827
cuda,shufflenet_v2_x1_0,128,17.471174,16.396400,8.406978,3.119020,10.489994,5.144667,2.447022,0.383494,5.314478
cuda,soft_actor_critic,256,1.982122,1.842315,1.564271,0.069877,2.525002,0.069698,0.041874,0.006724,1.035201
cuda,speech_transformer,32,20.301842,18.213001,8.797364,2.797236,13.039594,5.121874,2.143930,0.305004,7.171196
cuda,squeezenet1_1,32,3.577796,3.376403,2.387025,0.527050,4.121970,1.534419,0.762661,0.047258,2.277031
cuda,timm_efficientdet,1,65.776044,55.900068,24.948091,12.590097,37.245998,20.729972,6.049756,1.532932,45.121538,25.349624
cuda,timm_efficientnet,32,19.405596,17.508300,8.716452,3.492986,11.716202,5.587980,2.147152,0.337941,6.620180,37.346502
cuda,timm_nfnet,128,17.621657,15.506825,6.077681,3.864320,11.845669,5.417285,1.847156,0.282384,9.772559,0.663630
cuda,timm_regnet,32,20.614064,18.189897,7.692818,3.642013,10.409494,5.257495,1.909584,0.377868,6.831067,20.073269
cuda,timm_resnest,32,10.713006,10.137915,6.417817,1.753158,9.132074,3.476060,1.408855,0.117933,40.162255,4.521014
cuda,timm_vision_transformer,8,10.900196,9.949059,4.489308,1.875140,10.199559,2.867448,1.338421,0.215860,14.824434,7.657053
cuda,timm_vision_transformer_large,8,33.018739,29.885491,11.444777,6.525320,28.802894,10.262711,4.002776,1.293536,10.243226,24.491839
cuda,timm_vovnet,32,13.242655,11.823794,6.307600,2.207499,8.925430,4.248170,1.611023,0.187121,5.139562,2.462033
cuda,tts_angular,64,1.196071,1.075704,0.964312,0.048492,1.470446,0.027972,0.014785,0.001599,0.556443
cuda,vgg16,64,2.630183,2.496468,1.831906,0.463542,2.954682,0.896025,0.377117,0.028308,1.596827
cuda,yolov3,16,24.155645,22.448804,11.340379,4.504158,14.305386,7.622388,2.683518,0.434392,7.622564
