dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,49.562182,44.643057,39.210118,25.787131,5.516296,37.322025,10.621949,5.753563,0.628000,46.137397,98.936192,63.904257
cuda,beit_base_patch16_224,64,30.385868,27.097875,22.574748,16.062025,6.406565,21.171517,4.268191,2.182613,0.283001,0.865858,2.925637,12.575760
cuda,botnet26t_256,128,32.974173,30.663570,26.130036,20.729601,4.058893,28.971628,6.178240,2.574326,0.156178,29.826760,58.721263,42.288565
cuda,coat_lite_mini,128,35.100933,32.474624,28.044697,22.040440,7.444110,36.593274,7.271833,2.993416,0.245789,15.937162,42.337625,38.113098
cuda,convit_base,64,31.563697,28.549992,24.047212,16.949242,8.328412,25.098288,5.394842,2.620824,0.298064,6.398293,9.898629,23.085908
cuda,convmixer_768_32,32,21.152128,19.893064,15.472328,7.123665,3.180460,13.789094,2.574993,1.778441,0.277735,4.107642,14.194336,3.417223
cuda,convnext_base,64,36.802396,31.194877,26.669921,18.117776,8.569270,28.809886,6.007884,3.155830,0.534573,11.512913,16.858399,31.077795
cuda,crossvit_9_240,128,41.310224,36.709126,32.151423,21.908412,12.069198,32.975929,7.376276,3.749477,0.441621,22.381797,34.590328,45.818302
cuda,cspdarknet53,64,36.099876,31.703393,27.028219,17.363723,3.667627,26.283014,4.875882,3.404569,0.378189,27.601355,59.045013,40.720748
cuda,deit_base_distilled_patch16_224,64,27.985034,25.542093,21.100517,15.740221,6.174740,22.253088,3.578972,1.911528,0.222903,2.524786,3.585576,15.551004
cuda,dla102,128,46.633820,41.106664,36.382727,21.291953,5.252697,30.648479,9.044081,4.211509,0.614827,19.343583,43.022836,34.417819
cuda,dm_nfnet_f0,128,32.994902,28.412225,23.900105,14.369644,4.132225,24.833357,6.230043,2.655273,0.336360,25.227060,30.394289,40.107092
cuda,dpn107,32,58.202992,50.323924,45.680943,27.787156,5.852139,39.327079,8.874439,4.748292,0.618571,16.619105,31.088241,34.890147
cuda,eca_botnext26ts_256,128,33.941330,31.492836,27.012780,21.001415,4.588429,28.867347,6.222008,2.872027,0.177809,33.051285,63.423015,45.692050
cuda,eca_halonext26ts,128,39.470655,36.894918,32.383957,26.095164,4.879728,38.820555,12.086566,4.406342,0.184300,33.594928,68.684505,51.389764
cuda,ese_vovnet19b_dw,128,23.426029,21.555048,17.109413,13.231615,1.723750,20.850488,3.522784,1.658385,0.135482,29.532988,53.423286,38.999157
