dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,4,0.9977,388.5076,1.5393,1.0000
cuda,AlbertForQuestionAnswering,4,0.9956,385.9929,1.5231,0.9980
cuda,AllenaiLongformerBase,4,0.9647,260.7937,9.9135,0.8613
cuda,BartForCausalLM,4,0.9865,125.9447,4.2114,0.9673
cuda,BartForConditionalGeneration,2,0.9836,153.7872,10.9873,1.0000
cuda,BertForMaskedLM,16,0.9818,137.6438,4.5167,1.0000
cuda,BertForQuestionAnswering,16,0.9783,113.8910,4.5214,0.9978
cuda,BlenderbotForCausalLM,4,0.8795,107.4099,8.5271,0.9924
cuda,BlenderbotSmallForCausalLM,64,0.9731,67.2512,2.8403,0.9735
cuda,BlenderbotSmallForConditionalGeneration,64,0.9675,125.4552,6.4059,1.0000
cuda,CamemBert,16,0.9816,139.0232,4.5738,1.0000
cuda,DebertaForMaskedLM,4,0.8666,69.8389,5.3876,0.9751
cuda,DebertaForQuestionAnswering,8,0.9733,84.6657,5.3747,0.9598
cuda,DebertaV2ForMaskedLM,1,0.7970,112.2086,11.9887,0.9877
cuda,DebertaV2ForQuestionAnswering,2,0.8252,129.7684,12.7140,0.9762
cuda,DistilBertForMaskedLM,128,0.9892,123.5780,1.7534,1.0000
cuda,DistilBertForQuestionAnswering,256,0.9922,145.9773,1.8142,1.0000
cuda,DistillGPT2,16,0.9954,121.3765,1.6150,1.0000
cuda,ElectraForCausalLM,32,0.9696,111.9115,4.9206,0.9989
cuda,ElectraForQuestionAnswering,64,0.9800,128.9205,4.6123,0.9977
cuda,GPT2ForSequenceClassification,4,0.9849,104.2645,3.3033,1.0000
cuda,GoogleFnet,16,0.9882,103.2694,2.1475,0.9979
cuda,LayoutLMForMaskedLM,16,0.9810,140.3052,4.5317,0.9984
cuda,LayoutLMForSequenceClassification,16,0.9728,117.5450,4.7073,0.9979
cuda,M2M100ForConditionalGeneration,16,1.0132,116.8892,10.7013,0.9873
cuda,MBartForCausalLM,4,0.9859,125.6848,4.3124,0.9674
cuda,MBartForConditionalGeneration,2,0.9845,154.0563,11.0974,1.0000
cuda,MT5ForConditionalGeneration,16,0.9924,93.6055,6.1488,0.9925
cuda,MegatronBertForCausalLM,4,0.9808,105.8209,10.2168,1.0000
cuda,MegatronBertForQuestionAnswering,8,0.9736,179.8432,10.0145,0.9990
cuda,MobileBertForMaskedLM,64,1.0168,142.7878,11.4766,0.9983
cuda,MobileBertForQuestionAnswering,128,1.0179,141.2964,11.3544,0.9968
cuda,OPTForCausalLM,2,0.9850,174.2823,4.1026,0.9813
cuda,PLBartForCausalLM,8,0.9899,120.0903,2.3463,0.9807
cuda,PLBartForConditionalGeneration,4,0.9759,125.4779,6.3030,0.9794
cuda,PegasusForCausalLM,32,0.9813,87.7336,3.9716,0.9575
cuda,PegasusForConditionalGeneration,32,0.9980,173.4140,3.4955,0.9979
cuda,RobertaForCausalLM,16,0.9817,146.0610,4.7446,0.9984
cuda,RobertaForQuestionAnswering,16,0.9784,114.2373,4.7088,0.9978
cuda,Speech2Text2ForCausalLM,256,0.9820,66.4672,2.2274,0.9561
cuda,T5ForConditionalGeneration,4,0.9867,106.7263,4.3972,0.9782
cuda,T5Small,4,0.9826,106.6553,4.3993,0.9789
cuda,TrOCRForCausalLM,32,0.9810,171.9223,4.2960,0.9547
cuda,XGLMForCausalLM,8,0.9415,85.3442,8.0493,0.9817
cuda,XLNetLMHeadModel,8,0.9902,380.0256,9.8445,1.0000
cuda,YituTechConvBert,16,0.9698,163.1989,7.2071,0.9983
