dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,4,0.9995,4.7028,0.9255
cuda,AlbertForQuestionAnswering,4,1.0016,4.7446,0.9425
cuda,AllenaiLongformerBase,1,0.8421,13.2036,0.9521
cuda,BartForCausalLM,4,0.9659,4.7412,0.9121
cuda,BartForConditionalGeneration,2,0.9869,12.3913,0.8935
cuda,BertForMaskedLM,64,0.9609,5.2893,0.9219
cuda,BertForQuestionAnswering,128,0.9934,5.3700,0.9680
cuda,BigBird,1,0.9253,13.2271,0.9536
cuda,BlenderbotSmallForCausalLM,64,0.9104,3.2077,0.8401
cuda,BlenderbotSmallForConditionalGeneration,64,0.9255,8.3398,0.8975
cuda,CamemBert,1,0.9111,5.4813,0.8252
cuda,DebertaForMaskedLM,4,0.7846,10.1684,0.9843
cuda,DebertaForQuestionAnswering,8,0.9660,10.4793,1.0630
cuda,DistilBertForMaskedLM,64,0.9507,2.6339,0.8899
cuda,DistilBertForQuestionAnswering,64,0.9850,2.6887,0.9373
cuda,DistillGPT2,1,0.9281,2.6374,0.8113
cuda,ElectraForCausalLM,32,0.9308,5.4868,0.8817
cuda,ElectraForQuestionAnswering,64,0.9840,5.3576,0.9524
cuda,GPT2ForSequenceClassification,4,0.9777,5.3664,0.9093
cuda,GoogleFnet,1,0.7916,2.9260,0.9451
cuda,LayoutLMForMaskedLM,16,0.9694,5.8564,0.9409
cuda,LayoutLMForSequenceClassification,16,0.9888,5.7627,0.9348
cuda,M2M100ForConditionalGeneration,8,0.8916,12.8551,0.9507
cuda,MBartForCausalLM,32,0.9539,4.7190,0.8900
cuda,MBartForConditionalGeneration,16,0.9844,12.8568,0.8583
cuda,MT5ForConditionalGeneration,8,0.9058,11.2854,0.8873
cuda,MegatronBertForCausalLM,16,1.0109,10.8935,0.8826
cuda,MegatronBertForQuestionAnswering,16,1.0134,10.8829,0.8671
cuda,MobileBertForMaskedLM,32,0.9277,24.9714,0.9103
cuda,MobileBertForQuestionAnswering,64,0.8990,23.8292,0.9840
cuda,OPTForCausalLM,32,0.9321,4.8382,0.8657
cuda,PLBartForCausalLM,32,0.9333,2.7688,0.8610
cuda,PLBartForConditionalGeneration,16,0.9677,6.6586,0.8959
cuda,PegasusForCausalLM,32,0.9522,4.9241,0.8885
cuda,PegasusForConditionalGeneration,16,0.9642,12.2170,0.9629
cuda,RobertaForCausalLM,64,0.9613,5.9284,0.9206
cuda,RobertaForQuestionAnswering,128,0.9929,5.5296,0.9680
cuda,Speech2Text2ForCausalLM,128,0.9247,2.6601,0.8765
cuda,T5ForConditionalGeneration,4,0.9328,8.0927,0.9597
cuda,T5Small,1,0.8980,7.7054,0.9029
cuda,TrOCRForCausalLM,32,0.9558,4.9065,0.8898
cuda,XGLMForCausalLM,8,0.8793,10.1151,0.9137
cuda,YituTechConvBert,1,0.8988,8.4615,0.8573
