dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,2.0945,26.7428,0.8260
cuda,Background_Matting,4,1.1155,15.9924,0.9832
cuda,LearningToPaint,96,1.2663,6.8033,0.6889
cuda,Super_SloMo,6,1.1813,16.4381,1.2027
cuda,alexnet,128,1.1602,2.8864,0.7430
cuda,attention_is_all_you_need_pytorch,256,1.0642,45.5129,0.4867
cuda,dcgan,32,1.6664,2.5997,0.7670
cuda,demucs,4,1.0002,0.2040,0.9886
cuda,densenet121,4,5.2693,41.6513,0.8562
cuda,dlrm,0,0.0000
cuda,drq,1,2.4435,3.6530,0.7632
cuda,fastNLP_Bert,6,1.4211,25.6569,0.8354
cuda,functorch_dp_cifar10,64,3.7607,12.2127,0.4056
cuda,hf_Albert,8,1.6427,17.2150,0.8836
cuda,hf_Bart,4,1.2029,28.5612,0.8318
cuda,hf_Bert,4,1.2011,18.2225,0.7062
cuda,hf_BigBird,2,1.0887,37.7178,0.8211
cuda,hf_DistilBert,8,1.1729,11.6684,0.6595
cuda,hf_GPT2,4,1.4972,16.7157,0.9703
cuda,hf_GPT2_large,0,0.0000
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,4,1.1311,19.2174,0.5232
cuda,hf_T5,0,0.0000
cuda,hf_T5_large,2,1.6753,102.4023,0.8737
cuda,lennard_jones,1000,1.7378,2.0081,0.5646
cuda,mnasnet1_0,32,1.4645,18.0671,0.8531
cuda,mobilenet_v2,96,1.4289,15.8456,1.1743
cuda,mobilenet_v2_quantized_qat,96,1.4301,25.9890,1.5819
cuda,mobilenet_v3_large,32,1.9873,22.7694,0.8829
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.9036,3.2130,0.5598
cuda,pytorch_CycleGAN_and_pix2pix,1,1.6241,7.8733,0.9169
cuda,pytorch_stargan,16,1.2614,26.5730,0.9023
cuda,pytorch_struct,200,1.8197,19.5008,0.4222
cuda,pytorch_unet,1,1.2020,7.7689,0.9118
cuda,resnet18,16,1.8543,10.6175,0.6902
cuda,resnet50,32,1.2048,17.4673,0.8564
cuda,resnet50_quantized_qat,32,1.3795,26.3433,1.4874
cuda,resnext50_32x4d,8,2.0234,16.9006,0.8302
cuda,shufflenet_v2_x1_0,128,1.5411,17.7175,0.9814
cuda,soft_actor_critic,256,1.4286,3.3640,0.7500
cuda,speech_transformer,32,1.5487,25.4129,1.0389
cuda,squeezenet1_1,32,1.7465,3.9135,1.0823
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,1,4.2948,122.8743,1.1162
cuda,timm_efficientnet,32,1.3538,22.1784,1.3107
cuda,timm_nfnet,128,1.4723,27.2858,1.0219
cuda,timm_regnet,32,1.1260,23.0356,0.9406
cuda,timm_resnest,32,1.5171,39.8511,0.8982
cuda,timm_vision_transformer,8,2.5970,32.2756,0.7517
cuda,timm_vision_transformer_large,8,1.0492,50.5110,0.8622
cuda,timm_vovnet,32,1.0070,17.5028,0.7609
cuda,tts_angular,64,1.0069,1.8876,0.9830
cuda,vgg16,64,1.1722,3.3332,0.6637
cuda,yolov3,16,1.0913,371.9531,0.9237
