dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,1.3237,32.8611,0.9138
cuda,beit_base_patch16_224,64,1.1137,19.3602,1.0038
cuda,botnet26t_256,128,1.2575,35.2519,0.8605
cuda,cait_m36_384,4,1.1807,60.2508,1.1184
cuda,coat_lite_mini,128,1.3330,47.2758,0.8210
cuda,convit_base,64,1.2196,27.4687,0.7462
cuda,convmixer_768_32,32,1.0776,21.0102,0.9848
cuda,convnext_base,64,1.0740,59.2765,0.9127
cuda,crossvit_9_240,128,1.3213,36.5609,0.6584
cuda,cspdarknet53,64,1.2104,22.3753,0.9052
cuda,deit_base_distilled_patch16_224,64,1.0947,19.3532,0.9926
cuda,dla102,128,1.3836,29.7943,0.9632
cuda,dm_nfnet_f0,128,1.4716,28.4855,1.0218
cuda,dpn107,32,1.1877,37.6314,0.9059
cuda,eca_botnext26ts_256,128,1.2659,38.7230,1.1378
cuda,eca_halonext26ts,128,1.2592,46.4726,1.1376
cuda,ese_vovnet19b_dw,128,1.2409,12.4852,0.9520
cuda,fbnetc_100,128,1.2497,20.5856,0.9049
cuda,fbnetv3_b,128,1.2759,37.0176,0.9926
cuda,gernet_l,128,1.0760,17.0365,0.7928
cuda,ghostnet_100,128,1.8718,31.1712,0.9853
cuda,gluon_inception_v3,128,1.3281,31.6109,0.9138
cuda,gluon_xception65,32,1.0869,34.1982,0.9420
cuda,gmixer_24_224,128,1.2617,29.2157,1.5552
cuda,gmlp_s16_224,128,1.2002,39.3374,0.9766
cuda,hrnet_w18,128,1.4165,97.9129,0.9379
cuda,inception_v3,128,1.3299,31.8237,0.9137
cuda,jx_nest_base,32,1.2777,53.2076,0.9348
cuda,lcnet_050,128,1.6601,13.0877,0.9152
cuda,mixer_b16_224,128,1.0662,22.0330,0.9827
cuda,mixnet_l,128,1.1503,29.5401,0.9069
cuda,mnasnet_100,128,1.2555,18.6775,0.9325
cuda,mobilenetv2_100,128,1.3369,18.3415,1.1752
cuda,mobilenetv3_large_100,128,1.3373,19.5646,0.9408
cuda,mobilevit_s,64,1.1676,72.5534,1.1792
cuda,nfnet_l0,128,1.3724,21.0405,1.2911
cuda,pit_b_224,64,1.1876,17.3771,0.8563
cuda,pnasnet5large,16,1.2101,70.2334,1.1771
cuda,poolformer_m36,64,1.1668,43.8955,1.0526
cuda,regnety_002,128,1.4928,16.9243,0.8617
cuda,repvgg_a2,128,1.1713,17.6041,0.7684
cuda,res2net101_26w_4s,64,1.2236,52.9602,0.9285
cuda,res2net50_14w_8s,128,1.3566,47.7386,0.8821
cuda,res2next50,128,1.3098,27.3919,0.9078
cuda,resmlp_12_224,128,0.7921,22.1366,0.7899
cuda,resnest101e,64,1.3157,55.1910,1.0033
cuda,rexnet_100,128,1.2120,25.4385,1.2619
cuda,sebotnet33ts_256,64,1.2673,46.5574,0.8410
cuda,selecsls42b,128,1.2673,15.2159,0.8990
cuda,spnasnet_100,128,1.2373,20.6172,0.9382
cuda,swin_base_patch4_window7_224,64,1.1363,74.4331,0.9069
cuda,swsl_resnext101_32x16d,32,1.1075,28.6665,0.8932
cuda,tf_efficientnet_b0,128,1.2551,22.6050,1.2059
cuda,tf_mixnet_l,128,1.1693,30.7085,0.9769
cuda,tinynet_a,128,1.1899,25.4807,1.3510
cuda,tnt_s_patch16_224,0,0.0000
cuda,twins_pcpvt_base,64,1.2084,61.7391,0.9924
cuda,visformer_small,128,1.0471,21.3530,0.9035
cuda,vit_base_patch16_224,64,1.0864,18.5383,0.9970
cuda,volo_d1_224,64,1.3817,35.1971,0.9837
cuda,xcit_large_24_p8_224,5,1.4359,72.1378,0.9633
