dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,2.4041,31.0696,1.1226
cuda,Background_Matting,4,1.2195,17.9737,1.0338
cuda,LearningToPaint,96,1.3483,7.5577,0.9269
cuda,Super_SloMo,6,1.2591,19.2667,1.2945
cuda,alexnet,128,1.2066,3.2566,1.0079
cuda,attention_is_all_you_need_pytorch,256,1.4911,33.9474,1.1759
cuda,dcgan,32,1.0278,2.6239,0.9695
cuda,demucs,4,1.0009,0.2821,0.9866
cuda,densenet121,4,1.4814,46.4024,1.0026
cuda,dlrm,2048,1.2434,3.3449,0.7306
cuda,drq,1,1.1953,3.5849,0.9256
cuda,fastNLP_Bert,6,1.4730,26.0499,1.0681
cuda,functorch_dp_cifar10,64,1.5469,12.9868,0.4806
cuda,hf_Albert,8,2.3246,19.0580,1.4693
cuda,hf_Bart,4,1.8567,31.8325,0.9878
cuda,hf_Bert,4,1.8641,19.5741,0.9420
cuda,hf_BigBird,2,1.0266,30.1517,1.0960
cuda,hf_DistilBert,8,1.4881,12.9535,0.9049
cuda,hf_GPT2,4,1.9066,18.8732,1.1243
cuda,hf_GPT2_large,4,1.8669,51.1832,1.1354
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,4,1.1763,16.1662,0.9885
cuda,hf_T5,8,1.8920,28.0101,1.2520
cuda,hf_T5_large,2,2.1407,112.6790,0.8541
cuda,lennard_jones,1000,1.0444,1.9362,0.9991
cuda,mnasnet1_0,32,1.5445,19.8488,0.7734
cuda,mobilenet_v2,96,1.5169,18.1259,1.1512
cuda,mobilenet_v3_large,32,1.5737,24.5998,0.8160
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,1.0305,3.2773,0.5596
cuda,pytorch_CycleGAN_and_pix2pix,1,1.8326,8.6703,1.0082
cuda,pytorch_stargan,16,1.3195,27.8789,0.8863
cuda,pytorch_struct,200,1.2766,18.3436,0.4353
cuda,pytorch_unet,1,1.3146,8.5562,1.0853
cuda,resnet18,16,1.4145,10.9793,0.6257
cuda,resnet50,32,1.2880,19.2171,0.8839
cuda,resnext50_32x4d,8,1.3790,18.9842,0.7746
cuda,shufflenet_v2_x1_0,128,1.4042,19.2605,0.9966
cuda,soft_actor_critic,256,1.0180,2.8463,1.0367
cuda,speech_transformer,32,1.6984,25.7645,1.1173
cuda,squeezenet1_1,32,1.4243,4.6493,1.0627
cuda,tacotron2,64,0.8607,64.2720,0.4114
cuda,timm_efficientdet,1,1.7545,133.6990,1.0110
cuda,timm_efficientnet,32,1.3609,25.2972,1.2299
cuda,timm_nfnet,128,1.4334,30.3152,1.1293
cuda,timm_regnet,32,1.0633,25.8591,1.0312
cuda,timm_resnest,32,1.7153,37.2622,0.9969
cuda,timm_vision_transformer,8,1.5495,33.8293,0.7249
cuda,timm_vision_transformer_large,8,1.1381,66.5047,0.9542
cuda,timm_vovnet,32,1.1024,18.8177,0.8856
cuda,tts_angular,64,1.0154,1.7451,1.0002
cuda,vgg16,64,1.2643,3.7611,1.0588
cuda,yolov3,16,1.0661,417.2140,1.0402
