dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,4,1.6506,18.0312,1.5169
cuda,AlbertForQuestionAnswering,4,1.6604,17.5413,1.5590
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,4,1.4442,21.4643,1.1144
cuda,BartForConditionalGeneration,2,1.4267,49.0230,1.1976
cuda,BertForMaskedLM,64,1.3358,21.0838,0.9793
cuda,BertForQuestionAnswering,128,1.4724,20.0381,1.0722
cuda,BigBird,1,1.0294,28.6819,1.0885
cuda,BlenderbotSmallForCausalLM,64,1.2870,16.7401,0.9426
cuda,BlenderbotSmallForConditionalGeneration,64,1.4726,32.7944,1.1105
cuda,CamemBert,1,1.7729,20.0115,0.9309
cuda,DebertaForMaskedLM,4,1.1791,37.1335,1.0674
cuda,DebertaForQuestionAnswering,8,1.2198,38.7155,1.1931
cuda,DistilBertForMaskedLM,64,1.2664,12.4303,0.9480
cuda,DistilBertForQuestionAnswering,64,1.4836,11.8192,1.0655
cuda,DistillGPT2,1,2.0174,13.4034,1.0160
cuda,ElectraForCausalLM,32,1.8331,24.8538,0.9308
cuda,ElectraForQuestionAnswering,64,2.0655,20.5196,1.0704
cuda,GPT2ForSequenceClassification,4,2.2816,18.9186,1.1632
cuda,LayoutLMForMaskedLM,16,1.6283,21.8339,0.9848
cuda,LayoutLMForSequenceClassification,16,1.7990,27.2161,1.0277
cuda,M2M100ForConditionalGeneration,8,1.8618,59.7939,1.0255
cuda,MBartForCausalLM,32,1.1984,22.7253,1.0114
cuda,MBartForConditionalGeneration,16,1.6133,49.0242,1.0986
cuda,MT5ForConditionalGeneration,8,2.5302,35.8920,0.9190
cuda,MegatronBertForCausalLM,16,1.7767,39.2219,1.0276
cuda,MegatronBertForQuestionAnswering,16,1.8162,38.7063,1.0179
cuda,MobileBertForMaskedLM,32,1.8229,64.6270,0.9454
cuda,MobileBertForQuestionAnswering,64,1.8122,63.6043,0.8221
cuda,OPTForCausalLM,32,1.5397,20.9369,1.0061
cuda,PLBartForCausalLM,32,1.2795,14.7605,0.9361
cuda,PLBartForConditionalGeneration,16,1.7638,29.4767,1.0294
cuda,PegasusForCausalLM,32,1.1851,23.3271,1.0363
cuda,PegasusForConditionalGeneration,16,1.5544,48.9871,1.0993
cuda,RobertaForCausalLM,64,1.4302,20.5392,0.9789
cuda,RobertaForQuestionAnswering,128,1.4743,19.1481,1.0722
cuda,Speech2Text2ForCausalLM,128,1.5611,14.5381,0.9801
cuda,T5ForConditionalGeneration,4,1.5906,29.3924,1.1856
cuda,T5Small,1,1.4053,30.5684,1.1277
cuda,TrOCRForCausalLM,32,1.1924,21.6722,0.9877
cuda,XGLMForCausalLM,8,1.6227,73.5766,0.9902
cuda,YituTechConvBert,1,1.6349,40.7540,0.9276
