dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,gmixer_24_224,128,23.590540,20.186229,16.740295,9.578476,1.987513,18.185269,5.229517,2.589250,0.385503,0.196442,6.111652,10.996274
cuda,gmlp_s16_224,128,25.274911,21.790541,17.867992,10.686015,2.239882,20.801260,5.308640,2.700610,0.391983,0.202377,12.512566,12.773536
cuda,hrnet_w18,128,93.328148,85.270072,81.267988,39.482871,16.332608,55.774165,24.751027,13.002301,4.995420,39.255979,82.680799,73.091734
cuda,inception_v3,128,35.996008,31.976145,28.039698,16.911272,4.542430,26.410898,8.945957,5.222007,0.564018,39.935852,93.791955,54.323176
cuda,jx_nest_base,32,32.766531,28.338097,24.944897,15.613517,3.268373,28.250536,9.076803,4.099213,0.564843,11.674498,19.516333,27.871210
cuda,lcnet_050,128,18.128471,16.484581,13.044685,9.341574,1.721333,14.508871,2.748443,1.402763,0.121568,38.115431,67.929174,45.281302
cuda,mixer_b16_224,128,16.558471,14.609331,11.307573,7.726325,1.177449,13.804097,2.020249,1.109842,0.140444,0.159477,5.164793,7.519082
cuda,mixnet_l,128,34.047096,27.953330,24.585312,14.861985,3.919974,23.912076,5.978361,3.451712,0.494293,60.720279,96.434194,73.984956
cuda,mnasnet_100,128,22.947378,20.231274,16.767118,11.125418,2.493739,16.876410,3.717618,1.936815,0.203954,39.601267,82.437848,48.025661
cuda,mobilenetv2_100,128,23.761901,20.975247,17.484496,11.501061,2.353367,17.349173,3.793924,1.929121,0.221788,41.754804,91.656076,50.349018
cuda,mobilenetv3_large_100,128,24.466348,21.648187,18.215878,12.061736,2.595386,20.130531,4.229627,2.189935,0.238906,65.839297,118.479541,76.688200
cuda,mobilevit_s,64,37.377778,33.761500,30.465930,23.288240,3.753530,37.927627,12.934391,6.239057,0.336849,54.265165,129.342136,72.885719
cuda,nfnet_l0,128,22.617137,18.882132,15.584900,8.391467,2.602583,16.960397,4.646211,2.069062,0.260120,27.713481,36.029614,39.092301
cuda,pit_b_224,64,19.544085,17.304150,13.914284,9.142279,1.531037,16.380765,3.792345,1.831289,0.217779,8.698816,11.834122,17.609513
cuda,pnasnet5large,16,64.974853,57.951076,54.547018,28.088835,10.071733,43.774293,18.627453,10.150681,1.861043,26.918450,48.322564,53.496203
cuda,poolformer_m36,64,35.928460,30.929456,27.613022,16.463945,5.608678,30.275455,14.084597,6.000414,0.560891,9.917022,26.642424,29.683419
cuda,regnety_002,128,22.362892,19.058373,15.655464,9.926915,2.287447,15.879030,3.458332,1.821089,0.234006,41.126067,69.902470,49.541615
cuda,repvgg_a2,128,22.473350,18.961461,15.602597,9.163922,2.435712,14.287389,3.279880,1.574978,0.205046,13.398586,26.046814,21.152678
cuda,res2net101_26w_4s,64,53.983186,47.314462,43.999279,22.206060,7.826084,32.736051,13.271565,6.611071,1.445803,29.265005,60.455168,48.257550
cuda,res2net50_14w_8s,128,49.545933,43.833386,40.474614,20.337091,6.662436,32.073510,12.680699,6.223418,1.213450,20.851838,38.981627,39.808319
cuda,res2next50,128,30.952755,27.667352,24.185810,13.499645,4.014465,21.202039,6.874989,3.623930,0.508408,15.440439,34.347639,27.478056
cuda,resmlp_12_224,128,14.960943,13.096174,9.857567,7.282474,0.850672,23.033053,1.801222,1.211892,0.126624,0.141188,7.210271,16.818815
cuda,resnest101e,64,48.737587,41.526978,38.127150,18.952655,6.375915,30.753539,11.249544,5.685481,1.104835,42.675065,76.502085,61.428518
cuda,rexnet_100,128,31.494768,27.603048,24.241134,16.204827,3.328404,27.700652,5.910189,2.995423,0.314385,148.846787,242.714747,164.151539
cuda,sebotnet33ts_256,64,29.796207,26.797372,23.265239,17.009959,3.200773,25.079712,7.832614,3.729146,0.210453,34.037763,65.719754,45.503692
cuda,selecsls42b,128,19.782823,18.189632,14.847162,9.997284,1.998808,16.961805,4.144170,2.064594,0.166181,26.879861,59.547575,35.991640
cuda,spnasnet_100,128,26.328141,22.985007,19.450411,12.389147,3.025442,18.780313,4.028694,2.507764,0.271875,44.622878,92.782066,54.262168
cuda,swin_base_patch4_window7_224,64,40.045662,34.339987,30.974235,19.225572,4.070264,36.161635,12.426926,5.500658,0.627895,19.512151,36.328348,40.867404
cuda,swsl_resnext101_32x16d,32,30.593298,26.744469,23.287374,11.220770,4.166665,17.035452,5.455741,2.664558,0.459630,7.205784,10.785927,17.549327
cuda,tf_efficientnet_b0,128,26.099707,22.736846,19.270238,12.380184,3.082034,20.864747,4.840464,2.708550,0.290677,65.758197,110.463519,77.541329
cuda,tf_mixnet_l,128,34.676027,28.126014,24.777087,15.098724,3.920973,24.770205,6.294797,3.711472,0.495977,65.216807,102.495369,79.107600
cuda,tinynet_a,128,28.962843,24.891898,21.494882,13.058882,3.291022,21.993322,5.781572,2.741008,0.363326,66.538764,111.850110,79.022085
cuda,tnt_s_patch16_224,128,30.032866,25.645297,22.304936,11.859030,3.353546,21.763197,6.485708,3.256323,0.619895,8.106771,12.951792,21.665170
cuda,twins_pcpvt_base,64,38.282248,32.142705,28.775315,15.665989,4.229867,29.998769,10.026781,5.418583,1.092290,35.209781,58.132340,54.164862
cuda,visformer_small,128,19.723093,17.862965,14.402028,9.617018,1.981862,15.140789,2.927703,1.424205,0.173177,17.117574,30.822844,24.776173
cuda,vit_base_patch16_224,64,18.012234,16.058319,12.534396,8.287430,1.250229,15.236519,2.427061,1.469810,0.185498,2.629409,3.726339,10.962095
cuda,volo_d1_224,64,27.266348,24.043653,20.574594,12.608341,3.179674,22.572836,6.862142,3.187591,0.413225,13.444652,21.820759,26.836274
cuda,xcit_large_24_p8_224,5,47.948425,40.525852,37.126053,19.008239,7.128901,35.576690,14.045365,7.298512,1.754778,0.367310,32.727921,25.003954
