dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,AlbertForMaskedLM,4,0.9984,386.2175,5.7487,0.9222,17.1890,18.6388,439,1,4,3
cuda,AlbertForQuestionAnswering,4,1.0019,383.0894,5.7380,0.9399,16.7994,17.8733,439,1,4,3
cuda,AllenaiLongformerBase,4,0.5891,422.6964,27.5798,0.8101,11.2370,13.8716,1713,159,130,9
cuda,BartForCausalLM,4,0.9672,127.6139,7.3874,0.9067,11.9283,13.1552,482,14,11,8
cuda,BartForConditionalGeneration,2,0.9754,154.3434,17.5724,0.8824,13.7366,15.5670,1258,1,4,3
cuda,BertForMaskedLM,16,0.9587,140.2912,7.3773,0.9392,15.4503,16.4508,370,1,4,3
cuda,BertForQuestionAnswering,16,0.9764,113.7241,7.3356,0.9325,11.5224,12.3567,377,1,4,3
cuda,BlenderbotForCausalLM,4,0.8355,121.3691,14.1262,0.9924,31.3480,31.5871,934,26,11,8
cuda,BlenderbotSmallForCausalLM,64,0.9162,70.7588,5.3382,0.8375,9.8731,11.7887,327,10,11,8
cuda,BlenderbotSmallForConditionalGeneration,64,0.9365,127.4293,11.5102,0.8954,14.2441,15.9080,840,1,4,3
cuda,CamemBert,16,0.9581,141.7593,7.3780,0.9372,15.6524,16.7013,377,1,4,3
cuda,DebertaForMaskedLM,4,0.7014,84.7907,10.7618,0.9598,5.9448,6.1940,720,92,154,12
cuda,DebertaForQuestionAnswering,8,0.9004,91.1750,10.4580,1.0317,7.5693,7.3366,727,92,154,12
cuda,DebertaV2ForMaskedLM,1,0.6157,144.3396,19.1023,0.9876,12.4135,12.5688,925,176,277,12
cuda,DebertaV2ForQuestionAnswering,2,0.7212,146.9276,18.9371,0.9729,12.3927,12.7382,932,176,277,12
cuda,DistilBertForMaskedLM,128,0.9474,128.7747,3.6856,0.8830,15.0926,17.0933,206,1,4,3
cuda,DistilBertForQuestionAnswering,256,0.9928,145.4747,3.6401,0.9594,13.8149,14.3997,214,1,4,3
cuda,DistillGPT2,16,0.9422,127.8967,3.7528,0.8755,14.7986,16.9039,330,1,4,3
cuda,ElectraForCausalLM,32,0.9267,114.3307,7.5343,0.8819,15.1264,17.1525,375,4,7,5
cuda,ElectraForQuestionAnswering,64,0.9810,127.3999,7.3985,0.9522,14.2891,15.0057,378,1,4,3
cuda,GPT2ForSequenceClassification,4,0.9619,106.4196,7.0239,0.8955,11.3622,12.6876,644,1,4,3
cuda,GoogleFnet,16,0.9693,104.9649,4.0736,0.9187,12.1376,13.2115,209,28,45,7
cuda,LayoutLMForMaskedLM,16,0.9593,142.8886,7.8976,0.9393,15.4801,16.4806,396,1,4,3
cuda,LayoutLMForSequenceClassification,16,0.9767,116.3427,7.6934,0.9327,11.5557,12.3899,394,1,4,3
cuda,M2M100ForConditionalGeneration,16,0.9651,120.9217,16.7786,0.9125,12.6466,13.8586,1200,18,17,7
cuda,MBartForCausalLM,4,0.9669,128.5252,7.4530,0.9069,11.9452,13.1720,481,14,11,8
cuda,MBartForConditionalGeneration,2,0.9771,151.9118,17.4724,0.8820,13.7535,15.5929,1263,1,4,3
cuda,MT5ForConditionalGeneration,16,0.8814,99.9268,14.3173,0.8691,13.0997,15.0732,1173,1,4,3
cuda,MegatronBertForCausalLM,4,0.9631,105.1175,14.8332,0.8909,10.6300,11.9320,721,1,4,3
cuda,MegatronBertForQuestionAnswering,8,0.9710,177.8225,14.6903,0.9167,16.7231,18.2428,724,1,4,3
cuda,MobileBertForMaskedLM,64,0.8055,155.4214,29.3679,0.8258,9.4875,11.4882,1447,1,3,2
cuda,MobileBertForQuestionAnswering,128,0.8911,159.4747,29.0490,0.9908,10.5072,10.6043,1451,1,3,2
cuda,OPTForCausalLM,2,0.9398,182.4965,7.1837,0.9331,15.8984,17.0386,533,14,11,8
cuda,PLBartForCausalLM,8,0.9508,126.3016,4.1385,0.8876,15.3250,17.2656,254,8,11,8
cuda,PLBartForConditionalGeneration,4,0.9612,126.7422,10.5406,0.9322,15.6113,16.7470,658,10,14,7
cuda,PegasusForCausalLM,32,0.9530,89.5405,7.1512,0.8811,9.1097,10.3387,478,16,12,8
cuda,PegasusForConditionalGeneration,32,0.9735,176.5457,14.0107,0.9484,15.7523,16.6101,1244,7,14,5
cuda,RobertaForCausalLM,16,0.9608,148.7059,7.4236,0.9389,15.4441,16.4488,381,1,4,3
cuda,RobertaForQuestionAnswering,16,0.9765,114.1082,7.3424,0.9325,11.5225,12.3568,384,1,4,3
cuda,Speech2Text2ForCausalLM,256,0.9246,68.7003,4.0337,0.8407,9.1300,10.8601,261,10,12,8
cuda,T5ForConditionalGeneration,4,0.8188,127.5306,9.9170,0.9589,10.9163,11.3841,798,1,4,3
cuda,T5Small,4,0.8208,127.3694,9.8848,0.9589,10.9163,11.3841,798,1,4,3
cuda,TrOCRForCausalLM,32,0.9567,174.9255,7.3815,0.8737,16.9658,19.4182,481,14,11,8
cuda,XGLMForCausalLM,8,0.8236,98.7340,14.0674,0.8976,11.0691,12.3322,998,28,12,8
cuda,XLNetLMHeadModel,8,0.9641,391.2722,21.2872,0.9738,20.6621,21.2180,764,1,6,4
cuda,YituTechConvBert,16,0.9599,161.5592,10.9941,0.9336,14.4224,15.4480,634,4,7,5
