dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,AlbertForMaskedLM,4,1.2449,310.6603,30.8071,1.2096,17.1890,14.2102,439,1,4,3
cuda,AlbertForQuestionAnswering,4,1.2489,307.6636,27.4245,1.2465,16.7994,13.4778,439,1,4,3
cuda,AllenaiLongformerBase,4,1.9064,130.4605,105.3635,0.8567,11.2370,13.1173,1713,159,130,9
cuda,BartForCausalLM,4,1.1738,106.1613,34.7071,0.9141,11.9283,13.0499,482,14,11,8
cuda,BartForConditionalGeneration,2,1.1106,134.1657,53.1549,0.9794,13.7366,14.0263,1258,1,4,3
cuda,BertForMaskedLM,16,1.1811,114.0721,30.7193,0.9848,15.4503,15.6886,370,1,4,3
cuda,BertForQuestionAnswering,16,1.2504,89.0051,29.8963,1.0711,11.5224,10.7571,377,1,4,3
cuda,BlenderbotForCausalLM,4,1.0230,94.0804,53.3454,0.9928,31.3480,31.5751,934,26,11,8
cuda,BlenderbotSmallForCausalLM,64,1.0542,61.6248,29.5871,0.8426,9.8731,11.7168,327,10,11,8
cuda,BlenderbotSmallForConditionalGeneration,64,1.0869,109.6974,39.7640,0.9055,14.2441,15.7305,840,1,4,3
cuda,CamemBert,16,1.1804,115.1759,28.6752,0.9820,15.6524,15.9390,377,1,4,3
cuda,DebertaForMaskedLM,4,0.9122,64.8273,41.7653,1.0107,5.9448,5.8816,720,92,154,12
cuda,DebertaForQuestionAnswering,8,1.1231,73.2132,46.7050,1.1413,7.5693,6.6322,727,92,154,12
cuda,DebertaV2ForMaskedLM,1,0.6866,129.9092,52.5810,0.9879,12.4135,12.5657,925,176,277,12
cuda,DebertaV2ForQuestionAnswering,2,0.7913,133.6820,48.8454,0.9759,12.3927,12.6982,932,176,277,12
cuda,DistilBertForMaskedLM,128,1.0561,116.0846,28.4330,0.8955,15.0926,16.8537,206,1,4,3
cuda,DistilBertForQuestionAnswering,256,1.1367,127.3581,30.7326,1.0349,13.8149,13.3492,214,1,4,3
cuda,DistillGPT2,16,1.4165,85.0678,24.2674,0.9667,14.7986,15.3090,330,1,4,3
cuda,ElectraForCausalLM,32,1.4219,74.5346,49.5428,0.9090,15.1264,16.6411,375,4,7,5
cuda,ElectraForQuestionAnswering,64,1.4081,88.8004,33.8432,1.0758,14.2891,13.2822,378,1,4,3
cuda,GPT2ForSequenceClassification,4,1.6433,62.2734,27.6183,1.1459,11.3622,9.9153,644,1,4,3
cuda,GoogleFnet,16,1.5480,65.8512,33.4515,1.1410,12.1376,10.6374,209,28,45,7
cuda,LayoutLMForMaskedLM,16,1.1938,114.8715,31.1387,0.9848,15.4801,15.7189,396,1,4,3
cuda,LayoutLMForSequenceClassification,16,1.2700,89.5917,36.8953,1.0557,11.5557,10.9456,394,1,4,3
cuda,M2M100ForConditionalGeneration,16,1.1153,104.6075,86.3002,0.8909,12.6466,14.1959,1270,20,26,7
cuda,MBartForCausalLM,4,1.1682,106.1689,34.3054,0.9142,11.9452,13.0670,481,14,11,8
cuda,MBartForConditionalGeneration,2,1.1094,134.2288,55.2671,0.9794,13.7535,14.0431,1263,1,4,3
cuda,MT5ForConditionalGeneration,16,1.4828,60.1516,117.6847,0.9119,13.0997,14.3646,1173,1,4,3
cuda,MegatronBertForCausalLM,4,1.1454,88.7597,47.6659,1.0256,10.6300,10.3648,721,1,4,3
cuda,MegatronBertForQuestionAnswering,8,1.1990,144.0116,47.3914,1.0630,16.7231,15.7324,724,1,4,3
cuda,MobileBertForMaskedLM,64,1.2040,101.4574,103.1511,0.7360,9.4875,12.8914,1447,1,3,2
cuda,MobileBertForQuestionAnswering,128,1.2034,117.8326,99.0119,0.5574,10.5072,18.8502,1451,1,3,2
cuda,OPTForCausalLM,2,1.7896,96.1718,31.2681,1.0940,15.8984,14.5330,533,14,11,8
cuda,PLBartForCausalLM,8,1.2938,93.2512,27.1824,0.9244,15.3250,16.5789,254,8,11,8
cuda,PLBartForConditionalGeneration,4,1.2414,97.3940,44.8162,0.9919,15.6113,15.7388,658,10,14,7
cuda,PegasusForCausalLM,32,1.0345,82.5352,34.8560,0.8902,9.1097,10.2336,478,16,12,8
cuda,PegasusForConditionalGeneration,32,1.0442,164.9373,54.1673,0.9645,15.7523,16.3322,1244,7,14,5
cuda,RobertaForCausalLM,16,1.2500,114.2902,28.0533,0.9847,15.4441,15.6845,381,1,4,3
cuda,RobertaForQuestionAnswering,16,1.2502,89.1364,27.0984,1.0711,11.5225,10.7572,384,1,4,3
cuda,Speech2Text2ForCausalLM,256,1.1808,54.7154,28.3596,0.8187,9.1300,11.1522,261,10,12,8
cuda,T5ForConditionalGeneration,4,1.3041,79.7943,41.5441,1.0871,10.9163,10.0418,798,1,4,3
cuda,T5Small,4,1.3049,79.8668,41.9668,1.0871,10.9163,10.0418,798,1,4,3
cuda,TrOCRForCausalLM,32,1.0687,157.5652,34.3792,0.8833,16.9658,19.2077,481,14,11,8
cuda,XGLMForCausalLM,8,1.0374,77.7846,55.4547,0.9132,11.0691,12.1213,998,28,12,8
cuda,XLNetLMHeadModel,8,1.6266,232.6841,75.1510,1.0737,20.6621,19.2436,764,1,6,4
cuda,YituTechConvBert,16,1.1897,130.6557,56.7833,0.9435,14.4224,15.2865,634,4,7,5
