dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,mobilenetv2_100,128,24.058003,21.025349,17.552221,11.589375,2.636687,17.325687,3.846548,1.944961,0.221791,95.081902,8.762768
cuda,mobilenetv3_large_100,128,24.650479,21.818294,18.349459,12.188111,2.576329,20.122208,4.218392,2.521442,0.242496,119.770067,10.691106
cuda,mobilevit_s,64,37.601099,33.959227,30.542494,23.321303,4.028693,38.183367,12.534279,6.577488,0.336514,129.611087,19.120120
cuda,nfnet_l0,128,23.446079,19.265027,15.907969,8.581374,2.588452,17.145535,4.591502,2.043020,0.265236,36.577531,11.623430
cuda,pit_b_224,64,19.484343,17.230611,13.842821,9.012099,1.531340,16.461495,3.833562,1.802351,0.215875,11.827050,9.121292
cuda,pnasnet5large,16,65.428763,58.233111,54.756012,28.053949,11.065721,42.855510,18.788204,9.148577,1.828260,47.816521,26.673452
cuda,poolformer_m36,64,36.082450,31.057429,27.717037,16.264274,5.552880,29.939256,13.997661,5.963148,0.557691,25.730877,19.570313
cuda,regnety_002,128,22.408526,19.094803,15.657566,9.968324,2.276078,16.131539,3.652563,1.815644,0.234649,68.136539,8.613520
cuda,repvgg_a2,128,22.830280,19.302986,15.994443,9.468419,2.462079,14.717350,3.263637,1.568904,0.205368,26.566408,7.907392
cuda,res2net101_26w_4s,64,54.243880,47.598598,44.246132,22.315244,7.779982,32.891944,13.231321,6.580195,1.440895,56.557688,18.986983
cuda,res2net50_14w_8s,128,49.764295,43.183251,39.881986,20.130209,7.154768,32.089003,12.654492,6.193395,1.196546,37.658337,19.671038
cuda,res2next50,128,30.820101,27.542810,24.060153,13.379682,4.365124,21.050544,6.901446,3.627994,0.468347,34.687885,12.352845
cuda,resmlp_12_224,128,14.889173,13.170125,9.862047,7.233500,0.858386,23.169770,2.004044,1.215860,0.125186,7.226155,16.870444
cuda,resnest101e,64,49.114426,41.184937,37.784789,18.803132,6.867285,30.797278,11.208318,5.744927,1.106694,75.349565,19.430895
cuda,rexnet_100,128,31.174874,27.275505,23.926584,15.990803,3.314067,27.620571,5.902114,2.948637,0.311255,223.597533,15.712095
cuda,sebotnet33ts_256,64,29.887479,26.642500,23.226810,17.041492,3.211672,25.342269,7.829315,3.461380,0.213101,72.160418,11.997697
cuda,selecsls42b,128,19.421968,17.879330,14.574594,9.828513,1.956746,16.799753,4.212688,1.979029,0.162722,56.410619,9.070825
cuda,spnasnet_100,128,26.103716,22.750377,19.209025,12.177644,3.003506,18.842896,4.305347,2.494098,0.270149,92.405079,9.885443
cuda,swin_base_patch4_window7_224,64,39.712548,34.101452,30.780795,19.280756,4.104778,36.970454,12.566171,5.943899,0.624883,36.501418,22.136509
cuda,swsl_resnext101_32x16d,32,30.404132,26.521670,23.042817,10.994128,4.114698,16.544948,5.407254,2.661068,0.452008,8.859282,10.393435
cuda,tf_efficientnet_b0,128,26.415565,23.019853,19.519055,12.462097,3.140770,20.997995,4.649122,3.023468,0.290722,102.902439,12.195187
cuda,tf_mixnet_l,128,34.677919,28.136384,24.753675,15.083971,4.301835,24.099385,5.964461,3.726005,0.487813,100.716198,13.612989
cuda,tinynet_a,128,28.945866,24.699626,21.345557,13.015497,3.583229,21.155814,5.446294,2.720334,0.359894,109.807095,11.973995
cuda,tnt_s_patch16_224,128,29.997501,25.189296,21.911729,11.637519,3.228109,21.448862,6.686233,3.210754,0.620378,13.021451,13.338057
cuda,twins_pcpvt_base,64,38.822919,32.077238,28.756900,15.680283,4.622081,29.431447,9.956268,4.906232,1.055546,57.681403,18.761272
cuda,visformer_small,128,20.126867,18.002230,14.582469,9.825088,1.977944,15.519885,2.907673,1.427200,0.172799,29.745451,8.068237
cuda,vit_base_patch16_224,64,17.732318,15.553915,12.118639,7.954348,1.455446,14.567391,2.385054,1.447265,0.186268,3.739353,8.190415
cuda,volo_d1_224,64,27.531797,23.937969,20.486055,12.629790,3.171491,22.646188,6.831422,3.164769,0.419729,21.965409,13.418992
cuda,xcit_large_24_p8_224,5,49.117262,40.801507,37.395560,19.328461,7.649920,35.018982,13.567400,7.189392,1.746368,32.035341,24.274437
