dev,name,batch_size,speedup
cuda,adv_inception_v3,128,1.1335
cuda,beit_base_patch16_224,128,0.9619
cuda,botnet26t_256,128,1.1659
cuda,cait_m36_384,4,0.9861
cuda,coat_lite_mini,128,1.0735
cuda,convit_base,64,1.1769
cuda,convmixer_768_32,64,1.0209
cuda,convnext_base,0,0.0000
cuda,crossvit_9_240,64,1.0477
cuda,cspdarknet53,64,1.0712
cuda,deit_base_distilled_patch16_224,128,1.0196
cuda,densenet121,128,1.1534
cuda,dla102,0,0.0000
cuda,dm_nfnet_f0,128,1.2271
cuda,dpn107,64,1.0076
cuda,eca_botnext26ts_256,128,1.1600
cuda,eca_halonext26ts,128,1.1574
cuda,ecaresnet101d,128,1.2151
cuda,ese_vovnet19b_dw,0,0.0000
cuda,fbnetc_100,128,1.0311
cuda,fbnetv3_b,128,0.9764
cuda,gernet_l,128,1.0078
cuda,ghostnet_100,128,0.9995
cuda,gluon_inception_v3,128,1.1336
cuda,gluon_senet154,64,1.1275
cuda,gluon_xception65,32,1.0407
cuda,gmixer_24_224,128,1.0673
cuda,gmlp_s16_224,128,1.0040
cuda,hardcorenas_a,128,1.0652
cuda,hrnet_w18,128,1.2993
cuda,inception_v3,128,1.1336
cuda,jx_nest_base,64,0.9998
cuda,lcnet_050,128,1.2991
cuda,legacy_senet154,0,0.0000
cuda,levit_128,0,0.0000
cuda,mixer_b16_224,128,0.9901
cuda,mixnet_l,128,1.0291
cuda,mnasnet_100,128,1.0274
cuda,mobilenetv2_100,128,1.0480
cuda,mobilenetv3_large_100,128,1.0403
cuda,mobilevit_s,128,1.0893
cuda,nasnetalarge,16,1.1020
cuda,nfnet_l0,128,1.1836
cuda,pit_b_224,64,1.0613
cuda,pnasnet5large,16,1.0832
cuda,poolformer_m36,0,0.0000
cuda,regnety_002,128,1.2975
cuda,repvgg_a2,128,0.9795
cuda,res2net101_26w_4s,128,1.1386
cuda,res2net50_14w_8s,128,1.2162
cuda,res2next50,128,1.1502
cuda,resmlp_12_224,0,0.0000
cuda,resnest101e,64,1.1718
cuda,resnet18,128,1.1599
cuda,rexnet_100,128,1.0414
cuda,sebotnet33ts_256,128,1.1723
cuda,selecsls42b,128,1.1905
cuda,spnasnet_100,128,0.9772
cuda,swin_base_patch4_window7_224,64,0.9997
cuda,swsl_resnext101_32x16d,32,1.0957
cuda,tf_efficientnet_b0,128,1.0369
cuda,tf_mixnet_l,128,1.0279
cuda,tinynet_a,128,0.9838
cuda,tnt_s_patch16_224,128,1.5857
cuda,twins_pcpvt_base,128,1.0993
cuda,visformer_small,128,1.0186
cuda,vit_base_patch16_224,128,0.9811
cuda,volo_d1_224,128,1.1438
cuda,xcit_large_24_p8_224,0,0.0000
