dev,name,batch_size,time,memory,graphs
cuda,adv_inception_v3,128,600,0,0
cuda,beit_base_patch16_224,128,183.6640,21.6786,2
cuda,botnet26t_256,128,341.5725,17.3452,2
cuda,cait_m36_384,4,0,0,0
cuda,coat_lite_mini,128,445.2913,17.6894,18
cuda,convit_base,64,160.0185,19.2595,27
cuda,convmixer_768_32,64,120.2899,26.8316,2
cuda,convnext_base,64,0,0,0
cuda,crossvit_9_240,64,399.5255,4.4693,2
cuda,cspdarknet53,64,279.4130,13.7079,2
cuda,deit_base_distilled_patch16_224,128,142.1957,20.1615,2
cuda,densenet121,128,600,0,0
cuda,dla102,128,402.1438,20.6363,2
cuda,dm_nfnet_f0,128,310.5113,13.8211,2
cuda,dpn107,64,600,0,0
cuda,eca_botnext26ts_256,128,403.2657,16.5071,2
cuda,eca_halonext26ts,128,356.7180,18.1396,2
cuda,ecaresnet101d,128,355.0893,22.0868,2
cuda,ese_vovnet19b_dw,128,219.6891,11.2915,2
cuda,fbnetc_100,128,409.0329,8.9854,2
cuda,fbnetv3_b,0,0.0000
cuda,gernet_l,128,218.9182,11.0234,2
cuda,ghostnet_100,128,600,0,0
cuda,gluon_inception_v3,128,600,0,0
cuda,gluon_senet154,64,485.5093,22.9434,2
cuda,gluon_xception65,32,316.2360,13.9854,2
cuda,gmixer_24_224,128,90.1048,15.7197,50
cuda,gmlp_s16_224,128,0,0,0
cuda,hardcorenas_a,128,375.0159,7.4531,2
cuda,hrnet_w18,128,0,0,0
cuda,inception_v3,128,600,0,0
cuda,jx_nest_base,64,0,0,0
cuda,lcnet_050,128,248.0856,2.2644,2
cuda,legacy_senet154,64,474.9835,22.7106,2
cuda,levit_128,128,0,0,0
cuda,mixer_b16_224,128,71.0990,22.0782,26
cuda,mixnet_l,128,600,0,0
cuda,mnasnet_100,128,357.5984,7.1845,2
cuda,mobilenetv2_100,128,364.6904,10.3256,2
cuda,mobilenetv3_large_100,128,444.8837,7.2405,2
cuda,mobilevit_s,128,600,0,0
cuda,nasnetalarge,16,600,0,0
cuda,nfnet_l0,128,224.1945,9.1573,2
cuda,pit_b_224,64,314.9952,18.2618,2
cuda,pnasnet5large,16,600,0,0
cuda,poolformer_m36,64,391.4753,15.0691,2
cuda,regnety_002,128,270.1308,3.6158,2
cuda,repvgg_a2,128,177.3003,7.2609,2
cuda,res2net101_26w_4s,128,600,0,0
cuda,res2net50_14w_8s,128,600,0,0
cuda,res2next50,128,409.5438,20.8275,2
cuda,resmlp_12_224,128,195.1656,12.1882,2
cuda,resnest101e,64,575.8894,19.7783,2
cuda,resnet18,128,128.1748,4.3845,2
cuda,rexnet_100,128,600,0,0
cuda,sebotnet33ts_256,128,0,0,0
cuda,selecsls42b,128,301.6640,8.0997,2
cuda,spnasnet_100,128,425.8323,8.1073,2
cuda,swin_base_patch4_window7_224,64,0,0,0
cuda,swsl_resnext101_32x16d,32,251.6427,18.1170,2
cuda,tf_efficientnet_b0,128,539.1025,11.6391,2
cuda,tf_mixnet_l,128,600,0,0
cuda,tinynet_a,128,571.5470,7.3747,2
cuda,tnt_s_patch16_224,128,0,0,0
cuda,twins_pcpvt_base,128,0,0,0
cuda,visformer_small,128,245.5218,12.1875,2
cuda,vit_base_patch16_224,128,140.8411,20.0390,2
cuda,volo_d1_224,128,0,0,0
cuda,xcit_large_24_p8_224,11,0,0,0
