dev,name,batch_size,time,memory,graphs
cuda,adv_inception_v3,128,7.1799,15.0433,2
cuda,beit_base_patch16_224,128,7.0068,21.3453,2
cuda,botnet26t_256,128,6.5214,13.5574,2
cuda,cait_m36_384,4,10.9638,18.4857,77
cuda,coat_lite_mini,128,5.4911,11.7460,18
cuda,convit_base,64,5.1529,15.1241,27
cuda,convmixer_768_32,64,6.7629,27.0385,2
cuda,convnext_base,64,7.4030,15.5222,6
cuda,crossvit_9_240,64,8.2195,4.2220,2
cuda,cspdarknet53,64,10.6650,15.3587,2
cuda,deit_base_distilled_patch16_224,128,5.7530,19.7597,2
cuda,densenet121,128,13.0099,16.9392,14
cuda,dla102,128,8.1690,19.6844,2
cuda,dm_nfnet_f0,128,14.2363,14.2149,2
cuda,dpn107,64,24.0511,22.6819,2
cuda,eca_botnext26ts_256,128,7.1395,17.8952,2
cuda,eca_halonext26ts,128,7.4906,18.0110,2
cuda,ecaresnet101d,128,11.0466,23.9415,2
cuda,ese_vovnet19b_dw,128,4.8178,10.8743,2
cuda,fbnetc_100,128,8.8374,8.1126,2
cuda,fbnetv3_b,128,14.6037,11.7649,2
cuda,gernet_l,128,9.5173,10.3975,2
cuda,ghostnet_100,128,6.4836,5.3461,2
cuda,gluon_inception_v3,128,7.0247,15.0433,2
cuda,gluon_senet154,64,18.7207,25.4593,2
cuda,gluon_xception65,32,7.6646,14.5669,2
cuda,gmixer_24_224,128,6.0868,15.5132,50
cuda,gmlp_s16_224,128,6.0032,18.5283,32
cuda,hardcorenas_a,128,5.5449,6.5509,2
cuda,hrnet_w18,128,32.4890,17.8579,2
cuda,inception_v3,128,7.0622,15.0433,2
cuda,jx_nest_base,64,9.0697,19.7422,2
cuda,lcnet_050,128,4.4348,2.3340,2
cuda,legacy_senet154,64,14.8115,25.4603,2
cuda,levit_128,128,7.8587,3.3075,2
cuda,mixer_b16_224,128,4.2283,15.8351,26
cuda,mixnet_l,128,18.1818,17.4769,2
cuda,mnasnet_100,128,6.9510,6.4145,2
cuda,mobilenetv2_100,128,6.8822,11.3788,2
cuda,mobilenetv3_large_100,128,6.9337,6.6108,2
cuda,mobilevit_s,128,9.6295,28.6517,2
cuda,nasnetalarge,16,43.6495,16.3970,2
cuda,nfnet_l0,128,10.7067,13.2683,2
cuda,pit_b_224,64,6.0170,14.8408,2
cuda,pnasnet5large,16,33.2212,18.0261,2
cuda,poolformer_m36,64,11.1002,16.8016,2
cuda,regnety_002,128,8.0989,3.1245,2
cuda,repvgg_a2,128,8.9797,6.4988,2
cuda,res2net101_26w_4s,128,13.4592,23.1957,2
cuda,res2net50_14w_8s,128,10.8702,17.0183,2
cuda,res2next50,128,7.0175,17.3280,2
cuda,resmlp_12_224,128,4.3586,7.3500,2
cuda,resnest101e,64,15.8061,17.7871,2
cuda,resnet18,128,3.3860,3.9583,2
cuda,rexnet_100,128,9.4804,14.3860,2
cuda,sebotnet33ts_256,128,9.0942,25.6866,2
cuda,selecsls42b,128,4.0337,6.8294,2
cuda,spnasnet_100,128,8.7138,7.0067,2
cuda,swin_base_patch4_window7_224,64,14.3044,15.0288,3
cuda,swsl_resnext101_32x16d,32,7.7802,15.7779,2
cuda,tf_efficientnet_b0,128,8.8201,14.0403,2
cuda,tf_mixnet_l,128,21.7413,19.0091,2
cuda,tinynet_a,128,9.7776,11.0325,2
cuda,tnt_s_patch16_224,128,7.7095,18.8873,51
cuda,twins_pcpvt_base,128,9.6713,22.6838,34
cuda,visformer_small,128,5.0923,11.5011,2
cuda,vit_base_patch16_224,128,5.5859,19.6333,2
cuda,volo_d1_224,128,6.9868,18.6932,41
cuda,xcit_large_24_p8_224,11,10.1790,19.2417,78
