dev,name,batch_size,time,memory,graphs
cuda,AlbertForMaskedLM,4,1.7696,16.3465,0
cuda,AlbertForQuestionAnswering,4,1.7648,15.9591,0
cuda,AllenaiLongformerBase,1,1.0416,3.0266,0
cuda,BartForCausalLM,8,1.6373,20.7683,0
cuda,BartForConditionalGeneration,2,1.3444,12.0942,0
cuda,BertForMaskedLM,64,1.2016,10.9164,0
cuda,BertForQuestionAnswering,64,1.1372,6.9911,0
cuda,BigBird,1,1.5100,3.2928,0
cuda,BlenderbotSmallForCausalLM,64,1.1180,9.6174,0
cuda,BlenderbotSmallForConditionalGeneration,64,1.2801,13.8862,0
cuda,CamemBert,1,0.9863,1.4151,0
cuda,DebertaForMaskedLM,16,1.5166,18.8986,0
cuda,DebertaForQuestionAnswering,16,1.3980,12.3359,0
cuda,DebertaV2ForMaskedLM,4,1.5165,18.2032,0
cuda,DebertaV2ForQuestionAnswering,4,1.4057,14.0869,0
cuda,DistilBertForMaskedLM,32,1.3719,18.8817,0
cuda,DistilBertForQuestionAnswering,32,1.2339,11.0239,0
cuda,DistillGPT2,1,0.9398,1.1978,0
cuda,ElectraForCausalLM,32,1.2514,15.0548,0
cuda,ElectraForQuestionAnswering,64,1.2934,14.2179,0
cuda,GPT2ForSequenceClassification,4,1.2199,10.8395,0
cuda,GPTNeoForCausalLM,4,1.6490,20.7386,0
cuda,GPTNeoForSequenceClassification,4,1.5315,19.2785,0
cuda,GoogleFnet,1,1.0917,1.0666,0
cuda,LayoutLMForMaskedLM,16,1.2921,15.0082,0
cuda,LayoutLMForSequenceClassification,16,1.2124,11.0851,0
cuda,M2M100ForConditionalGeneration,4,1.3110,14.7624,0
cuda,MBartForCausalLM,16,1.5004,17.5807,0
cuda,MBartForConditionalGeneration,8,1.6090,17.7673,0
cuda,MT5ForConditionalGeneration,4,1.1996,12.7239,0
cuda,MegatronBertForCausalLM,8,1.5022,17.2208,0
cuda,MegatronBertForQuestionAnswering,8,1.4708,15.3752,0
cuda,MobileBertForMaskedLM,16,1.6193,12.0414,0
cuda,MobileBertForQuestionAnswering,32,1.6891,15.8275,0
cuda,OPTForCausalLM,16,1.3516,15.7489,0
cuda,PLBartForCausalLM,16,1.1839,12.2049,0
cuda,PLBartForConditionalGeneration,8,1.1659,10.9366,0
cuda,PegasusForCausalLM,16,1.3603,17.5471,0
cuda,PegasusForConditionalGeneration,8,1.4206,17.7337,0
cuda,RobertaForCausalLM,64,1.2111,10.8925,0
cuda,RobertaForQuestionAnswering,64,1.1419,6.9911,0
cuda,Speech2Text2ForCausalLM,64,1.1981,10.2707,0
cuda,T5ForConditionalGeneration,4,1.2264,10.3887,0
cuda,T5Small,1,1.1173,2.7431,0
cuda,TrOCRForCausalLM,16,1.4959,17.5450,0
cuda,XGLMForCausalLM,4,1.1906,17.6206,0
cuda,XLNetLMHeadModel,8,2.0803,19.2028,0
cuda,YituTechConvBert,1,1.4152,1.3873,0
