dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,BERT_pytorch,16,3.488593,0.000652
cuda,Background_Matting,4,2.683217,0.000416
cuda,LearningToPaint,96,1.050692,0.000199
cuda,Super_SloMo,6,2.173339,0.000322
cuda,alexnet,128,0.345806,0.000098
cuda,attention_is_all_you_need_pytorch,256,3.237076,0.000520
cuda,dcgan,32,0.309769,0.000081
cuda,demucs,4,0.980969,0.000278
cuda,densenet121,4,6.667431,0.000890
cuda,dlrm,1024,0.291977,0.000053
cuda,drq,1,0.494331,0.000125
cuda,fastNLP_Bert,6,3.709596,0.000633
cuda,functorch_dp_cifar10,64,0.900512,0.000184
cuda,hf_Albert,8,1.798664,0.000286
cuda,hf_Bart,4,6.997464,0.000910
cuda,hf_Bert,4,4.602404,0.000547
cuda,hf_Bert_large,4,9.692045,0.001051
cuda,hf_BigBird,2,10.409445,0.002554
cuda,hf_DistilBert,8,1.772503,0.000327
cuda,hf_GPT2,4,3.142713,0.000556
cuda,hf_GPT2_large,4,11.516890,0.001462
cuda,hf_Longformer,2,9.625235,0.004580
cuda,hf_Reformer,4,2.449135,0.000674
cuda,hf_T5,8,4.398692,0.000705
cuda,hf_T5_large,2,19.423431,0.002064
cuda,lennard_jones,1000,0.270201,0.000081
cuda,mnasnet1_0,32,2.458794,0.000376
cuda,mobilenet_v2,96,2.440578,0.000384
cuda,mobilenet_v2_quantized_qat,96,3.149573,0.000403
cuda,mobilenet_v3_large,32,2.647012,0.000445
cuda,moco,32,25.192410,0.660621
cuda,nvidia_deeprecommender,256,0.338930,0.000082
cuda,phlippe_densenet,128,2.502266,0.000421
cuda,phlippe_resnet,128,1.022861,0.000203
cuda,pytorch_CycleGAN_and_pix2pix,1,0.870188,0.000175
cuda,pytorch_stargan,16,0.933411,0.000175
cuda,pytorch_struct,200,0.507934,0.000115
cuda,pytorch_unet,1,1.208993,0.000252
cuda,resnet152,32,9.107003,0.001072
cuda,resnet18,16,1.018959,0.000185
cuda,resnet50,32,2.551879,0.000391
cuda,resnet50_quantized_qat,32,3.041288,0.000405
cuda,resnext50_32x4d,8,2.519773,0.000399
cuda,shufflenet_v2_x1_0,128,2.742970,0.000416
cuda,soft_actor_critic,256,0.311348,0.000094
cuda,speech_transformer,32,4.571140,0.000934
cuda,squeezenet1_1,32,0.744060,0.000171
cuda,timm_efficientdet,1,19.063474,0.001862
cuda,timm_efficientnet,32,4.225964,0.000718
cuda,timm_nfnet,128,4.745517,0.000700
cuda,timm_regnet,32,5.274876,0.000931
cuda,timm_resnest,32,1.404367,0.000262
cuda,timm_vision_transformer,8,2.388471,0.000425
cuda,timm_vision_transformer_large,8,9.683506,0.001314
cuda,timm_vovnet,32,2.583614,0.000455
cuda,tts_angular,64,0.304003,0.000078
cuda,vgg16,64,0.520066,0.000123
cuda,yolov3,16,4.283487,0.000527
