dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForQuestionAnswering,4,25.768477,23.905311,20.559826,14.747048,1.633365,24.973107,3.002811,1.237436,0.152976,1.271123,3.282274,13.280591
cuda,BartForCausalLM,4,26.719328,22.695503,19.778272,13.026383,1.997400,19.097960,3.448006,1.782202,0.230425,3.365084,1.843880,11.652726
cuda,BartForConditionalGeneration,2,52.816182,41.785861,38.564738,20.275424,5.930686,25.651705,9.303500,4.149929,1.126903,0.867024,0.430864,13.168511
cuda,BertForMaskedLM,16,27.353350,22.868855,20.091055,12.780632,2.124512,19.695033,3.841019,1.715938,0.306456,0.566616,6.359685,10.003097
cuda,BertForQuestionAnswering,16,27.722992,23.266553,20.389506,13.127369,2.086086,19.396923,3.819066,1.690954,0.298231,0.192461,5.971802,8.950685
cuda,BlenderbotSmallForCausalLM,64,19.150296,16.378184,13.711871,9.225859,1.491959,15.860466,2.308728,1.229319,0.155445,3.400215,2.400491,11.674563
cuda,BlenderbotSmallForConditionalGeneration,64,35.481106,29.096581,26.214798,14.038374,3.846204,19.265848,6.203394,2.809294,0.613876,1.551335,2.281925,10.967667
cuda,CamemBert,16,27.361916,22.808271,19.867451,12.411564,2.145637,17.587357,3.876983,1.722207,0.301758,0.569360,5.072534,8.303402
cuda,DebertaForMaskedLM,4,33.016318,27.632282,24.425295,17.528831,1.995441,25.669408,3.832072,1.858595,0.289595,15.957117,3.235278,26.408258
cuda,DebertaForQuestionAnswering,8,30.858628,25.635352,22.830040,16.143135,1.942648,24.826423,3.575744,1.830354,0.283731,16.356784,2.972375,27.288257
cuda,DebertaV2ForMaskedLM,1,46.162565,34.627269,31.592131,19.264075,3.182634,24.611015,4.734615,2.655131,0.564619,34.409296,1.318436,43.792739
cuda,DebertaV2ForQuestionAnswering,2,44.120421,32.463055,29.578296,16.875386,3.561503,23.043254,5.676362,3.193570,0.583111,34.436137,45.019783
cuda,DistilBertForMaskedLM,128,16.995084,15.187732,12.526371,8.474065,1.115958,12.997533,1.916178,0.925316,0.131603,3.481071,8.786618,9.229630
cuda,DistilBertForQuestionAnswering,256,17.208178,15.433703,12.761408,8.862924,1.104258,13.393136,1.952740,0.932527,0.128773,3.859383,10.711185,9.601871
cuda,DistillGPT2,16,16.142260,14.483584,11.735014,8.091973,1.117064,12.430021,2.221466,0.907242,0.121533,1.030822,2.040019,6.586830
cuda,ElectraForCausalLM,32,34.487287,29.864800,26.512213,19.138563,2.344175,33.667066,3.992493,1.768744,0.305284,1.953247,12.814710,19.042725
cuda,ElectraForQuestionAnswering,64,28.098778,23.568109,20.489825,13.112338,2.311822,23.107727,3.895812,1.988440,0.322442,0.195801,6.701371,12.721992
cuda,GPT2ForSequenceClassification,4,23.601253,20.467776,17.397360,10.749694,2.222999,13.877998,3.762016,1.623369,0.264029,0.333527,1.466161,5.872878
cuda,GoogleFnet,16,19.544209,17.499032,14.484312,10.712909,1.240981,19.105452,2.033368,0.915941,0.131314,3.905399,2.032721,13.683081
cuda,LayoutLMForMaskedLM,16,30.705786,26.180608,23.115943,15.485792,2.226029,23.388107,4.166065,1.793182,0.321101,2.969987,6.281051,13.326091
cuda,LayoutLMForSequenceClassification,16,30.515110,26.074792,23.049275,15.583375,2.150860,24.272926,4.064893,1.753946,0.304741,5.579174,8.716190,16.640337
cuda,M2M100ForConditionalGeneration,16,70.470303,53.625160,50.299468,29.788328,6.986751,39.158774,10.980146,5.345064,0.738567,15.985151,21.317044,33.026045
cuda,MBartForCausalLM,4,27.295291,23.281069,20.293280,13.533274,2.060625,20.285690,3.522787,1.818323,0.228943,3.374765,1.852961,12.407281
cuda,MBartForConditionalGeneration,2,54.864053,43.451188,40.299194,21.634636,5.984026,27.694472,9.785199,4.262244,1.113746,0.841682,0.381624,13.425837
cuda,MT5ForConditionalGeneration,16,43.347691,37.482090,34.596871,22.224698,3.482276,31.887817,5.594769,2.524185,0.419504,38.312124,73.282595,51.990833
cuda,MegatronBertForCausalLM,4,46.903991,37.309338,34.560161,20.101633,5.124290,26.399549,8.109338,3.415466,0.771534,1.889223,11.801329,13.733959
cuda,MegatronBertForQuestionAnswering,8,46.900400,37.322409,34.565638,19.839354,4.841761,26.336083,7.988672,3.336406,0.767526,2.299934,9.841502,14.355420
cuda,MobileBertForMaskedLM,64,49.862735,38.546134,35.790775,14.930998,4.520267,31.820454,9.505794,4.891890,2.394068,19.799447,41.357926,41.753408
cuda,MobileBertForQuestionAnswering,128,50.808325,39.606425,36.878209,15.943643,4.478754,33.688940,9.360723,4.796974,2.381605,16.046111,34.927211,38.815986
cuda,PLBartForCausalLM,8,20.585968,18.318798,15.578308,11.711946,1.094467,17.436691,1.867136,0.970348,0.120367,2.175627,1.612056,9.114654
cuda,PLBartForConditionalGeneration,4,36.454599,30.433086,27.265975,18.082204,2.804586,25.826066,4.577481,2.314332,0.320291,2.991261,2.195204,13.825044
cuda,PegasusForCausalLM,32,26.901152,22.974399,19.913035,13.031326,2.047550,19.858094,3.552645,1.818451,0.227839,3.880200,2.311438,12.977119
cuda,PegasusForConditionalGeneration,32,39.502380,35.967463,32.753692,17.754202,3.808858,27.092362,7.514012,3.372135,0.733827,2.241461,1.855818,15.782264
cuda,RobertaForCausalLM,16,30.942301,26.400239,23.309675,15.830334,2.146124,20.887200,3.979259,1.754897,0.311450,0.563691,5.435368,8.179549
cuda,RobertaForQuestionAnswering,16,28.649432,24.128191,21.003711,13.600067,2.135151,17.702453,3.907343,1.734362,0.314505,0.197551,4.729912,6.840544
cuda,Speech2Text2ForCausalLM,256,20.154236,17.990761,14.985747,11.582375,1.149328,17.682822,1.815076,0.956287,0.125227,2.525525,3.664582,9.893631
cuda,T5ForConditionalGeneration,4,34.232574,30.050455,27.080266,18.235061,2.337218,25.338468,3.861315,1.659228,0.282330,4.189472,11.142759,14.093427
cuda,T5Small,4,34.272639,30.111360,27.181665,18.427876,2.333177,25.627572,3.849843,1.651202,0.282998,4.160171,11.131330,14.159810
cuda,XGLMForCausalLM,8,43.419589,35.502521,32.437865,18.122653,4.702602,26.885241,7.703290,3.833574,0.478787,9.030602,5.230744,22.955919
cuda,YituTechConvBert,16,40.817078,34.205306,30.346293,19.128550,4.099170,32.374215,6.262962,2.799453,0.507728,1.046239,16.253405,18.725276
