dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,28.442559,24.949454,22.166244,13.607854,2.900456,18.685127,4.995800,1.916131,0.297437,9.905347,24.154009,18.109162
cuda,Background_Matting,4,27.425371,24.744760,20.042062,12.787623,2.750516,20.141523,5.670884,2.670202,0.247138,13.582129,30.038894,23.910056
cuda,LearningToPaint,96,15.329926,14.276872,10.708375,7.790684,1.022562,11.938330,1.320640,0.665073,0.089711,13.092391,24.728733,18.353153
cuda,Super_SloMo,6,23.909129,21.759051,18.207430,11.618584,2.627582,17.610244,5.440463,2.582989,0.155109,8.469536,17.242378,8.145152
cuda,alexnet,128,7.824326,7.472080,3.902237,3.478088,0.212556,7.829245,0.952145,0.298034,0.016701,4.823642,9.401288,4.659835
cuda,attention_is_all_you_need_pytorch,256,27.467695,24.169193,21.487743,12.843959,2.531343,18.933783,4.940060,2.004240,0.388160,14.292750,30.414302,23.369555
cuda,dcgan,32,7.081522,6.762981,3.577723,3.062119,0.327859,4.080654,0.210255,0.100535,0.013804,0.123643,1.487163
cuda,demucs,4,17.078387,16.091429,12.611574,11.415298,0.652390,16.710034,1.183991,0.626485,0.046033,6.327266,9.390153,12.325199
cuda,densenet121,4,58.865292,52.359925,48.953860,30.107080,7.517270,41.164556,14.461155,5.170276,0.763187,28.485768,55.235072,47.656068
cuda,dlrm,1024,4.517859,4.224375,1.614844,1.183604,0.284826,2.526455,0.334505,0.118673,0.014677,0.145026,1.784727
cuda,drq,1,9.537645,9.027876,4.907822,4.434566,0.157278,6.638276,0.191366,0.095839,0.016888,0.406995,2.786114
cuda,fastNLP_Bert,6,28.487656,24.821677,22.192886,14.718088,2.229700,19.663440,4.489366,1.815552,0.306806,0.343161,6.511335,7.736196
cuda,functorch_dp_cifar10,64,14.095037,13.199947,10.055885,7.287463,1.265219,13.552229,2.172047,0.796390,0.067442,26.525897,35.357271,34.137856
cuda,hf_Albert,8,26.805852,25.021076,21.677070,16.100460,1.666042,25.397897,3.018606,1.243524,0.155735,2.456935,8.793788,13.569290
cuda,hf_Bart,4,36.470661,29.582580,26.523612,16.854067,2.877025,23.990239,4.665622,2.325175,0.322103,4.493060,3.865564,14.805016
cuda,hf_Bert,4,27.151321,22.689400,19.973389,12.729032,2.145132,18.061634,3.797927,1.687538,0.301721,0.568641,8.010168,8.441734
cuda,hf_Bert_large,4,45.340972,36.033495,32.864964,18.566540,4.701216,25.975862,8.257462,3.299712,0.799167,0.636275,11.797141,13.167782
cuda,hf_BigBird,2,69.504510,59.365042,56.425789,29.777922,8.688544,47.867359,20.935796,9.418242,0.587679,13.073725,8.754996,40.556602
cuda,hf_DistilBert,8,17.463134,15.686401,12.394973,8.685200,1.268206,12.702979,1.897480,0.917053,0.129735,2.042473,5.291338,7.436750
cuda,hf_GPT2,4,25.569154,22.354046,18.541940,11.765942,2.107644,14.993548,3.775670,1.623791,0.260792,0.523162,2.509242,6.051999
cuda,hf_Reformer,4,24.870863,22.333517,19.355623,16.710980,0.883875,21.815952,1.447249,0.739820,0.066339,0.439592,5.328428,6.541143
cuda,hf_T5_large,2,99.054352,80.489674,77.128591,42.484225,9.956689,55.561556,16.599504,6.081305,1.775142,6.532520,36.125822,30.955756
cuda,lennard_jones,1000,5.274007,4.993274,2.262767,1.997359,0.045634,3.098878,0.102942,0.050548,0.007753,0.105521,1.261479
cuda,mnasnet1_0,32,28.316817,25.893156,22.302927,15.012689,2.491734,21.295263,3.938104,1.788906,0.231169,41.467484,78.048026,50.466324
cuda,mobilenet_v2,96,29.016798,26.562704,23.225766,15.593409,2.630676,21.746742,4.293319,1.905811,0.256871,43.462737,95.009002,52.483050
cuda,mobilenet_v3_large,32,29.894629,27.180544,23.644256,15.812792,2.799864,24.213438,4.411416,2.431971,0.267003,64.896391,100.179978,76.336661
cuda,nvidia_deeprecommender,256,5.701467,5.359353,2.613889,2.194759,0.123932,5.577830,0.123389,0.069617,0.011106,0.626488,4.146639,0.495050
cuda,phlippe_densenet,128,32.392244,29.881674,26.351064,18.858538,2.846640,26.668139,4.669744,2.404104,0.249712,55.413312,125.201922,66.305049
cuda,phlippe_resnet,128,13.751419,12.744747,9.261743,6.466632,0.967837,9.643289,1.133260,0.637467,0.077744,6.839001,14.573351,11.069118
cuda,pytorch_CycleGAN_and_pix2pix,1,14.188271,13.305273,9.765441,6.762772,1.042080,10.527588,1.954719,0.803573,0.074025,5.036535,14.343524,9.919569
cuda,pytorch_stargan,16,14.921028,13.969443,10.375526,7.116230,0.968184,11.424425,1.318153,0.500853,0.068634,15.031253,29.104927,20.400841
cuda,pytorch_struct,200,8.626051,8.114424,5.287340,4.534119,0.182277,8.351748,0.261272,0.146796,0.024745,0.000004,11.619755,4.025212
cuda,pytorch_unet,1,17.238668,16.039780,12.575578,9.103406,1.207131,14.751449,2.443921,1.054136,0.092719,14.617468,31.883205,21.576646
cuda,resnet152,32,56.938403,47.974629,44.185974,22.031614,8.200032,27.087322,10.355155,4.273524,1.022580,16.493767,33.690347,30.427678
cuda,resnet18,16,16.576086,15.555921,12.045095,9.103479,1.077602,14.121749,1.937414,0.788227,0.078340,12.148098,26.120486,18.332344
cuda,resnet50,32,25.844271,23.297135,19.715958,12.193488,2.633350,17.364664,3.767219,1.677670,0.233231,15.924180,33.993467,23.958922
cuda,resnext50_32x4d,8,24.735248,22.226131,18.616546,11.134909,2.444012,16.632596,3.388701,1.996474,0.225494,12.066227,21.887098,20.235122
