dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,23.603671,21.777123,19.060534,13.428910,1.666717,23.815879,3.041559,1.246217,0.154452,7.568824,12.201195
cuda,AlbertForQuestionAnswering,4,22.834477,21.055972,18.389295,12.670446,1.625012,21.502358,2.769135,1.226985,0.151656,3.518829,10.603566
cuda,BartForCausalLM,4,26.623633,22.640032,19.924198,12.873440,2.189209,18.821500,3.419933,1.771499,0.228215,1.806486,8.552897
cuda,BartForConditionalGeneration,2,53.179274,41.668623,38.512049,20.307055,6.431393,26.088185,9.593514,4.278816,1.143868,0.423236,12.740494
cuda,BertForMaskedLM,16,27.119530,22.676880,19.905766,12.455658,2.108815,19.724284,4.067698,1.972683,0.300364,6.328160,9.586738
cuda,BertForQuestionAnswering,16,29.322259,24.450295,21.150827,13.462669,2.122914,19.631120,3.616768,2.016911,0.302337,6.006089,8.745540
cuda,BlenderbotForCausalLM,4,39.738965,31.070733,28.271152,14.239389,4.184467,21.441662,6.986804,3.521525,0.451473,8.609413,12.056674
cuda,BlenderbotSmallForCausalLM,64,20.245471,17.332375,14.565168,9.582192,1.518776,16.590573,2.478566,1.234137,0.155325,2.394639,8.671447
cuda,BlenderbotSmallForConditionalGeneration,64,36.030194,29.264844,26.127143,14.023205,3.519133,20.055726,6.636831,2.811978,0.622910,2.223558,9.900166
cuda,CamemBert,16,28.335680,23.503641,20.348313,12.684681,2.154897,18.573745,3.647352,1.727993,0.305947,5.075826,8.507606
cuda,DebertaForMaskedLM,4,32.521422,27.047238,23.837985,16.838169,1.943040,25.884996,4.256499,1.815424,0.283550,3.136619,11.275332
cuda,DebertaForQuestionAnswering,8,32.659596,27.142386,24.054699,16.941021,1.946522,27.015940,4.033059,1.834404,0.283840,2.958679,12.306551
cuda,DebertaV2ForMaskedLM,1,47.962428,35.713148,32.442043,19.852544,3.121122,26.629071,5.482973,2.648924,0.562071,1.310771,10.444398
cuda,DebertaV2ForQuestionAnswering,2,45.565338,33.353656,30.263623,17.211024,3.737769,24.256036,5.638088,3.418553,0.574289,11.318952
cuda,DistilBertForMaskedLM,128,17.905593,16.123130,13.169147,9.261988,1.344408,13.489529,1.938245,0.927241,0.133244,8.859177,5.680454
cuda,DistilBertForQuestionAnswering,256,17.652698,15.880761,12.903709,8.771049,1.110644,13.830124,1.970332,0.931459,0.129313,10.782562,6.276721
cuda,DistillGPT2,16,18.752451,17.049582,13.364514,9.745832,1.125813,14.980488,2.400262,0.901807,0.115799,2.035901,6.457492
cuda,ElectraForCausalLM,32,35.056121,30.406751,26.922285,19.331967,2.146583,34.496936,4.311026,1.760700,0.304653,12.559782,17.526191
cuda,ElectraForQuestionAnswering,64,28.828054,24.322937,21.250879,13.651297,2.134317,24.089119,4.393128,1.725907,0.305106,6.693330,12.783784
cuda,GPT2ForSequenceClassification,4,24.336597,21.158135,18.024386,11.317012,2.239596,14.801686,4.345544,1.647173,0.263144,1.445633,5.913142
cuda,GoogleFnet,16,19.983637,17.939926,14.969020,11.208662,1.234388,19.529134,2.406060,1.104791,0.130411,2.027296,9.688060
cuda,LayoutLMForMaskedLM,16,30.577935,25.752089,22.658988,14.963335,2.216233,23.360988,3.716559,1.790148,0.321877,6.337019,11.244014
