dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,BERT_pytorch,16,1.738230,4.640759
cuda,Background_Matting,4,0.795785,3.136842
cuda,LearningToPaint,96,0.536930,0.887921
cuda,Super_SloMo,6,1.001760,2.856642
cuda,alexnet,128,0.354302,0.261635
cuda,attention_is_all_you_need_pytorch,256,1.487308,5.120730
cuda,dcgan,32,0.336845,0.186351
cuda,demucs,4,0.601186
cuda,densenet121,4,1.898665,8.542374
cuda,drq,1,0.379380,0.269955
cuda,fastNLP_Bert,6,1.672931,4.021398
cuda,hf_Albert,8,1.278885,4.172271
cuda,hf_Bart,4,1.773892,5.103564
cuda,hf_Bert,4,1.560148,3.623317
cuda,hf_DistilBert,8,0.766553,1.870140
cuda,hf_GPT2,4,1.631768,3.774698
cuda,mnasnet1_0,32,0.817817,2.441597
cuda,mobilenet_v2,96,0.826641,2.317364
cuda,mobilenet_v3_large,32,0.889196,2.606559
cuda,moco,32,1.808857,0.016110
cuda,nvidia_deeprecommender,256,0.349280,0.108314
cuda,pytorch_CycleGAN_and_pix2pix,1,0.528684,1.678200
cuda,pytorch_stargan,16,0.566403,1.532238
cuda,pytorch_struct,200,0.426518,0.432824
cuda,pytorch_unet,1,0.565797,0.965717
cuda,resnet18,16,0.522074,0.948286
cuda,resnet50,32,0.861610,2.598481
cuda,resnext50_32x4d,8,0.875471,2.619918
cuda,shufflenet_v2_x1_0,128,0.967598,2.918583
cuda,soft_actor_critic,256,0.304657,0.094990
cuda,squeezenet1_1,32,0.475905,0.896528
cuda,timm_efficientdet,1,12.948789,19.158665
cuda,timm_efficientnet,32,1.368132,3.724365
cuda,timm_regnet,32,1.770082,4.728271
cuda,timm_resnest,32,0.592627,1.436233
cuda,timm_vision_transformer,8,0.948686,2.771556
cuda,timm_vovnet,32,0.983777,1.965007
cuda,tts_angular,64,0.467991,0.043490
cuda,vgg16,64,0.397498,0.521173
cuda,yolov3,16,6.089588,5.094632
