dev,name,batch_size,speedup,start_latency,peak_memory
cuda,BERT_pytorch,16,1.0671,8.3858,13.2396
cuda,Background_Matting,4,0.8682,5.9389,32.9975
cuda,LearningToPaint,96,0.8367,2.0149,3.2467
cuda,Super_SloMo,6,0.8685,5.4371,19.7638
cuda,alexnet,128,0.7967,0.9580,6.3357
cuda,attention_is_all_you_need_pytorch,256,0.7643,9.0478,20.0924
cuda,dcgan,32,1.1984,0.7210,0.2982
cuda,demucs,4,0.9998,0.8157,18.3466
cuda,densenet121,4,2.4482,15.0410,2.1863
cuda,dlrm,0,0.0000
cuda,drq,1,1.6267,0.9864,0.2460
cuda,fastNLP_Bert,6,0.7467,8.0143,19.9586
cuda,hf_Albert,8,0.7552,7.7184,26.1814
cuda,hf_Bart,4,0.7913,9.2602,24.2928
cuda,hf_Bert,4,0.7109,6.7948,17.9094
cuda,hf_BigBird,0,0.0000
cuda,hf_DistilBert,8,0.6778,4.2767,18.6182
cuda,hf_GPT2,4,0.7345,6.9698,24.4382
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,0,0.0000
cuda,hf_T5,0,0.0000
cuda,mnasnet1_0,32,0.8592,4.7178,4.8093
cuda,mobilenet_v2,96,0.7270,5.0921,25.4428
cuda,mobilenet_v2_quantized_qat,0,0.0000
cuda,mobilenet_v3_large,32,1.0075,5.0342,4.9227
cuda,moco,32,0.9960,2.2231,5.2153
cuda,nvidia_deeprecommender,256,0.5256,0.6483,18.0052
cuda,pytorch_CycleGAN_and_pix2pix,1,1.0786,2.9048,1.9313
cuda,pytorch_stargan,16,0.8635,2.6727,3.3777
cuda,pytorch_struct,200,0.8602,1.3116,1.5589
cuda,pytorch_unet,1,0.8527,2.2022,11.3077
cuda,resnet18,16,1.0933,2.0789,2.0288
cuda,resnet50,32,0.7668,5.0275,10.4576
cuda,resnet50_quantized_qat,0,0.0000
cuda,resnext50_32x4d,8,1.1686,4.8937,4.5570
cuda,shufflenet_v2_x1_0,128,0.8098,5.7384,8.2004
cuda,soft_actor_critic,256,1.0893,0.5940,0.0866
cuda,speech_transformer,0,0.0000
cuda,squeezenet1_1,32,1.0161,1.9364,2.3211
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,1,1.9868,42.6118,5.9719
cuda,timm_efficientnet,32,0.7183,7.6501,11.4845
cuda,timm_nfnet,0,0.0000
cuda,timm_regnet,32,0.8215,9.6103,22.6739
cuda,timm_resnest,32,0.7898,3.0244,7.5667
cuda,timm_vision_transformer,8,1.3786,4.8704,3.5991
cuda,timm_vovnet,32,0.8028,4.3319,9.6574
cuda,tts_angular,64,0.9910,0.6640,0.8358
cuda,vgg16,64,0.8574,1.6207,27.3108
cuda,vision_maskrcnn,0,0.0000
cuda,yolov3,16,0.7572,14.4845,27.6969
