dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,AlbertForMaskedLM,2,1.319026,4.233667
cuda,AlbertForQuestionAnswering,2,1.291998,4.104650
cuda,BartForCausalLM,2,1.353948,3.620549
cuda,BartForConditionalGeneration,1,4.323057,9.320789
cuda,BertForMaskedLM,64,1.593605,3.796820
cuda,BertForQuestionAnswering,64,1.589063,3.711774
cuda,BlenderbotSmallForCausalLM,64,0.975852,2.515615
cuda,BlenderbotSmallForConditionalGeneration,32,2.859401,6.339597
cuda,CamemBert,1,1.595039,3.694055
cuda,DebertaForMaskedLM,4,3.831548,6.073959
cuda,DistilBertForMaskedLM,16,0.773406,1.892906
cuda,DistilBertForQuestionAnswering,32,0.767227,1.950465
cuda,DistillGPT2,1,0.888883,1.753714
cuda,ElectraForCausalLM,1,1.580656,3.687221
cuda,ElectraForQuestionAnswering,64,1.594543,3.755509
cuda,LayoutLMForMaskedLM,16,1.722925,4.130656
cuda,LayoutLMForSequenceClassification,16,1.730482,4.079877
cuda,M2M100ForConditionalGeneration,2,4.345066,9.694787
cuda,MBartForCausalLM,16,1.375763,3.702905
cuda,MT5ForConditionalGeneration,2,5.476468,8.623887
cuda,MegatronBertForCausalLM,2,3.323085,8.346602
cuda,MegatronBertForQuestionAnswering,8,3.449721,8.038839
cuda,MobileBertForMaskedLM,16,7.925301,21.364681
cuda,MobileBertForQuestionAnswering,32,7.914289,21.343505
cuda,OPTForCausalLM,4,1.466461,3.983321
cuda,PLBartForCausalLM,16,0.797771,1.798051
cuda,PegasusForCausalLM,8,1.406517,3.707514
cuda,PegasusForConditionalGeneration,4,4.101599,9.573198
cuda,RobertaForCausalLM,4,1.575078,3.719754
cuda,RobertaForQuestionAnswering,64,1.591294,3.794049
cuda,Speech2Text2ForCausalLM,64,0.829845,1.801632
cuda,T5ForConditionalGeneration,4,3.727934,6.421566
cuda,T5Small,1,3.823724,6.215768
cuda,TrOCRForCausalLM,8,1.313299,3.508128
cuda,XGLMForCausalLM,1,2.653672,8.041893
cuda,XLNetLMHeadModel,4,4.121020,17.939801
cuda,YituTechConvBert,1,2.281189,6.853614
