dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,BERT_pytorch,16,3.754603,0.001960
cuda,Background_Matting,4,2.802446,0.001565
cuda,LearningToPaint,96,1.102984,0.000624
cuda,Super_SloMo,6,2.210446,0.000886
cuda,alexnet,128,0.359750,0.000214
cuda,attention_is_all_you_need_pytorch,256,3.474955,0.001917
cuda,dcgan,32,0.326507,0.000179
cuda,demucs,4,1.034495,0.000730
cuda,densenet121,4,6.812802,0.003328
cuda,dlrm,1024,0.315873,0.000086
cuda,drq,1,0.522237,0.000273
cuda,fastNLP_Bert,6,4.099842,0.001913
cuda,functorch_dp_cifar10,64,0.936562,0.000613
cuda,hf_Albert,8,2.142620,0.000540
cuda,hf_Bart,4,5.226312,0.002503
cuda,hf_Bert,4,4.893205,0.002014
cuda,hf_Bert_large,4,10.330602,0.004057
cuda,hf_BigBird,2,11.274918,0.007419
cuda,hf_DistilBert,8,1.948190,0.000986
cuda,hf_GPT2,4,3.382115,0.001446
cuda,hf_GPT2_large,4,12.146930,0.004613
cuda,hf_Longformer,2,9.664753,0.008224
cuda,hf_Reformer,4,2.563573,0.001378
cuda,hf_T5,8,4.514716,0.001677
cuda,hf_T5_large,2,19.234723,0.005812
cuda,lennard_jones,1000,0.295015,0.000166
cuda,mnasnet1_0,32,2.483392,0.001337
cuda,mobilenet_v2,96,2.562794,0.001473
cuda,mobilenet_v3_large,32,2.804778,0.001524
cuda,moco,32,25.097339,0.773292
cuda,nvidia_deeprecommender,256,0.359228,0.000171
cuda,phlippe_densenet,128,2.643684,0.001544
cuda,phlippe_resnet,128,1.074903,0.000608
cuda,pytorch_CycleGAN_and_pix2pix,1,0.953305,0.000487
cuda,pytorch_stargan,16,0.968903,0.000545
cuda,pytorch_struct,200,0.552292,0.000328
cuda,pytorch_unet,1,1.270439,0.000682
cuda,resnet152,32,9.421293,0.004220
cuda,resnet18,16,1.051196,0.000605
cuda,resnet50,32,2.617363,0.001499
cuda,resnext50_32x4d,8,2.634678,0.001520
cuda,shufflenet_v2_x1_0,128,2.822995,0.001488
cuda,soft_actor_critic,256,0.323893,0.000161
cuda,speech_transformer,32,5.096148,0.003137
cuda,squeezenet1_1,32,0.766348,0.000525
cuda,timm_efficientdet,1,19.190484,0.007257
cuda,timm_efficientnet,32,4.449366,0.002832
cuda,timm_nfnet,128,4.824458,0.002171
cuda,timm_regnet,32,5.646190,0.003829
cuda,timm_resnest,32,1.452868,0.000757
cuda,timm_vision_transformer,8,2.592364,0.001552
cuda,timm_vision_transformer_large,8,10.405423,0.004532
cuda,timm_vovnet,32,2.641374,0.002001
cuda,tts_angular,64,0.302002,0.000193
cuda,vgg16,64,0.530119,0.000351
cuda,yolov3,16,4.407301,0.002085
