dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,27.115571,23.345940,21.084447,10.972067,2.757256,15.083133,5.003333,2.003135,0.366740,13.338802,7.247024
cuda,Background_Matting,4,24.409588,21.570874,18.684008,10.520945,3.106581,15.352331,6.112316,2.800657,0.283177,8.080199
cuda,LearningToPaint,96,13.187699,12.074293,9.039871,5.766244,1.118040,8.118747,1.668468,0.721939,0.094831,3.529151
cuda,Super_SloMo,6,25.109523,22.580836,19.864151,12.067563,3.064775,16.103290,6.248580,2.538318,0.181763,7.212573
cuda,alexnet,128,6.503250,6.134153,3.473513,2.966423,0.202267,4.809154,1.000644,0.318567,0.019193,2.054379
cuda,attention_is_all_you_need_pytorch,256,27.633974,23.805193,21.466452,11.248301,3.066988,15.368958,5.044710,2.235025,0.432720,13.964057,7.363570
cuda,dcgan,32,6.691392,6.369344,3.482668,2.878378,0.222022,4.138381,0.369702,0.110408,0.016356,1.493378
cuda,demucs,4,16.089712,15.061446,12.061363,10.602470,0.540619,15.026054,1.547977,0.679847,0.055956,1.708820,4.993938
cuda,densenet121,4,58.559925,51.006070,48.035280,27.313189,7.611769,37.141917,15.164688,5.364156,0.793646,18.340584
cuda,drq,1,8.840294,8.119601,4.696858,4.086404,0.154160,6.292007,0.229921,0.120232,0.020448,2.373475
cuda,fastNLP_Bert,6,28.362521,24.267524,22.034672,12.970228,2.555981,17.738214,4.409563,2.061922,0.350792,5.651789,7.472377
cuda,functorch_dp_cifar10,64,11.904772,10.768852,8.074924,5.012294,1.421766,9.328467,2.553354,0.873184,0.083551,5.800469,0.648642
cuda,hf_Albert,8,22.031941,19.883484,17.519351,9.869129,1.895970,17.111425,3.413312,1.558731,0.161711,4.154219,9.257160
cuda,hf_Bart,4,32.276342,27.209660,24.811139,12.601022,3.063138,18.952522,6.158593,2.546115,0.510515,3.452684,9.852711
cuda,hf_Bert,4,27.536323,22.710887,20.046739,10.994963,2.513127,16.573298,4.283176,1.962976,0.343627,7.682912,8.241303
cuda,hf_Bert_large,4,49.160489,38.201113,35.601810,17.479188,4.781708,26.023116,8.797692,3.756072,0.932599,12.108192,13.624577
cuda,hf_BigBird,2,77.630823,66.302183,63.547914,33.551292,9.487077,52.259969,23.639657,10.169958,0.631716,10.055247,28.910979
cuda,hf_DistilBert,8,16.409223,14.271044,11.764404,7.044880,1.179975,11.044013,2.079839,1.210277,0.143957,5.206762,5.252735
cuda,hf_GPT2,4,23.623213,20.299011,17.448797,9.546525,2.628886,13.052244,4.024952,1.719359,0.296122,1.669602,6.262568
cuda,hf_GPT2_large,4,58.423044,46.841144,44.081715,20.578141,8.010184,29.087026,12.861948,5.021105,1.542457,1.302603,17.715441
cuda,hf_Longformer,2,77.183801,66.800519,64.083926,41.875450,6.098555,54.146893,17.710292,5.177996,0.469119,4.529278,18.774388
cuda,hf_Reformer,4,22.850862,20.268799,17.713817,15.303998,1.067779,18.538568,1.642910,0.778662,0.069435,3.304255,4.359810
cuda,hf_T5,8,34.498743,29.797637,26.970003,16.792205,2.865907,24.106526,4.714076,2.006707,0.300908,8.067966,10.354849
cuda,hf_T5_large,2,101.343025,82.428984,79.515477,41.190706,10.846763,55.378083,20.284345,7.451190,1.825358,38.335140,26.603297
cuda,lennard_jones,1000,4.868914,4.445990,2.157955,1.774771,0.080036,2.648129,0.103765,0.065744,0.008765,0.959880
cuda,mnasnet1_0,32,24.780566,22.295340,19.350059,11.602481,2.625968,16.009010,4.208144,1.908477,0.262681,7.385626,2.582243
cuda,mobilenet_v2,96,26.648705,24.067913,21.086774,12.615270,3.082860,16.013289,4.915306,2.080502,0.297110,6.629329
cuda,mobilenet_v3_large,32,28.280709,25.510356,22.563983,13.716428,3.220000,20.530176,5.255656,2.127284,0.287974,10.186499,27.475684
cuda,nvidia_deeprecommender,256,5.309320,4.950842,2.657009,2.106431,0.138535,5.045114,0.292490,0.089111,0.012354,3.087209,0.411217
cuda,phlippe_densenet,128,27.578030,24.968565,22.034174,14.025904,3.309136,18.569017,5.094973,2.313296,0.281913,7.997660
cuda,phlippe_resnet,128,12.280239,11.174382,8.225559,5.016315,1.030708,6.675574,1.238561,0.832834,0.089144,2.745414
cuda,pytorch_CycleGAN_and_pix2pix,1,11.693431,10.754529,7.848058,4.505353,1.474166,7.038675,2.105525,0.872638,0.080725,4.062424
cuda,pytorch_stargan,16,13.819281,12.851828,9.912966,6.537334,1.005983,9.742189,1.510943,0.532961,0.071613,34.820996,4.428743
cuda,pytorch_struct,200,5.968585,5.418320,2.994855,2.059836,0.186709,5.063920,0.460074,0.177864,0.027662,3.207407,6.015746
cuda,pytorch_unet,1,15.554177,14.257043,11.104034,7.230356,1.595279,9.876392,2.686297,1.109029,0.107992,4.307223
cuda,resnet152,32,56.163448,47.009324,43.815912,20.062895,9.055905,23.646875,10.292387,4.486127,1.106352,13.362813,3.062831
cuda,resnet18,16,13.555782,12.335631,9.395325,6.288644,1.130505,9.656868,2.051070,0.833108,0.089027,4.551875,2.454017
cuda,resnet50,32,23.341166,20.722773,17.719392,9.680967,2.864234,13.818005,4.231647,1.783755,0.260099,7.144100,2.276799
cuda,resnext50_32x4d,8,22.626537,19.954676,16.963215,8.824466,2.720698,12.785609,3.307926,2.265159,0.241388,6.824140,2.373017
cuda,shufflenet_v2_x1_0,128,26.451855,23.573252,20.428181,11.651687,3.218607,15.125612,5.180492,2.713272,0.348882,7.230690
cuda,soft_actor_critic,256,5.852577,5.526684,3.105436,2.799781,0.068974,4.264245,0.091443,0.055478,0.008321,1.539889
cuda,speech_transformer,32,32.704094,27.491397,25.101670,13.542445,3.019621,19.518681,5.907543,2.576912,0.386557,9.178129
cuda,squeezenet1_1,32,10.214968,9.421703,5.951020,4.627242,0.490679,7.728955,1.746995,0.763677,0.060197,3.616299
cuda,timm_efficientdet,1,96.272108,77.153520,73.821495,37.475971,15.076335,60.696246,21.585883,7.452693,1.505425,44.848547,38.916545
cuda,timm_efficientnet,32,31.411788,27.098075,24.186548,14.037710,3.953784,20.335688,5.868585,2.465726,0.350502,10.436006,34.453395
cuda,timm_nfnet,128,28.384763,23.676922,20.807991,10.269531,4.260484,15.593644,5.887011,2.336193,0.330063,10.455420
cuda,timm_regnet,32,31.299188,25.966763,23.056213,11.515813,4.141144,16.813099,5.597581,2.378652,0.414943,9.645732,19.294671
cuda,timm_resnest,32,19.295875,17.807898,14.971936,10.834905,1.521473,16.711400,3.586358,1.548644,0.123293,40.432429,7.470282
cuda,timm_vision_transformer,8,21.091238,18.481546,15.684653,9.338502,1.859987,18.168313,3.899841,1.918538,0.273821,16.225058,10.965394
cuda,timm_vision_transformer_large,8,53.471755,43.343675,40.372352,19.022967,7.177086,38.922809,12.629960,5.364449,1.662488,11.935847,27.882529
cuda,timm_vovnet,32,20.372929,17.712563,14.898939,8.920598,2.662754,13.538430,4.450413,1.847037,0.188786,7.388748,2.350338
