dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,1.5202,121.6468,0.8844
cuda,beit_base_patch16_224,0,0.0000
cuda,botnet26t_256,128,1.3317,154.8171,0.8193
cuda,cait_m36_384,2,1.9288,165.6333,0.8572
cuda,coat_lite_mini,0,0.0000
cuda,convit_base,32,1.3433,108.8534,1.0820
cuda,convmixer_768_32,32,1.0516,22.9518,0.9830
cuda,convnext_base,32,0.7305,189.7035,0.9135
cuda,crossvit_9_240,0,0.0000
cuda,cspdarknet53,64,1.1443,81.3843,0.8424
cuda,deit_base_distilled_patch16_224,0,0.0000
cuda,dla102,0,0.0000
cuda,dm_nfnet_f0,128,1.5051,25.8008,1.0953
cuda,dpn107,0,0.0000
cuda,eca_botnext26ts_256,64,1.2232,171.0216,1.1157
cuda,eca_halonext26ts,64,1.2085,156.5973,1.1091
cuda,ese_vovnet19b_dw,128,1.2131,54.3151,0.9423
cuda,fbnetc_100,128,1.0931,84.2123,0.8412
cuda,fbnetv3_b,128,1.0761,117.7159,0.9646
cuda,gernet_l,128,0.9486,44.3068,0.8613
cuda,ghostnet_100,128,1.6446,147.1536,0.9974
cuda,gluon_inception_v3,128,1.5195,31.8260,0.8844
cuda,gluon_xception65,32,1.1082,83.1892,0.8875
cuda,gmixer_24_224,64,1.3465,139.2236,1.2540
cuda,gmlp_s16_224,64,1.3662,96.9774,1.0314
cuda,hrnet_w18,2,4.3095,185.7997,0.5870
cuda,inception_v3,128,1.5201,31.3295,0.8844
cuda,jx_nest_base,32,1.4894,173.8865,1.1864
cuda,lcnet_050,128,1.5684,32.0958,0.8345
cuda,mixer_b16_224,64,1.1564,77.2410,0.9100
cuda,mixnet_l,64,1.0859,161.0454,0.8786
cuda,mnasnet_100,128,1.1841,50.9301,0.8525
cuda,mobilenetv2_100,128,1.1542,36.2840,1.0077
cuda,mobilenetv3_large_100,128,1.2103,43.7038,0.8965
cuda,mobilevit_s,32,1.1055,285.7621,1.1559
cuda,nfnet_l0,64,1.6214,67.7344,1.1794
cuda,pit_b_224,64,1.3854,117.4327,1.1495
cuda,pnasnet5large,16,1.3007,198.1813,1.1899
cuda,poolformer_m36,64,1.3170,104.7448,1.1054
cuda,regnety_002,128,2.0186,70.7839,0.8250
cuda,repvgg_a2,128,0.9534,29.6640,0.7870
cuda,res2net101_26w_4s,64,1.1615,137.5416,0.8925
cuda,res2net50_14w_8s,2,1.0907,141.0000,0.7076
cuda,res2next50,2,1.0968,62.6557,0.7150
cuda,resmlp_12_224,128,1.4242,63.6844,0.9962
cuda,resnest101e,32,2.0025,129.7727,0.8235
cuda,rexnet_100,128,1.2172,222.9214,1.1524
cuda,sebotnet33ts_256,64,1.3011,124.2391,1.1284
cuda,selecsls42b,128,1.3938,54.3297,0.9822
cuda,spnasnet_100,128,1.0873,23.5205,0.8632
cuda,swin_base_patch4_window7_224,64,1.4964,298.2142,0.9460
cuda,swsl_resnext101_32x16d,32,1.1185,39.9455,0.7901
cuda,tf_efficientnet_b0,128,1.1883,75.6179,1.1757
cuda,tf_mixnet_l,64,1.1071,65.4634,0.9447
cuda,tinynet_a,128,1.0806,111.3431,1.3783
cuda,tnt_s_patch16_224,64,1.5950,114.7605,1.1279
cuda,twins_pcpvt_base,32,1.0804,366.9545,0.9215
cuda,visformer_small,128,1.2363,125.7920,0.9809
cuda,vit_base_patch16_224,0,0.0000
cuda,volo_d1_224,0,0.0000
cuda,xcit_large_24_p8_224,0,0.0000
