dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,1.308964,13.292484,4.607224,1.728551,7.508734,5.475545,1.367082,0.196493,0.680048,5.455199
cuda,Background_Matting,4,0.516263,9.462628,3.294637,1.240467,6.157882,4.011232,1.692475,0.143435,0.000005,4.192234
cuda,LearningToPaint,96,0.272020,3.720973,1.438585,0.522868,1.963401,1.040313,0.625474,0.062917,0.290721,1.377169
cuda,alexnet,128,0.156795,0.989366,0.543172,0.129138,0.753685,0.440175,0.182342,0.014879,0.142740,0.489058
cuda,attention_is_all_you_need_pytorch,256,1.028155,12.317360,4.061270,1.771051,6.507751,3.831329,1.860303,0.231451,0.504466,4.850824
cuda,dcgan,32,0.148826,0.738351,0.302367,0.113833,0.365739,0.177166,0.065782,0.013111,0.116307,0.301031
cuda,densenet121,4,1.213767,29.255843,11.383773,2.968506,17.705714,11.739389,4.086553,0.366014,0.000005,9.552949
cuda,fastNLP_Bert,6,1.400236,10.806130,3.714417,1.554047,6.166971,3.753267,1.767308,0.195985,0.978011,5.099702
cuda,functorch_dp_cifar10,64,0.278525,4.342749,1.745589,0.582690,2.938931,1.989892,0.580946,0.062804,0.332939,2.154979
cuda,hf_Albert,8,1.040010,8.437780,1.947508,1.323273,3.930208,2.570475,0.966358,0.133889,0.788723,4.189266
cuda,hf_Bart,4,1.316724,13.825378,3.844858,1.858155,7.140731,4.595540,1.576580,0.228606,0.866427,6.168343
cuda,hf_Bert,4,1.225871,10.739861,3.448123,1.536054,5.320611,3.461990,1.259778,0.191310,0.811665,4.337688
cuda,hf_GPT2,4,1.278361,9.362103,3.076281,1.299456,4.784841,2.791960,1.419557,0.196949,0.461287,3.569374
cuda,hf_T5,8,1.880360,12.675789,3.888301,1.487134,5.843604,3.785744,1.233420,0.214680,0.817957,4.396909
cuda,lennard_jones,1000,0.140966,0.378931,0.130355,0.053694,0.179631,0.066925,0.034169,0.006212,0.089388,0.196808
cuda,mnasnet1_0,32,0.473954,9.665499,3.670138,1.261335,5.088689,3.133352,1.212476,0.156301,0.595542,3.368758
cuda,mobilenet_v2,96,0.471572,10.856554,4.580916,1.651086,5.667945,3.301919,1.596166,0.171628,0.760113,3.604325
cuda,mobilenet_v3_large,32,0.516571,10.478722,4.186455,1.578011,6.033494,3.536609,1.662484,0.179366,0.568125,4.094844
cuda,nvidia_deeprecommender,256,0.159456,0.497791,0.172136,0.080475,0.272393,0.123342,0.052967,0.008741,0.126041,0.313370
cuda,pytorch_CycleGAN_and_pix2pix,1,0.288558,4.546903,1.408228,0.583604,2.629555,1.685315,0.708725,0.067476,0.257535,2.108824
cuda,pytorch_stargan,16,0.272112,3.502921,0.943808,0.450501,1.268198,0.793485,0.267993,0.050236,0.227777,1.040703
cuda,pytorch_unet,1,0.289044,4.189175,1.719467,0.562158,2.600613,1.673329,0.548848,0.063377,0.322870,1.806881
cuda,resnet18,16,0.263721,4.259260,1.879480,0.548571,2.488922,1.579341,0.549087,0.061345,0.331934,1.526521
cuda,resnet50,32,0.500477,9.309585,3.158170,1.187810,4.504874,2.663764,1.078576,0.150182,0.542629,3.173519
cuda,resnext50_32x4d,8,0.498439,8.951475,2.794737,1.097101,4.058666,2.581538,0.933955,0.144945,0.515046,2.971438
cuda,shufflenet_v2_x1_0,128,0.569344,10.848795,4.241194,1.579755,6.374306,4.103305,1.615147,0.179499,0.000005,4.029167
cuda,squeezenet1_1,32,0.240766,2.253703,0.868510,0.230842,1.259650,0.692405,0.345529,0.041202,0.206963,0.845182
cuda,timm_efficientnet,32,1.304231,11.963665,4.335065,1.507266,6.810304,4.412304,1.550783,0.202982,0.739886,4.844916
cuda,timm_nfnet,128,1.570598,17.144810,4.886067,2.111388,7.783720,5.592618,1.418561,0.216261,0.798201,6.300353
cuda,timm_regnet,32,1.699764,13.655566,3.787861,1.783058,5.827346,3.338222,1.781308,0.225629,0.797216,4.771712
cuda,timm_resnest,32,0.361175,5.950146,2.890436,0.873193,4.679333,2.987097,1.117502,0.093130,0.465628,3.177131
cuda,timm_vovnet,32,1.208926,8.414225,3.720936,1.242173,5.763294,3.417489,1.646725,0.124556,0.000006,3.362087
cuda,vgg16,64,0.183366,1.497958,0.690020,0.264899,1.002470,0.600425,0.231034,0.024602,0.206810,0.795209
