dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,0.9997,0.8638,1.0003
cuda,beit_base_patch16_224,64,0.9996,0.8655,0.9995
cuda,botnet26t_256,128,0.9504,1.0230,1.0000
cuda,cait_m36_384,2,0.9997,2.6423,1.0005
cuda,coat_lite_mini,128,0.9992,0.9377,1.0449
cuda,convit_base,32,0.9996,0.8835,1.0003
cuda,convmixer_768_32,32,0.9998,0.7324,1.0000
cuda,convnext_base,32,1.0025,1.1400,1.0025
cuda,crossvit_9_240,64,1.0072,1.1707,1.0007
cuda,cspdarknet53,64,0.8323,1.7748,1.0001
cuda,deit_base_distilled_patch16_224,64,0.9995,0.6623,0.9994
cuda,dla102,64,0.9997,1.0166,1.0008
cuda,dm_nfnet_f0,128,0.9992,1.6004,0.9799
cuda,dpn107,32,0.8103,3.0959,0.9989
cuda,eca_botnext26ts_256,64,0.9131,1.0528,1.0005
cuda,eca_halonext26ts,64,0.9170,1.0967,0.9993
cuda,ese_vovnet19b_dw,128,0.9048,0.8860,1.0000
cuda,fbnetc_100,128,0.8269,1.5324,0.9997
cuda,fbnetv3_b,128,0.7991,2.5149,1.0003
cuda,gernet_l,128,0.8461,1.5148,0.9786
cuda,ghostnet_100,128,1.0028,1.5861,1.0012
cuda,gluon_inception_v3,128,0.9993,0.9031,1.0003
cuda,gluon_xception65,32,0.9986,0.9698,1.0001
cuda,gmixer_24_224,64,1.0007,1.0012,1.0007
cuda,gmlp_s16_224,64,0.9990,0.9276,1.0000
cuda,hrnet_w18,2,1.0058,3.8829,1.0006
cuda,inception_v3,128,0.9993,0.9144,1.0003
cuda,jx_nest_base,32,0.9995,1.5925,1.0006
cuda,lcnet_050,128,0.8622,0.8391,0.9996
cuda,mixer_b16_224,64,0.9994,0.5454,1.0000
cuda,mixnet_l,64,0.8854,4.8554,1.0000
cuda,mnasnet_100,128,0.8441,1.1800,0.9775
cuda,mobilenetv2_100,128,0.8394,1.2115,0.9867
cuda,mobilenetv3_large_100,128,0.8509,1.1893,0.9783
cuda,mobilevit_s,32,0.9126,1.3744,0.9998
cuda,nfnet_l0,64,1.0048,1.3475,1.0002
cuda,pit_b_224,64,0.9997,0.7686,1.0006
cuda,pnasnet5large,16,1.0040,3.0072,1.0611
cuda,poolformer_m36,64,0.9989,1.4275,1.0012
cuda,regnety_002,128,0.9780,1.2463,0.9990
cuda,repvgg_a2,128,0.8131,1.5139,1.0000
cuda,res2net101_26w_4s,64,1.0010,1.7896,1.0000
cuda,res2net50_14w_8s,2,1.0010,1.6376,1.0000
cuda,res2next50,2,1.0012,1.0533,1.0000
cuda,resmlp_12_224,128,0.9996,0.6163,0.9999
cuda,resnest101e,32,1.0034,2.2478,1.0000
cuda,rexnet_100,128,0.9287,1.3976,1.0000
cuda,sebotnet33ts_256,64,0.9189,1.3270,1.0000
cuda,selecsls42b,128,0.9989,0.4794,0.9999
cuda,spnasnet_100,128,0.8070,1.4659,1.0007
cuda,swin_base_patch4_window7_224,64,0.9992,2.4192,0.9969
cuda,swsl_resnext101_32x16d,32,0.9992,0.9600,1.0004
cuda,tf_efficientnet_b0,128,0.8879,1.4035,1.0004
cuda,tf_mixnet_l,64,0.8897,5.1770,1.0002
cuda,tinynet_a,128,0.8356,1.6025,0.9889
cuda,tnt_s_patch16_224,64,0.9995,1.3837,1.0000
cuda,twins_pcpvt_base,32,1.0049,1.9913,0.9984
cuda,visformer_small,128,0.9992,0.6690,1.0002
cuda,vit_base_patch16_224,64,0.9996,0.6907,0.9997
cuda,volo_d1_224,64,0.9994,1.0875,1.0012
cuda,xcit_large_24_p8_224,5,1.0016,2.3048,0.9985
