dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,BartForCausalLM,2,1.539052,5.245368
cuda,BartForConditionalGeneration,1,4.008777,16.068957
cuda,BertForMaskedLM,64,1.804657,5.640025
cuda,BertForQuestionAnswering,64,1.787752,5.562813
cuda,BlenderbotSmallForCausalLM,64,1.090107,3.384336
cuda,BlenderbotSmallForConditionalGeneration,32,2.565300,9.854451
cuda,CamemBert,1,1.784737,5.482276
cuda,DebertaForMaskedLM,4,4.985304,6.393486
cuda,DebertaForQuestionAnswering,4,4.875029,6.305726
cuda,DistilBertForMaskedLM,16,0.864184,2.567083
cuda,DistilBertForQuestionAnswering,32,0.863372,2.603578
cuda,DistillGPT2,1,0.965679,2.386768
cuda,ElectraForCausalLM,1,1.793813,5.446488
cuda,ElectraForQuestionAnswering,64,1.792333,5.459575
cuda,LayoutLMForMaskedLM,16,1.922792,5.695301
cuda,LayoutLMForSequenceClassification,16,1.851923,5.407355
cuda,M2M100ForConditionalGeneration,2,3.590595,13.860731
cuda,MBartForCausalLM,16,1.555779,5.336116
cuda,MBartForConditionalGeneration,8,4.082438,15.885690
cuda,MT5ForConditionalGeneration,2,3.799135,12.841418
cuda,MegatronBertForCausalLM,2,3.812206,11.846559
cuda,MegatronBertForQuestionAnswering,8,3.697641,11.778646
cuda,MobileBertForMaskedLM,16,8.817884,30.346859
cuda,MobileBertForQuestionAnswering,32,8.833860,30.920939
cuda,OPTForCausalLM,4,1.605161,5.387640
cuda,PLBartForCausalLM,16,0.894804,2.490943
cuda,PLBartForConditionalGeneration,8,2.002382,7.372236
cuda,PegasusForCausalLM,8,1.581323,5.371318
cuda,PegasusForConditionalGeneration,4,3.684263,14.208744
cuda,RobertaForCausalLM,4,1.780753,5.450724
cuda,RobertaForQuestionAnswering,64,1.795844,5.571909
cuda,Speech2Text2ForCausalLM,64,0.920764,2.508128
cuda,T5ForConditionalGeneration,4,2.643440,7.973126
cuda,T5Small,1,2.673202,7.886448
cuda,TrOCRForCausalLM,8,1.495494,5.306051
cuda,XGLMForCausalLM,1,3.000078,11.764755
cuda,YituTechConvBert,1,2.580261,9.261071
