dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,BERT_pytorch,16,1.489630
cuda,Background_Matting,4,0.625163
cuda,LearningToPaint,96,0.451502
cuda,Super_SloMo,6,0.806436
cuda,alexnet,128,0.337837
cuda,attention_is_all_you_need_pytorch,256,1.204229
cuda,dcgan,32,0.328479
cuda,demucs,4,0.523992
cuda,densenet121,4,1.376068
cuda,dlrm,2048,0.544090
cuda,drq,1,0.371949
cuda,fastNLP_Bert,6,1.526855
cuda,functorch_dp_cifar10,64,0.459460
cuda,hf_Albert,8,1.161025
cuda,hf_Bart,4,1.430903
cuda,hf_Bert,4,1.329319
cuda,hf_BigBird,2,6.800888
cuda,hf_DistilBert,8,0.625327
cuda,hf_GPT2,4,1.329133
cuda,hf_Longformer,2,1.201217
cuda,hf_Reformer,4,2.155717
cuda,hf_T5,8,2.041523
cuda,lennard_jones,1000,0.351383
cuda,mnasnet1_0,32,0.632140
cuda,mobilenet_v2,96,0.635804
cuda,mobilenet_v3_large,32,0.698571
cuda,moco,32,1.420127
cuda,nvidia_deeprecommender,256,0.333482
cuda,pytorch_CycleGAN_and_pix2pix,1,0.446174
cuda,pytorch_stargan,16,0.452249
cuda,pytorch_struct,200,0.371424
cuda,pytorch_unet,1,0.516218
cuda,resnet18,16,0.448022
cuda,resnet50,32,0.694025
cuda,resnext50_32x4d,8,0.676563
cuda,shufflenet_v2_x1_0,128,0.758070
cuda,soft_actor_critic,256,0.292917
cuda,speech_transformer,32,1.579774
cuda,squeezenet1_1,32,0.423706
cuda,tacotron2,64,11.593457
cuda,timm_efficientdet,1,18.462714
cuda,timm_efficientnet,32,1.437703
cuda,timm_nfnet,128,1.622743
cuda,timm_regnet,32,1.851105
cuda,timm_resnest,32,0.478984
cuda,timm_vision_transformer,8,0.773593
cuda,timm_vovnet,32,1.314212
cuda,tts_angular,64,0.429339
cuda,vgg16,64,0.368071
cuda,yolov3,16,2.412951
