
cuda,BERT_pytorch,0,0.0000
cuda,Background_Matting,4,1.0007,0.9909,1.0059
cuda,LearningToPaint,96,0.9958,0.4636,0.9245
cuda,Super_SloMo,6,0.9994,1.1028,1.0024
cuda,alexnet,128,0.9984,0.1658,0.9510
cuda,attention_is_all_you_need_pytorch,256,1.0073,1.3055,0.9979
cuda,dcgan,32,0.9579,0.1805,0.9698
cuda,demucs,4,0.9996,0.3498,0.9872
cuda,densenet121,4,1.0017,2.2486,0.9883
cuda,dlrm,2048,1.0793,0.4518,0.7302
cuda,drq,1,0.9969,0.1603,0.9877
cuda,fastNLP_Bert,6,0.9994,1.8171,1.0012
cuda,functorch_dp_cifar10,64,1.0061,0.3929,0.9964
cuda,hf_Albert,8,1.0001,1.3823,0.9814
cuda,hf_Bart,4,1.0114,1.7877,0.9102
cuda,hf_Bert,4,1.0368,1.6160,0.9844
cuda,hf_BigBird,2,0.9908,8.3752,0.9837
cuda,hf_DistilBert,8,1.0014,0.6198,0.9505
cuda,hf_GPT2,4,1.0220,1.4880,0.9706
cuda,hf_GPT2_large,4,1.0006,5.5891,0.9582
cuda,hf_Longformer,2,0.9568,6.4093,0.9734
cuda,hf_Reformer,4,0.9953,2.5293,0.3764
cuda,hf_T5,8,0.9992,2.4134,0.9678
cuda,hf_T5_large,2,1.0192,13.9433,0.8541
cuda,lennard_jones,1000,0.9762,0.1574,0.9995
cuda,mnasnet1_0,32,0.9987,0.8715,0.9788
cuda,mobilenet_v2,96,1.0001,0.8584,0.9857
cuda,mobilenet_v3_large,32,1.0060,0.9483,0.9776
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.9987,0.2202,0.5596
cuda,pytorch_CycleGAN_and_pix2pix,1,0.9953,0.4313,1.0017
cuda,pytorch_stargan,16,0.9976,0.4174,0.9952
cuda,pytorch_struct,200,0.9890,0.2831,1.0000
cuda,pytorch_unet,1,0.9994,0.4727,0.9968
cuda,resnet18,16,1.0011,0.4406,0.9779
cuda,resnet50,32,1.0003,0.9185,0.9888
cuda,resnext50_32x4d,8,1.0011,0.9614,0.9947
cuda,shufflenet_v2_x1_0,128,1.0015,1.0156,0.9560
cuda,soft_actor_critic,256,0.9810,0.2146,0.9998
cuda,speech_transformer,32,1.0024,1.9498,1.0017
cuda,squeezenet1_1,32,1.0037,0.2598,0.9595
cuda,tacotron2,64,0.9777,17.7834,0.9866
cuda,timm_efficientdet,0,0.0000
cuda,timm_efficientnet,0,0.0000
cuda,timm_nfnet,128,1.0001,2.0912,0.9691
cuda,timm_regnet,0,0.0000
cuda,timm_resnest,32,0.9977,0.6126,0.9875
cuda,timm_vision_transformer,8,1.0008,1.0035,0.9952
cuda,timm_vision_transformer_large,8,0.9999,2.7834,0.9974
cuda,timm_vovnet,0,0.0000
cuda,tts_angular,64,0.9821,0.2383,1.0002
cuda,vgg16,64,0.9997,0.2009,0.9924
cuda,yolov3,16,0.9997,2.9763,0.9850
