dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,AlbertForMaskedLM,2,1.576819
cuda,AlbertForQuestionAnswering,2,1.513636
cuda,AllenaiLongformerBase,1,1.760807
cuda,BartForCausalLM,2,1.736165
cuda,BartForConditionalGeneration,1,4.796839
cuda,BertForMaskedLM,64,1.992562
cuda,BertForQuestionAnswering,64,1.912695
cuda,BlenderbotSmallForCausalLM,64,1.368930
cuda,BlenderbotSmallForConditionalGeneration,32,3.414955
cuda,CamemBert,1,1.966651
cuda,DistilBertForMaskedLM,16,0.875346
cuda,DistilBertForQuestionAnswering,32,0.904269
cuda,DistillGPT2,1,1.055412
cuda,ElectraForCausalLM,1,1.892128
cuda,ElectraForQuestionAnswering,64,1.930198
cuda,GPT2ForSequenceClassification,4,2.171346
cuda,LayoutLMForMaskedLM,16,2.243894
cuda,LayoutLMForSequenceClassification,16,2.064078
cuda,M2M100ForConditionalGeneration,2,5.012263
cuda,MBartForCausalLM,16,1.797988
cuda,MBartForConditionalGeneration,8,4.879499
cuda,MegatronBertForCausalLM,2,3.839289
cuda,MegatronBertForQuestionAnswering,8,3.811628
cuda,MobileBertForMaskedLM,16,8.629385
cuda,MobileBertForQuestionAnswering,32,8.731785
cuda,OPTForCausalLM,4,1.791715
cuda,PLBartForCausalLM,16,0.936407
cuda,PLBartForConditionalGeneration,8,2.650496
cuda,PegasusForCausalLM,8,1.729439
cuda,PegasusForConditionalGeneration,4,4.660470
cuda,RobertaForCausalLM,4,1.904413
cuda,RobertaForQuestionAnswering,64,2.002221
cuda,Speech2Text2ForCausalLM,64,0.988906
cuda,TrOCRForCausalLM,8,1.642756
cuda,XGLMForCausalLM,1,3.312626
cuda,XLNetLMHeadModel,4,4.264493
cuda,YituTechConvBert,1,2.824323
