dev,name,batch_size,speedup,start_latency,peak_memory
cuda,AlbertForMaskedLM,2,1.1795,7.8555,13.4976
cuda,AlbertForQuestionAnswering,2,1.1753,6.6440,12.9734
cuda,AllenaiLongformerBase,1,0.9619,7.7050,9.3540
cuda,BartForCausalLM,2,1.0266,3.6480,15.7391
cuda,BartForConditionalGeneration,1,1.0409,7.8492,20.8203
cuda,BertForMaskedLM,64,1.0717,7.4067,19.7893
cuda,BertForQuestionAnswering,64,1.0920,6.2826,7.6375
cuda,BigBird,0,0.0000
cuda,BlenderbotSmallForCausalLM,64,1.0435,3.6981,28.8108
cuda,BlenderbotSmallForConditionalGeneration,32,1.0522,7.7432,17.7305
cuda,CamemBert,1,1.1627,7.3509,5.3510
cuda,DebertaForMaskedLM,0,0.0000
cuda,DebertaForQuestionAnswering,0,0.0000
cuda,DistilBertForMaskedLM,16,1.0862,5.0816,6.4896
cuda,DistilBertForQuestionAnswering,32,1.0878,4.1129,3.4859
cuda,DistillGPT2,1,1.3522,4.9251,4.8867
cuda,ElectraForCausalLM,1,1.1494,7.1111,1.4910
cuda,ElectraForQuestionAnswering,64,1.3403,6.2616,7.2283
cuda,GPT2ForSequenceClassification,4,1.5498,6.9272,11.5868
cuda,LayoutLMForMaskedLM,16,1.1630,7.9062,19.9252
cuda,LayoutLMForSequenceClassification,16,1.2013,6.4109,9.6534
cuda,M2M100ForConditionalGeneration,2,1.0661,8.7007,22.2819
cuda,MBartForCausalLM,16,1.0999,4.4378,15.7386
cuda,MBartForConditionalGeneration,8,1.0592,8.7116,19.7677
cuda,MT5ForConditionalGeneration,0,0.0000
cuda,MegatronBertForCausalLM,2,1.1490,9.4167,14.8037
cuda,MegatronBertForQuestionAnswering,8,1.1551,8.5771,14.6373
cuda,MobileBertForMaskedLM,16,1.0655,19.0120,5.3199
cuda,MobileBertForQuestionAnswering,32,1.0675,18.3566,2.2558
cuda,OPTForCausalLM,4,1.1760,4.1004,6.6418
cuda,PLBartForCausalLM,16,1.0923,3.6266,10.0570
cuda,PLBartForConditionalGeneration,8,1.0281,6.0386,9.2936
cuda,PegasusForCausalLM,8,1.0803,4.3426,12.3758
cuda,PegasusForConditionalGeneration,4,1.0539,8.1714,18.2462
cuda,RobertaForCausalLM,4,1.1541,6.7925,5.2522
cuda,RobertaForQuestionAnswering,64,1.0915,6.2898,7.6363
cuda,Speech2Text2ForCausalLM,64,1.0351,2.8809,6.2753
cuda,T5ForConditionalGeneration,0,0.0000
cuda,T5Small,0,0.0000
cuda,TrOCRForCausalLM,8,1.0709,3.4810,11.6245
cuda,XGLMForCausalLM,1,1.0969,7.2029,26.8801
cuda,XLNetLMHeadModel,4,1.1103,8.7338,20.5458
cuda,YituTechConvBert,1,1.1259,8.0293,5.1109
