dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,adv_inception_v3,128,1.350513,4.582046
cuda,beit_base_patch16_224,64,1.315299,3.000760
cuda,botnet26t_256,128,1.128492,2.107918
cuda,cait_m36_384,2,3.565701,12.207507
cuda,convmixer_768_32,32,1.154367,3.007767
cuda,convnext_base,32,1.580153,3.921320
cuda,crossvit_9_240,64,1.623164,4.464854
cuda,cspdarknet53,64,1.653100,3.086437
cuda,deit_base_distilled_patch16_224,64,1.149348,2.434334
cuda,densenet121,64,2.904286,7.569434
cuda,dla102,64,1.569921,5.321629
cuda,dm_nfnet_f0,128,2.063388,4.271597
cuda,dpn107,32,2.909128,6.925229
cuda,eca_botnext26ts_256,64,1.220135,2.379967
cuda,eca_halonext26ts,64,1.239110,2.599706
cuda,ecaresnet101d,64,2.109031,6.899939
cuda,ese_vovnet19b_dw,128,0.860702,1.512924
cuda,fbnetc_100,128,1.464779,2.714155
cuda,fbnetv3_b,128,2.405215,4.531779
cuda,gernet_l,128,1.455377,2.591029
cuda,ghostnet_100,128,1.330105,4.478913
cuda,gluon_inception_v3,128,1.334252,4.574489
cuda,gluon_senet154,32,3.328710,12.346319
cuda,gluon_xception65,32,1.716403,5.460683
cuda,gmixer_24_224,64,1.481705,4.243815
cuda,gmlp_s16_224,64,1.398907,3.647282
cuda,hardcorenas_a,128,1.048161,1.849680
cuda,hrnet_w18,2,5.309623,18.167668
cuda,inception_v3,128,1.344760,4.538482
cuda,lcnet_050,128,0.834058,1.200200
cuda,legacy_senet154,32,2.941398,12.035526
cuda,mixer_b16_224,64,0.847772,1.613701
cuda,mixnet_l,64,3.952590,5.792179
cuda,mnasnet_100,128,1.191525,2.195558
cuda,mobilenetv2_100,128,1.200318,1.997112
cuda,mobilenetv3_large_100,128,1.207060,2.373584
cuda,mobilevit_s,32,1.547387,3.646582
cuda,nasnetalarge,16,5.704314,20.956064
cuda,nfnet_l0,64,1.804942,4.521415
cuda,pnasnet5large,16,4.292719,14.554013
cuda,poolformer_m36,64,2.054170,5.197053
cuda,regnety_002,128,1.308546,2.923146
cuda,repvgg_a2,128,1.404729,2.108175
cuda,res2net101_26w_4s,64,2.662912,9.796009
cuda,res2net50_14w_8s,2,2.351173,8.904253
cuda,res2next50,2,1.365589,4.467187
cuda,resmlp_12_224,128,0.824371,1.583003
cuda,resnest101e,32,3.012972,9.609801
cuda,resnet18,128,0.550973,0.831221
cuda,rexnet_100,128,1.522964,3.607697
cuda,sebotnet33ts_256,64,1.392889,3.133907
cuda,selecsls42b,128,0.773626,1.869683
cuda,spnasnet_100,128,1.450238,2.686440
cuda,swin_base_patch4_window7_224,64,3.021177,7.424311
cuda,swsl_resnext101_32x16d,32,1.494718,4.893045
cuda,tf_efficientnet_b0,128,1.505318,3.405528
cuda,tf_mixnet_l,64,4.260044,5.878003
cuda,tinynet_a,128,1.640266,4.070616
cuda,tnt_s_patch16_224,64,2.046034,6.490822
cuda,visformer_small,128,0.965367,2.315765
cuda,vit_base_patch16_224,64,1.118205,2.485700
cuda,volo_d1_224,64,1.623881,4.786536
