,Compiler,torchbench,huggingface,timm_models
eager,eager,0.0x,0.0x,0.0x
aot_eager,aot_eager,0.0x,0.0x,0.0x
inductor,inductor,0.0x,0.0x,0.0x
inductor_no_cudagraphs,inductor_no_cudagraphs,0.0x,0.0x,0.0x
