dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,14.097836,12.712712,6.122505,2.012883,8.292806,3.359244,1.285879,0.263282,0.000005,8.161184,4.279332
cuda,Background_Matting,4,14.189238,13.322546,7.060112,2.671415,10.074886,5.282691,2.247579,0.262157,0.504249,6.285423
cuda,LearningToPaint,96,6.338776,5.945872,3.276171,0.971832,3.858150,1.227412,0.587785,0.089375,0.238401,1.831465
cuda,Super_SloMo,6,14.226435,13.141567,7.407860,2.628896,10.043900,5.243830,2.012843,0.115152,0.377514,5.724177
cuda,alexnet,128,1.820410,1.745881,1.467769,0.188532,2.615092,0.692214,0.243438,0.012787,0.133436,1.474389
cuda,attention_is_all_you_need_pytorch,256,29.612724,28.370202,21.288902,2.209263,23.605693,3.747547,1.497010,0.298979,0.521344,8.987115,5.157209
cuda,dcgan,32,1.909107,1.824329,1.393020,0.172873,1.932529,0.172827,0.075828,0.011437,0.107350,0.826902
cuda,demucs,4,0.225987
cuda,densenet121,4,36.364067,34.293158,17.833681,6.396500,22.800021,13.346653,4.207891,0.816481,0.835098,12.453807
cuda,dlrm,1024,1.604705,1.438993,1.048711,0.147751,1.937469,0.328601,0.100451,0.013928,0.122507,1.166481
cuda,drq,1,2.298988,2.121225,1.749785,0.114674,2.722755,0.113231,0.059286,0.012764,0.382013,1.478060
cuda,fastNLP_Bert,6,15.405543,13.923716,8.120266,1.776326,11.496238,3.196952,1.325289,0.245991,0.763864,4.240059,6.008173
cuda,functorch_dp_cifar10,64,5.365352,5.145059,2.904227,1.082555,5.418932,2.068472,0.626598,0.061086,3.524724,7.162174,3.342851
cuda,hf_Albert,8,10.159464,8.887741,3.434794,1.740227,6.727673,3.040024,1.037390,0.138241,3.287146,8.398249,2.848405
cuda,hf_Bart,4,18.817426,17.155787,9.264113,2.626884,13.242969,4.147648,1.711535,0.359977,2.821733,3.616676,9.545311
cuda,hf_Bert,4,12.970242,11.526946,5.767082,1.762718,8.629251,2.788674,1.511363,0.244722,0.676346,5.390032,0.360602
cuda,hf_Bert_large,4,25.978622,23.049016,11.569190,3.576484,15.695009,5.852970,2.344476,0.611490,1.138365,9.017274,0.376239
cuda,hf_DistilBert,8,6.585536,5.975483,3.020428,0.937760,4.960606,1.594987,0.656444,0.108139,2.145410,5.068755,1.849168
cuda,hf_GPT2,4,11.440397,9.900651,4.520673,1.798648,6.510705,2.463916,1.181511,0.215027,2.245937,6.309496,1.873399
cuda,hf_Reformer,4,10.887775,9.211018,7.707737,0.699992,8.428057,1.064382,0.532407,0.047756,2.385134,3.651337,3.842516
cuda,hf_T5_large,2,62.132861,51.220325,21.249909,8.565975,34.155455,18.203766,5.176379,2.306069,5.164574,25.060225,27.103496
cuda,lennard_jones,1000,1.171656,1.116479,0.900289,0.057293,1.422862,0.042315,0.029200,0.005554,0.098034,0.681770
cuda,mnasnet1_0,32,14.174660,13.397224,7.383571,2.546506,8.486318,3.653228,1.548822,0.260904,3.432045,7.176099,3.072597
cuda,mobilenet_v2,96,15.853844,15.013862,8.150632,2.462947,8.875788,4.144834,1.715489,0.310172,0.505172,3.983524
cuda,mobilenet_v3_large,32,15.016131,14.145405,7.549565,2.503824,9.392034,3.997121,1.670878,0.288995,32.827819,37.450300,32.582342
cuda,nvidia_deeprecommender,256,1.486215,1.384289,1.082880,0.100421,2.140296,0.088264,0.045649,0.008297,0.508153,1.671577,0.384566
cuda,pytorch_CycleGAN_and_pix2pix,1,5.374940,5.041065,2.526987,0.880726,4.501404,1.651599,0.635213,0.065772,0.192551,3.085675
cuda,pytorch_stargan,16,6.032166,5.686779,3.070441,0.961823,4.084484,1.072736,0.376702,0.056722,20.322745,40.423757,22.338773
cuda,pytorch_struct,200,1.890558,1.738018,1.175425,0.136242,2.439359,0.164951,0.095688,0.018986,20.364597,21.773965,20.241107
cuda,pytorch_unet,1,7.109501,6.694311,3.731188,1.153333,5.246549,2.075148,1.003996,0.091705,0.279125,2.992927
cuda,resnet152,32,36.943012,34.517053,15.333577,7.227933,16.712189,9.439924,3.309780,1.254610,3.971560,12.867808,2.884334
cuda,resnet18,16,6.497631,6.147437,3.788952,1.098988,4.612933,1.626355,0.690029,0.083773,3.227067,5.185582,3.049530
