dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,AlbertForMaskedLM,4,6.215801,4.326748,4.311852
cuda,AlbertForQuestionAnswering,4,6.244897,4.365407,4.350798
cuda,AllenaiLongformerBase,4,28.695182,19.638378,19.601918
cuda,BartForCausalLM,4,7.492966,4.199168,4.183223
cuda,BartForConditionalGeneration,2,17.729127,10.856210,10.839144
cuda,BertForMaskedLM,16,8.395333,4.409120,4.393853
cuda,BertForQuestionAnswering,16,8.375055,4.419986,4.405193
cuda,BlenderbotForCausalLM,4,14.225348,8.102846,8.082695
cuda,BlenderbotSmallForCausalLM,64,5.545815,3.129459,3.113820
cuda,BlenderbotSmallForConditionalGeneration,64,11.891714,7.209363,7.193925
cuda,CamemBert,16,8.374415,4.404302,4.388984
cuda,DebertaForMaskedLM,4,10.271752,5.221846,5.194646
cuda,DebertaForQuestionAnswering,8,10.380962,5.019440,4.991982
cuda,DebertaV2ForMaskedLM,1,18.440387,7.999135,7.958539
cuda,DebertaV2ForQuestionAnswering,2,18.267058,8.283576,8.242701
cuda,DistilBertForMaskedLM,128,3.862945,2.386297,2.371751
cuda,DistilBertForQuestionAnswering,256,3.793641,2.346566,2.332500
cuda,DistillGPT2,16,3.774953,2.242774,2.229130
cuda,ElectraForCausalLM,32,8.581451,4.504865,4.488958
cuda,ElectraForQuestionAnswering,64,8.422418,4.438414,4.423321
cuda,GPT2ForSequenceClassification,4,7.173736,4.207993,4.194185
cuda,GoogleFnet,16,4.167271,2.111955,2.094178
cuda,LayoutLMForMaskedLM,16,8.406250,4.563392,4.548260
cuda,LayoutLMForSequenceClassification,16,8.365434,4.527827,4.512572
cuda,M2M100ForConditionalGeneration,16,17.315340,10.397434,10.377711
cuda,MBartForCausalLM,4,7.578034,4.114511,4.098352
cuda,MBartForConditionalGeneration,2,17.845987,10.925879,10.908902
cuda,MT5ForConditionalGeneration,16,14.835523,8.923712,8.907590
cuda,MegatronBertForCausalLM,4,16.404428,8.702357,8.686796
cuda,MegatronBertForQuestionAnswering,8,16.685985,8.767124,8.751415
cuda,MobileBertForMaskedLM,64,33.126333,18.236310,18.216001
cuda,MobileBertForQuestionAnswering,128,33.004073,18.164925,18.144909
cuda,OPTForCausalLM,2,7.326603,4.240825,4.223445
cuda,PLBartForCausalLM,8,4.465289,2.479360,2.464188
cuda,PLBartForConditionalGeneration,4,11.465440,6.251187,6.233820
cuda,PegasusForCausalLM,32,7.796492,4.320272,4.302538
cuda,PegasusForConditionalGeneration,32,15.508516,11.363265,11.345154
cuda,RobertaForCausalLM,16,9.096683,4.757523,4.741982
cuda,RobertaForQuestionAnswering,16,8.855639,4.711826,4.696354
cuda,Speech2Text2ForCausalLM,256,4.062387,2.315733,2.299685
cuda,T5ForConditionalGeneration,4,10.888982,6.472986,6.456819
cuda,T5Small,4,10.892609,6.464101,6.448127
cuda,TrOCRForCausalLM,32,7.755450,4.326756,4.308612
cuda,XGLMForCausalLM,8,15.254995,9.477926,9.457098
cuda,XLNetLMHeadModel,8,22.247321,14.366337,14.345742
cuda,YituTechConvBert,16,13.253039,7.460733,7.445328
