dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,21.963458,20.063112,17.179162,11.674942,1.569160,21.444048,2.919589,1.434693,0.152128,3.418194,7.411429,14.899144
cuda,AlbertForQuestionAnswering,4,20.773618,18.897276,15.982375,10.475689,1.689848,18.838132,2.877387,1.421645,0.148762,1.174262,3.571518,11.368706
cuda,BartForCausalLM,4,22.070694,18.832329,15.814778,10.213220,1.584749,16.204082,2.601838,1.709130,0.201850,3.396769,1.877452,11.140223
cuda,BartForConditionalGeneration,2,38.913107,32.116310,29.086989,13.731709,4.125497,21.279791,7.583476,3.797541,1.084056,0.723992,0.462510,12.795580
cuda,BertForMaskedLM,16,21.825803,17.950356,15.291074,8.864147,1.640605,15.489784,2.907988,1.581280,0.273428,0.544739,6.617197,8.971781
cuda,BertForQuestionAnswering,16,22.176852,18.274543,15.568121,9.059229,1.657247,14.891949,2.928571,1.595312,0.273306,0.191683,6.005404,7.844267
cuda,BlenderbotSmallForCausalLM,64,15.895148,13.559030,10.764354,6.895518,1.086015,13.499205,1.880198,1.175376,0.137491,3.370554,2.432188,11.177205
cuda,BlenderbotSmallForConditionalGeneration,64,26.735498,22.245302,19.585011,9.457644,2.532105,16.052391,5.046780,2.577689,0.571312,1.491213,2.290962,10.885685
cuda,CamemBert,16,22.553819,18.414293,15.650921,9.209488,1.651111,14.727572,2.910182,1.593763,0.273270,0.541731,5.041852,7.872604
cuda,DebertaForMaskedLM,4,26.119037,20.925462,18.006176,12.095606,1.657166,19.302217,3.057225,1.797944,0.264995,15.296158,3.234196,24.430003
cuda,DebertaForQuestionAnswering,8,26.299363,21.096089,18.181725,12.190255,1.651142,20.015684,3.056357,1.792011,0.262508,16.381283,3.012638,26.126204
cuda,DebertaV2ForMaskedLM,1,35.916376,25.935935,23.238461,12.881155,2.127865,19.099450,3.487873,2.384225,0.514941,34.741797,1.384547,43.586483
cuda,DebertaV2ForQuestionAnswering,2,34.363707,24.277434,21.510148,10.992699,2.437084,17.673596,4.416098,2.934073,0.528925,34.001365,43.628267
cuda,DistilBertForMaskedLM,128,13.996825,12.533847,9.823103,6.614274,0.899460,10.844910,1.733623,0.867171,0.117404,3.422616,8.402347,8.634689
cuda,DistilBertForQuestionAnswering,256,14.463991,12.998961,10.220367,6.921729,0.907761,11.113975,1.645019,1.055531,0.114252,3.772959,10.105270,8.956958
cuda,DistillGPT2,16,13.406513,11.846753,9.080109,5.991942,0.978851,9.873809,1.917220,0.888054,0.104790,1.001388,2.055765,5.941640
cuda,ElectraForCausalLM,32,26.996364,23.014763,20.235655,13.637963,1.714635,25.741238,3.203886,1.709334,0.280400,1.909750,12.679861,15.892766
cuda,ElectraForQuestionAnswering,64,22.621158,18.734717,15.937851,9.457822,1.653584,18.592598,2.935427,1.822585,0.276593,0.190311,6.741183,11.139755
cuda,GPT2ForSequenceClassification,4,19.381355,16.375938,13.663197,7.846035,2.014269,11.001736,3.059812,1.588583,0.239905,0.284734,1.449550,5.605506
cuda,GoogleFnet,16,15.539566,13.588451,10.913178,7.735264,1.044458,14.470938,1.681240,0.900747,0.116009,3.842137,2.066666,11.736239
cuda,LayoutLMForMaskedLM,16,24.281030,20.561180,17.819019,11.408564,1.694388,18.494605,3.178766,1.639159,0.278085,2.956108,6.360330,11.906608
cuda,LayoutLMForSequenceClassification,16,24.300562,20.578954,17.800569,11.377167,1.676550,19.276465,3.142114,1.631926,0.275228,5.518743,8.782595,15.262040
cuda,M2M100ForConditionalGeneration,16,43.167921,34.252486,31.488485,16.414205,3.951097,27.328210,7.014760,4.312894,0.595283,15.824305,21.322928,31.108242
cuda,MBartForCausalLM,4,21.385658,18.151065,15.330110,9.718707,1.638901,16.419253,2.704888,1.738640,0.201377,3.300034,1.888213,11.807880
cuda,MBartForConditionalGeneration,2,40.153429,33.274278,30.614869,15.335929,3.946037,22.765226,8.009828,3.932364,1.069197,0.724126,0.422220,12.808189
cuda,MT5ForConditionalGeneration,16,38.119080,32.505728,29.744872,18.113548,3.054583,27.282081,4.937591,2.232664,0.387226,39.078847,75.756541,51.610837
cuda,MegatronBertForCausalLM,4,36.983452,29.274151,26.635744,14.186404,3.364065,21.827512,6.839526,3.217014,0.721491,1.786576,11.790088,13.121515
cuda,MegatronBertForQuestionAnswering,8,36.767634,29.112916,26.470972,14.035565,3.299237,21.947605,6.661704,3.146275,0.712197,2.246269,9.770922,13.784720
cuda,MobileBertForMaskedLM,64,52.211553,37.886720,35.121222,14.206154,4.832089,30.287025,9.546640,5.705047,2.455057,19.653931,41.222581,41.121217
cuda,MobileBertForQuestionAnswering,128,53.184665,38.911289,36.128443,15.220779,4.907111,32.047523,9.537261,5.713166,2.400492,15.954719,34.594095,38.247308
cuda,PLBartForCausalLM,8,17.116286,15.202860,12.369419,9.292664,0.898332,14.619812,1.522156,0.918131,0.105697,2.064265,1.629845,8.381159
cuda,PLBartForConditionalGeneration,4,28.421129,23.551410,20.712034,12.871187,2.186721,20.644867,3.501621,2.191904,0.287194,3.054150,2.237911,13.233444
cuda,PegasusForCausalLM,32,20.066792,16.987226,14.287821,8.609373,1.608777,14.890059,2.692726,1.720219,0.201044,3.844360,2.297441,11.905216
cuda,PegasusForConditionalGeneration,32,36.937039,33.084953,30.343009,15.438622,3.743531,23.634250,7.370012,3.882571,0.721248,2.160771,1.875208,14.492566
cuda,RobertaForCausalLM,16,24.986870,20.757610,18.012381,11.498812,1.674277,16.789878,3.292856,1.641302,0.275332,0.561611,5.441953,7.688948
cuda,RobertaForQuestionAnswering,16,22.188077,18.314076,15.583774,9.092607,1.656150,13.490458,2.928256,1.588335,0.273153,0.191793,4.728476,6.408558
cuda,Speech2Text2ForCausalLM,256,15.458150,13.689432,10.856704,7.983211,0.773623,13.088920,1.470583,0.890288,0.107584,2.398578,3.669270,8.371134
cuda,T5ForConditionalGeneration,4,29.572412,25.527487,22.737916,14.517528,2.059354,20.808732,3.428750,1.840971,0.262000,3.993668,11.161984,12.558932
cuda,T5Small,4,29.749329,25.735159,22.927744,14.747628,2.052273,21.293817,3.398062,1.829511,0.264139,4.128687,11.265737,12.940385
cuda,XGLMForCausalLM,8,33.226716,27.752048,24.699897,12.830901,3.663623,21.875133,6.050348,3.703083,0.421528,8.941661,5.364606,22.005547
cuda,YituTechConvBert,16,29.935838,24.441141,21.728665,12.044445,2.902289,22.615047,5.223281,2.541226,0.459939,1.026754,16.732155,14.743948
