dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,39.656274,33.481919,30.667235,17.068133,5.351496,25.959380,9.324415,5.030883,0.597901,99.046321,14.618551
cuda,beit_base_patch16_224,64,21.766043,17.881036,14.931183,8.439518,2.131782,13.294775,3.497944,2.339453,0.281813,3.264624,7.147374
cuda,botnet26t_256,128,24.639179,21.760442,18.788480,13.433386,2.641276,20.256642,6.116771,2.526098,0.149377,53.575853,9.878726
cuda,cait_m36_384,4,61.752289,47.345890,44.290863,18.754716,5.837414,36.025141,16.124695,8.194480,2.220683,19.549485,24.020890
cuda,coat_lite_mini,128,25.781311,22.431310,19.514563,13.032813,2.423696,25.713928,8.096166,3.414605,0.238241,42.943870,15.264762
cuda,convit_base,64,23.976672,19.978351,17.036252,9.516720,2.166272,18.649977,5.471784,2.520359,0.294002,9.578285,11.479854
cuda,convmixer_768_32,32,23.195645,21.490279,17.182195,6.872921,3.017040,12.049750,3.898957,2.104337,0.327565,8.696189,2.710566
cuda,convnext_base,64,28.745284,21.669349,18.831802,10.156693,3.786578,20.455398,5.771905,3.055262,0.531404,29.615611,14.539280
cuda,crossvit_9_240,128,33.244591,26.998659,22.984164,11.689655,3.670134,25.429418,7.603123,3.642600,0.474337,33.127863,17.702906
cuda,cspdarknet53,64,31.794657,25.927145,22.142277,11.503800,4.456371,16.948605,4.760123,2.671071,0.340710,52.049518,10.193907
cuda,deit_base_distilled_patch16_224,64,21.427007,18.256270,14.220137,8.325853,1.643698,25.778077,4.141290,1.956824,0.244693,3.823148,19.241737
cuda,dla102,128,40.938220,34.212072,30.315015,14.965310,5.436598,21.716068,7.480124,3.840093,0.587564,39.474628,12.945975
cuda,dm_nfnet_f0,128,28.056241,21.762012,18.581508,8.506184,3.919321,16.721706,5.590499,2.332367,0.292056,28.284015,12.388273
cuda,dpn107,32,48.304686,38.569819,35.454388,17.070997,6.173957,26.410939,7.630944,5.360103,0.594684,30.112884,16.000346
cuda,eca_botnext26ts_256,128,27.664888,24.560903,20.616702,14.182285,2.858262,21.487749,6.623147,2.671293,0.166497,57.063637,10.343553
cuda,ese_vovnet19b_dw,128,18.855738,16.180349,12.185552,8.356187,1.699746,13.473738,3.474338,1.630836,0.123101,50.140309,7.274343
cuda,fbnetc_100,128,30.195361,25.319996,21.413048,12.269129,3.613539,18.356072,4.710182,2.557165,0.308386,95.595253,9.954527
cuda,fbnetv3_b,128,47.183439,38.810933,34.940626,17.729909,5.984766,26.806139,9.212327,4.333612,0.666773,104.590308,15.486872
cuda,gernet_l,128,25.257472,20.539413,16.693452,8.637771,2.931289,13.492711,3.294803,1.916518,0.245336,45.512327,8.009480
cuda,ghostnet_100,128,43.091116,35.313408,31.475050,17.731480,5.039123,29.327496,8.646982,4.256661,0.502243,176.674151,17.034084
cuda,gluon_inception_v3,128,41.005146,34.875331,31.006510,17.126190,5.338517,26.285944,9.362654,5.060133,0.604135,98.463177,14.880863
cuda,gluon_xception65,32,45.038233,36.914896,33.163164,14.482072,6.243289,20.086748,7.094329,3.654284,0.746891,31.437603,12.668902
cuda,gmixer_24_224,128,30.245605,24.059550,20.065490,9.861739,2.568889,18.030644,6.092345,3.056118,0.421654,6.860618,11.210529
cuda,gmlp_s16_224,128,30.786412,24.728156,20.809580,10.932419,3.113246,20.336031,6.223913,3.156693,0.456050,12.136009,12.766437
cuda,hrnet_w18,128,107.251955,98.535041,94.475156,42.046002,18.925106,58.568569,27.851469,12.330161,5.143076,85.772309,36.787258
cuda,inception_v3,128,40.020071,33.898144,30.958480,17.172117,5.404814,26.276004,9.442479,5.083878,0.595587,99.508097,15.264126
cuda,jx_nest_base,32,36.136551,29.737396,26.806287,14.864807,3.903157,28.193753,10.872414,4.249868,0.632199,23.683000,17.935672
cuda,lcnet_050,128,19.007608,16.696904,13.649079,8.281596,2.098595,12.856710,3.311086,1.542816,0.134211,67.071032,6.807245
cuda,mixer_b16_224,128,18.381280,15.307264,12.442143,7.281554,1.683208,12.380126,2.280401,1.324051,0.154925,5.884906,6.905974
cuda,mixnet_l,128,40.665965,32.148696,29.221237,15.615104,4.230921,25.076205,7.367847,4.032292,0.554269,101.621130,14.447769
cuda,mnasnet_100,128,24.811078,21.031713,18.022302,10.891974,2.582735,16.668785,4.335559,2.100394,0.224983,87.777408,8.557689
cuda,mobilenetv2_100,128,26.544165,22.698859,19.668564,11.430992,3.012328,16.578865,4.290802,2.351853,0.249925,94.975157,8.374316
cuda,mobilenetv3_large_100,128,28.365689,24.108649,21.082239,12.644223,3.316739,19.845697,4.888504,2.707474,0.264421,110.985833,10.732080
cuda,mobilevit_s,64,37.236405,32.069866,29.163136,19.283903,4.504943,35.745849,14.592457,6.236965,0.408805,98.578095,21.223698
cuda,nfnet_l0,128,25.261032,20.102717,17.220028,8.204116,3.132690,16.053073,5.125507,2.265208,0.290149,37.671921,11.202181
cuda,pit_b_224,64,22.092810,18.590318,15.604435,9.029116,2.112077,15.247243,4.271234,2.169477,0.277686,11.541212,8.489226
cuda,pnasnet5large,16,77.015852,69.443895,66.464495,30.899261,12.365298,45.429155,20.589952,10.123990,2.042433,42.754608,28.305841
cuda,poolformer_m36,64,41.308702,34.016849,31.114098,17.536996,6.495770,30.944148,14.764675,6.387210,0.643589,31.869304,20.289183
cuda,regnety_002,128,24.902242,20.115241,17.194830,9.847100,2.862308,15.553650,3.970350,2.096480,0.253272,68.907210,8.764155
cuda,repvgg_a2,128,24.142040,19.554079,16.645466,8.616214,3.038766,12.777002,3.701842,1.729166,0.226100,24.004421,7.420058
cuda,res2net101_26w_4s,64,65.812405,55.206720,52.281762,23.236561,9.805904,34.079602,14.512219,8.127996,1.584448,56.115227,21.383303
cuda,res2net50_14w_8s,128,57.812440,48.679400,45.829659,21.017255,8.656894,32.748888,14.429235,6.757100,1.283697,36.702669,21.020017
cuda,res2next50,128,34.864517,29.946012,26.941690,13.608824,4.729422,20.716011,7.275765,4.204948,0.509075,36.809658,12.189104
cuda,resmlp_12_224,128,15.310705,12.565187,9.727399,6.090146,1.039845,19.578752,2.196249,1.607469,0.137578,8.031844,14.614040
cuda,resnest101e,64,58.990775,47.927402,44.971669,20.049653,7.585613,31.636594,12.818866,6.185356,1.210908,75.807563,20.447096
cuda,rexnet_100,128,36.068579,30.697486,27.783446,16.812856,4.085053,28.042824,6.618457,3.272447,0.335346,232.314723,15.601886
cuda,sebotnet33ts_256,64,31.207725,26.710140,23.815188,15.857723,3.717982,24.464782,8.537633,3.351843,0.232897,56.371801,12.542845
cuda,selecsls42b,128,21.364433,18.727787,15.841761,9.793163,2.474437,15.913810,4.281197,2.158243,0.181032,56.922599,8.984964
cuda,spnasnet_100,128,29.112232,24.427511,21.385059,12.092656,3.686504,17.766791,4.758754,2.519510,0.301438,96.393563,9.607311
cuda,swin_base_patch4_window7_224,64,45.040469,36.923948,33.980646,18.649829,4.983958,37.948021,14.284290,6.591164,0.760973,29.774260,25.095587
cuda,swsl_resnext101_32x16d,32,35.753864,29.749297,26.683918,11.558092,5.580513,16.243740,5.832331,3.019807,0.506011,10.774621,10.677783
cuda,tf_efficientnet_b0,128,30.125242,24.995162,21.993397,12.795211,3.889561,20.395183,5.415408,2.792326,0.314679,106.363625,11.741860
cuda,tf_mixnet_l,128,41.356284,32.362891,29.392089,16.195495,4.585552,25.684411,7.490620,4.310141,0.569118,97.822697,14.415492
cuda,tinynet_a,128,34.236763,28.179598,25.138679,13.924489,4.444872,21.660507,6.275334,3.147324,0.405331,108.744179,12.479568
cuda,tnt_s_patch16_224,128,37.904046,30.419942,27.500900,12.784246,3.779176,22.828824,8.367774,3.892880,0.783338,12.689494,14.540167
cuda,twins_pcpvt_base,64,51.088561,40.450791,37.521689,17.734708,5.695894,33.144673,12.889065,6.332543,1.422622,68.444772,22.067438
cuda,visformer_small,128,22.417363,19.430436,16.423290,10.402317,2.492006,15.818713,3.812375,1.689076,0.208283,34.508353,8.082249
cuda,vit_base_patch16_224,64,19.397457,16.295751,13.311404,7.556836,1.644320,23.264116,3.592237,1.830659,0.240575,3.925832,17.496737
cuda,volo_d1_224,64,31.903995,26.553058,23.531159,13.142232,3.772245,23.402956,8.070047,3.634080,0.465411,23.738023,14.303322
cuda,xcit_large_24_p8_224,5,61.560879,48.159714,45.167022,20.749325,8.656895,37.244093,16.745284,7.798218,2.130610,35.716244,25.777670
