dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,2.9070,18.0052,62.1743,0.9428
cuda,Background_Matting,4,1.1704,107.5678,69.5076,0.8484
cuda,LearningToPaint,96,1.2589,8.7936,41.0681,0.5925
cuda,Super_SloMo,6,1.2173,65.2077,40.3412,1.2082
cuda,alexnet,128,1.0840,9.0584,13.4627,0.7084
cuda,attention_is_all_you_need_pytorch,256,1.5727,37.3979,70.5517,0.9689
cuda,dcgan,32,1.4766,1.4323,6.9005,0.7821
cuda,demucs,4,1.0321,52.2048,27.2510,0.7730
cuda,densenet121,4,2.7894,18.6402,127.9778,0.7078
cuda,dlrm,0,0.0000
cuda,doctr_det_predictor,0,0.0000
cuda,doctr_reco_predictor,0,0.0000
cuda,drq,1,1.3885,2.7827,10.9437,0.6379
cuda,fastNLP_Bert,6,1.5142,34.1415,44.4453,1.0496
cuda,functorch_dp_cifar10,64,3.5796,2.8764,53.9069,0.3991
cuda,hf_Albert,8,2.2791,30.4659,51.9889,1.0740
cuda,hf_Bart,4,2.1574,35.3949,56.9154,0.7535
cuda,hf_Bert,4,1.5447,26.0399,44.2961,0.9680
cuda,hf_Bert_large,4,1.5192,54.4013,73.0602,1.0419
cuda,hf_BigBird,2,2.9749,72.5034,133.4454,0.6971
cuda,hf_DistilBert,8,1.4643,22.1605,29.8577,0.8476
cuda,hf_GPT2,4,1.8798,27.9973,31.5423,0.9320
cuda,hf_GPT2_large,4,1.6494,126.6972,80.9130,0.8906
cuda,hf_Longformer,2,1.6710,67.1223,143.8359,0.4170
cuda,hf_Reformer,4,1.1817,69.2928,33.9173,0.5797
cuda,hf_T5,8,1.8485,97.9485,61.1665,1.1036
cuda,hf_T5_large,2,2.2175,97.5567,171.9156,0.8109
cuda,lennard_jones,1000,1.4491,1.0356,5.2662,0.5317
cuda,mnasnet1_0,32,1.5919,14.3403,104.3585,0.7163
cuda,mobilenet_v2,96,1.4699,31.9885,127.4277,1.0102
cuda,mobilenet_v3_large,32,1.9195,13.3843,134.9357,0.6997
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.8717,11.7141,8.4562,0.6585
cuda,phlippe_densenet,128,1.9197,13.1190,160.4529,0.8058
cuda,phlippe_resnet,128,1.8338,5.3186,30.6071,0.3169
cuda,pytorch_CycleGAN_and_pix2pix,1,1.8148,7.2564,34.9329,0.5904
cuda,pytorch_stargan,16,1.2164,11.9262,44.7508,0.7715
cuda,pytorch_struct,200,1.6256,3.2400,18.9535,0.7274
cuda,pytorch_unet,1,1.1698,34.0860,56.7854,0.8134
cuda,resnet152,32,1.1398,55.0968,98.3996,0.8461
cuda,resnet18,16,1.5301,6.2541,40.5150,0.5447
cuda,resnet50,32,1.1142,23.0743,64.5553,0.7817
cuda,resnext50_32x4d,8,1.7075,12.4809,48.1515,0.6692
cuda,shufflenet_v2_x1_0,128,1.4926,19.9366,79.6966,0.8676
cuda,soft_actor_critic,256,1.1826,1.2387,6.7515,0.6066
cuda,speech_transformer,32,1.5837,40.1309,72.0003,0.8651
cuda,squeezenet1_1,32,1.8191,5.4482,22.7480,0.7730
cuda,tacotron2,0,0.0000
cuda,timm_efficientnet,32,1.3694,23.5085,138.6904,0.9297
cuda,timm_nfnet,128,1.4578,81.2342,66.9395,0.9690
cuda,timm_regnet,32,0.9447,58.9940,67.2074,0.8482
cuda,timm_resnest,32,1.4431,16.6934,96.5573,0.8621
cuda,timm_vision_transformer,32,1.5125,18.3227,49.2740,0.8593
cuda,timm_vision_transformer_large,0,0.0000
cuda,timm_vovnet,32,0.9116,26.9684,57.4524,0.7529
cuda,torchrec_dlrm,0,0.0000
cuda,tts_angular,64,0.9850,6.4194,5.0849,0.9852
cuda,vgg16,64,1.2312,53.9113,14.1189,0.7230
cuda,yolov3,16,1.1115,61.7541,112.7487,0.8919
