,Compiler,torchbench,huggingface,timm_models
eager,eager,4.63,7.55,5.87
aot_eager,aot_eager,9.91,17.15,13.69
inductor,inductor,60.90,63.03,104.02
inductor_no_cudagraphs,inductor_no_cudagraphs,60.66,59.08,103.79
