dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,38.875626,33.172922,30.424116,16.716939,5.376128,25.546637,9.419655,5.081544,0.611150,43.490218,101.825688,58.084110
cuda,beit_base_patch16_224,64,21.387257,17.496653,14.600044,8.117290,1.892431,12.858136,3.755238,2.081285,0.280314,0.657331,3.250678,7.455883
cuda,botnet26t_256,128,27.257458,24.307612,19.917036,14.249632,2.690579,21.725636,6.168678,2.937336,0.148402,23.347536,48.278529,33.668168
cuda,cait_m36_384,4,61.141273,47.493456,44.441316,18.811722,5.857367,36.207233,16.079927,8.256830,2.239393,7.593281,20.970523,31.791744
cuda,coat_lite_mini,128,25.549020,22.213782,19.349440,12.904112,2.400138,25.141889,7.795003,3.404972,0.236320,13.481982,43.896765,28.278095
cuda,convit_base,64,23.152492,19.476676,16.565408,8.991952,2.194685,18.148504,5.433845,2.536881,0.302887,5.459584,9.246869,16.995144
cuda,convmixer_768_32,32,21.604094,19.954561,16.983028,6.635577,2.991731,10.996977,3.632732,2.093459,0.337498,3.157241,11.015225,2.612039
cuda,convnext_base,64,29.285722,22.415567,19.360327,10.228891,3.472418,20.407411,5.737063,3.026826,0.525006,11.962218,29.276714,26.077877
cuda,crossvit_9_240,128,31.947148,26.479222,23.521903,11.757674,3.075334,24.932026,7.604212,3.657290,0.470730,18.314750,33.295246,34.830416
cuda,cspdarknet53,64,30.577516,24.901679,22.046112,11.436897,4.077966,17.162275,5.082170,2.669113,0.340615,24.850086,52.300967,34.948256
cuda,deit_base_distilled_patch16_224,64,19.259669,16.022152,13.083061,7.292854,1.634965,23.881435,4.052774,1.934309,0.245078,2.268667,3.812057,20.636369
cuda,dla102,128,39.120595,32.813319,29.978302,14.596369,5.067273,21.447254,7.849157,3.848202,0.597579,18.150232,41.467126,30.830992
cuda,dm_nfnet_f0,128,26.767873,20.910448,18.073168,8.216357,3.613131,16.150206,5.557161,2.336087,0.295725,23.338317,28.842750,35.137033
cuda,dpn107,32,48.183409,39.143505,36.225509,16.982755,5.663531,25.988962,8.063301,4.794369,0.588859,15.378638,28.715319,30.534469
cuda,eca_botnext26ts_256,128,27.752538,24.671073,20.708632,14.255486,2.861583,21.605245,6.281727,2.978706,0.167681,30.555679,55.384302,40.949156
cuda,ese_vovnet19b_dw,128,18.415651,15.991602,12.068449,8.217670,1.692989,13.247062,3.476365,1.630794,0.123151,28.479173,50.840546,35.312593
cuda,fbnetc_100,128,29.969759,25.041408,21.278842,12.095308,3.230099,18.425026,5.207994,2.558125,0.318180,45.288506,97.338106,55.110659
cuda,fbnetv3_b,128,46.364272,38.402566,34.581372,17.361249,6.017294,26.836298,9.292666,4.293979,0.659452,53.538479,104.491139,69.498078
