dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,0.9969,159.4720,5.7384,1.0000
cuda,beit_base_patch16_224,64,0.9969,101.5316,3.9435,0.9999
cuda,botnet26t_256,128,0.9737,101.8051,2.7795,0.9994
cuda,cait_m36_384,4,0.9953,173.2970,13.8411,0.9998
cuda,coat_lite_mini,128,0.9968,112.7573,3.1329,1.0445
cuda,convit_base,64,0.9979,163.3595,3.4334,1.0000
cuda,convmixer_768_32,32,0.9985,301.0757,1.6082,1.0000
cuda,convnext_base,64,0.9835,124.5634,6.2621,1.0052
cuda,crossvit_9_240,128,0.9902,82.6335,5.5799,0.9990
cuda,cspdarknet53,64,0.9328,94.8699,5.3645,0.9996
cuda,deit_base_distilled_patch16_224,64,0.9965,84.9940,3.1687,0.9995
cuda,dla102,128,0.9958,172.6258,5.9715,0.9709
cuda,dm_nfnet_f0,128,0.9868,128.7988,5.6731,0.9808
cuda,dpn107,32,0.9313,113.9572,9.0074,0.9932
cuda,eca_botnext26ts_256,128,0.9739,108.7673,2.9133,0.9995
cuda,ese_vovnet19b_dw,128,0.9583,64.5861,2.3847,0.9986
cuda,fbnetc_100,128,0.9499,82.9072,4.9994,0.9989
cuda,fbnetv3_b,128,0.9489,115.3982,7.8845,0.9989
cuda,gernet_l,128,0.9352,77.8093,4.6597,0.9989
cuda,ghostnet_100,128,0.9921,90.6936,7.1555,0.9983
cuda,gluon_inception_v3,128,0.9964,160.5665,5.7286,1.0000
cuda,gluon_xception65,32,0.9920,99.8256,7.9121,0.9998
cuda,gmixer_24_224,128,0.9954,117.9547,5.7324,1.0014
cuda,gmlp_s16_224,128,0.9943,137.6317,5.4465,1.0015
cuda,hrnet_w18,128,0.9919,282.2067,8.5943,0.9999
cuda,inception_v3,128,0.9970,159.0657,5.4501,1.0000
cuda,jx_nest_base,32,0.9909,102.0088,6.6548,1.0006
cuda,lcnet_050,128,0.9406,31.7012,2.4128,0.9982
cuda,mixer_b16_224,128,0.9972,116.6934,2.5717,1.0000
cuda,mixnet_l,128,0.9756,182.1593,7.8730,0.9997
cuda,mnasnet_100,128,0.9482,64.2322,3.7567,0.9992
cuda,mobilenetv2_100,128,0.9489,65.6095,3.7634,0.9996
cuda,mobilenetv3_large_100,128,0.9489,61.4075,4.0306,0.9993
cuda,mobilevit_s,64,0.9617,84.7683,5.0710,0.9998
cuda,nfnet_l0,128,0.9903,112.7351,5.1217,1.0005
cuda,pit_b_224,64,0.9953,118.8328,3.3124,1.0005
cuda,pnasnet5large,16,0.9860,198.6357,7.4026,1.0593
cuda,poolformer_m36,64,0.9864,146.7860,7.6167,1.0014
cuda,regnety_002,128,0.9504,41.0299,4.6093,0.9992
cuda,repvgg_a2,128,0.9360,77.6341,4.5452,0.9997
cuda,res2net101_26w_4s,64,1.0016,99.5069,10.2686,1.0002
cuda,res2net50_14w_8s,128,0.9991,140.9368,8.6423,1.0002
cuda,res2next50,128,0.9990,125.8431,5.2142,1.0003
cuda,resmlp_12_224,128,0.9926,53.4717,2.8760,0.9999
cuda,resnest101e,64,0.9946,165.8228,10.5141,0.9998
cuda,rexnet_100,128,0.9515,80.2116,5.3079,1.0000
cuda,sebotnet33ts_256,64,0.9574,80.6139,4.1070,0.9957
cuda,selecsls42b,128,0.9986,60.0579,2.3935,1.0006
cuda,spnasnet_100,128,0.9415,70.5622,5.0263,0.9992
cuda,swin_base_patch4_window7_224,64,0.9908,147.8225,7.9333,1.0010
cuda,swsl_resnext101_32x16d,32,0.9978,118.6623,5.8581,1.0002
cuda,tf_efficientnet_b0,128,0.9596,84.8720,4.8140,0.9992
cuda,tf_mixnet_l,128,0.9752,190.9115,8.5006,0.9995
cuda,tinynet_a,128,0.9469,73.7354,5.6391,0.9998
cuda,tnt_s_patch16_224,128,0.9982,324.1916,6.1821,1.0000
cuda,twins_pcpvt_base,64,0.9949,128.2704,10.6174,1.0001
cuda,visformer_small,128,0.9963,91.3695,2.4992,1.0005
cuda,vit_base_patch16_224,64,0.9965,87.0408,2.9362,1.0001
cuda,volo_d1_224,64,0.9941,121.0054,4.8312,1.0010
cuda,xcit_large_24_p8_224,5,0.9912,142.7148,12.1394,0.9989
