dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,29.550161,24.266540,21.223718,12.095140,2.988050,16.346024,4.214120,2.103823,0.319356,28.743442,10.858569
cuda,Background_Matting,4,24.395654,21.030290,17.709077,10.749825,2.776800,16.694712,5.824862,2.938190,0.237994,31.437887,11.458829
cuda,LearningToPaint,96,15.306373,13.877410,9.392222,6.596425,1.380916,10.233244,1.262516,0.733454,0.073930,22.614623,6.151097
cuda,Super_SloMo,6,25.719917,22.439804,19.237518,12.332940,2.886808,17.399602,6.202095,2.742336,0.147197,10.180415,8.191252
cuda,alexnet,128,6.595521,5.927248,2.806776,2.400953,0.188925,6.126862,0.942787,0.323641,0.015191,4.074060,4.807746
cuda,attention_is_all_you_need_pytorch,256,30.040402,25.705579,22.696635,13.114157,2.781010,18.592773,5.021412,2.350979,0.411123,32.786608,12.345202
cuda,dcgan,32,6.276818,5.835550,2.694948,2.163188,0.359226,3.157943,0.212889,0.116283,0.012533,1.572400
cuda,demucs,4,14.711049,13.047910,9.789043,8.634597,0.614609,14.039001,1.171139,0.676657,0.044248,7.853078,6.500082
cuda,densenet121,4,58.307656,49.765372,46.409198,27.469298,7.799446,35.931852,13.984020,5.606655,0.706206,53.520953,24.485940
cuda,dlrm,1024,5.455462,5.082263,2.383651,1.728909,0.181255,3.056842,0.389036,0.166278,0.016062,1.730100
cuda,drq,1,6.828179,6.165031,3.028939,2.547686,0.135261,4.264744,0.191583,0.286275,0.015537,2.050494
cuda,fastNLP_Bert,6,32.237879,27.100044,23.369011,15.707111,2.271120,20.356114,4.538219,2.109916,0.315615,7.260585,10.601469
cuda,functorch_dp_cifar10,64,12.866861,11.644103,8.683601,5.891395,1.386511,11.169756,2.564781,0.935863,0.065628,35.814432,7.878709
cuda,hf_Albert,8,20.188616,17.672995,14.792313,8.001716,1.996160,11.838950,3.388096,1.510938,0.149324,9.533151,8.435522
cuda,hf_Bart,4,34.115799,27.580351,24.623802,14.253266,3.127672,18.969900,4.991478,2.553024,0.424209,2.873965,11.937079
cuda,hf_Bert,4,25.417560,20.494271,17.500542,10.076013,2.171643,13.540518,3.822239,2.153811,0.287480,3.310460,8.931959
cuda,hf_Bert_large,4,43.519865,33.603769,30.725672,15.811818,4.889247,20.833213,7.878141,3.746784,0.830348,3.026309,15.883013
cuda,hf_BigBird,2,82.752116,70.258644,67.148078,37.769324,9.887423,53.767210,23.990176,11.559332,0.596866,9.341411,35.740305
cuda,hf_DistilBert,8,16.690078,13.998461,11.178514,7.238576,1.154654,10.732883,1.900960,1.259937,0.116586,6.281352,6.233776
cuda,hf_GPT2,4,25.755868,20.851918,17.081181,10.337513,2.649614,12.971471,3.530348,1.801305,0.255058,8.347462,8.061799
cuda,hf_GPT2_large,4,64.254700,47.997911,44.734449,24.800316,6.618368,35.547678,13.249542,5.400208,1.388890,15.848471,25.941025
cuda,hf_Reformer,4,29.584567,25.143234,22.264912,20.009433,0.818782,23.330139,1.517299,0.769023,0.071301,5.644558,5.147674
cuda,hf_T5,8,29.541462,23.984570,21.038370,11.958946,2.758239,16.537027,4.491446,2.238575,0.308932,8.314820,11.132234
cuda,hf_T5_large,2,106.254441,78.609187,75.212833,38.705929,11.883750,51.054197,21.533076,7.655446,2.567265,28.387696,37.796688
cuda,lennard_jones,1000,4.623068,4.229594,1.602856,1.308661,0.080162,2.321630,0.084857,0.060641,0.006385,1.330570
cuda,mnasnet1_0,32,26.399080,23.040977,18.824487,11.967770,2.933140,16.392788,3.914416,1.948205,0.205459,70.093541,10.192794
cuda,mobilenet_v2,96,28.161089,24.857955,20.799862,13.502534,3.361603,17.099657,4.245827,2.069710,0.229746,90.561609,9.964770
