dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,adv_inception_v3,128,0.8600,186.1259,12.5376,0.8621,7.4412,8.6317,317,2,13,7
cuda,beit_base_patch16_224,64,0.9661,104.5782,8.6917,0.9303,8.0382,8.6407,472,2,13,7
cuda,botnet26t_256,128,0.8516,116.4606,6.3904,0.8676,6.5538,7.5542,340,2,15,7
cuda,cait_m36_384,4,0.9422,182.1899,32.8377,0.9130,13.2405,14.5020,1345,2,13,7
cuda,coat_lite_mini,128,0.9956,113.0431,7.9426,0.9207,7.4215,8.0606,463,2,13,7
cuda,convit_base,64,0.9976,163.0300,8.6052,0.8482,11.7728,13.8793,501,2,13,7
cuda,convmixer_768_32,32,0.9648,310.7898,6.8510,0.9795,6.9724,7.1182,234,2,7,5
cuda,convnext_base,64,0.9843,124.2523,13.1942,0.9240,9.3938,10.1666,498,2,13,7
cuda,crossvit_9_240,128,0.7828,104.4192,13.5340,0.8711,6.2898,7.2202,603,2,13,7
cuda,cspdarknet53,64,0.7858,112.7400,10.9570,0.8538,5.7233,6.7037,442,2,15,7
cuda,deit_base_distilled_patch16_224,64,0.9937,84.9820,7.5462,0.9313,7.6517,8.2158,380,2,13,7
cuda,dla102,128,0.8154,210.4063,14.1703,0.9151,9.7714,10.6776,419,2,13,7
cuda,dm_nfnet_f0,128,0.9850,128.7619,11.5069,0.8946,7.5870,8.4805,619,2,13,7
cuda,dpn107,32,0.8069,131.4008,19.5631,0.9040,6.1719,6.8275,746,2,15,7
cuda,eca_botnext26ts_256,128,0.7194,147.2502,6.8414,0.7722,8.7111,11.2813,370,2,15,7
cuda,ese_vovnet19b_dw,128,0.8330,74.3674,4.8747,0.8968,5.5337,6.1707,161,3,15,8
cuda,fbnetc_100,128,0.7386,106.3990,9.4981,0.8512,3.7569,4.4135,384,3,15,8
cuda,fbnetv3_b,128,0.7678,142.4188,17.0740,0.7935,5.8569,7.3814,610,2,15,7
cuda,gernet_l,128,0.7929,91.6050,8.9342,0.8499,4.6338,5.4522,409,2,15,7
cuda,ghostnet_100,128,0.7463,120.5848,16.0605,0.8689,2.9281,3.3700,328,2,15,7
cuda,gluon_inception_v3,128,0.8647,185.4442,12.6915,0.8621,7.4412,8.6317,317,2,13,7
cuda,gluon_xception65,32,0.8426,117.1799,17.0619,0.8841,7.2849,8.2395,356,2,13,7
cuda,gmixer_24_224,128,0.8890,132.1409,13.5969,0.9706,9.0260,9.2995,635,2,13,7
cuda,gmlp_s16_224,128,1.0825,126.2926,12.0425,0.9727,12.2402,12.5832,491,2,13,7
cuda,hrnet_w18,128,0.6450,432.4748,36.0464,0.9196,8.6762,9.4348,1373,2,7,5
cuda,inception_v3,128,0.8649,185.0467,12.4894,0.8621,7.4412,8.6317,317,2,13,7
cuda,jx_nest_base,32,0.9856,101.6280,14.6873,0.8927,8.8309,9.8920,862,2,13,7
cuda,lcnet_050,128,0.7356,40.5361,4.9848,0.7712,1.3628,1.7672,168,2,15,7
cuda,mixer_b16_224,128,1.0183,114.1869,5.8962,0.9569,9.5366,9.9658,227,2,13,7
cuda,mixnet_l,128,0.8208,220.4184,16.2476,0.8469,7.8238,9.2377,677,2,15,7
cuda,mnasnet_100,128,0.7412,82.1210,7.5132,0.8719,3.1775,3.6442,305,3,15,8
cuda,mobilenetv2_100,128,0.7366,84.3850,7.8157,0.7647,5.3429,6.9870,304,2,15,7
cuda,mobilenetv3_large_100,128,0.7603,76.4334,8.3691,0.8424,3.1753,3.7693,315,2,15,7
cuda,mobilevit_s,64,0.7309,111.3457,11.2948,0.7794,7.1866,9.2207,520,3,15,8
cuda,nfnet_l0,128,0.8150,136.9253,10.9182,0.8404,6.5084,7.7444,550,2,13,7
cuda,pit_b_224,64,0.9925,118.9758,7.9832,0.8011,10.8027,13.4848,426,2,13,7
cuda,pnasnet5large,16,0.9100,214.9299,26.3089,0.9907,10.5997,10.6995,958,2,9,5
cuda,poolformer_m36,64,0.9837,146.9440,13.5996,0.9485,10.7806,11.3662,699,2,13,7
cuda,regnety_002,128,0.7086,55.0668,8.8409,0.8281,1.5587,1.8822,368,2,15,7
cuda,repvgg_a2,128,0.7555,96.1528,8.6577,0.7778,3.1051,3.9919,397,2,15,7
cuda,res2net101_26w_4s,64,0.7776,137.0918,26.1102,0.9132,5.9741,6.5416,807,2,13,7
cuda,res2net50_14w_8s,128,0.7906,177.4660,22.2312,0.9074,8.2633,9.1061,703,2,13,7
cuda,res2next50,128,0.8257,152.5727,11.9874,0.9106,8.4846,9.3181,399,2,13,7
cuda,resmlp_12_224,128,0.8897,59.7147,5.3289,0.9506,4.3940,4.6222,203,2,13,7
cuda,resnest101e,64,0.8657,189.6523,24.4433,0.9986,9.8296,9.8430,1022,2,13,7
cuda,rexnet_100,128,0.7031,108.3227,11.7023,0.7866,6.2473,7.9424,404,2,15,7
cuda,sebotnet33ts_256,64,0.7649,100.6634,9.3104,0.7116,7.0407,9.8938,465,3,15,8
cuda,selecsls42b,128,0.8121,73.7328,5.3315,0.8786,3.5485,4.0391,136,2,13,7
cuda,spnasnet_100,128,0.7387,89.7551,9.7006,0.8826,3.4748,3.9371,376,2,15,7
cuda,swin_base_patch4_window7_224,64,0.9425,154.6787,19.2274,0.9204,10.6109,11.5285,1382,2,13,7
cuda,swsl_resnext101_32x16d,32,0.8394,141.1761,13.6836,0.8688,8.6451,9.9507,415,2,13,7
cuda,tf_efficientnet_b0,128,0.6812,119.5224,10.4034,0.7735,6.0664,7.8426,371,2,15,7
cuda,tf_mixnet_l,128,0.8270,228.8343,16.8964,0.8580,8.5537,9.9699,692,2,15,7
cuda,tinynet_a,128,0.6785,102.5306,12.2229,0.7906,4.8898,6.1853,435,2,15,7
cuda,tnt_s_patch16_224,128,0.9974,323.5526,16.9826,0.9729,14.0769,14.4697,826,2,13,7
cuda,twins_pcpvt_base,64,0.9077,127.4257,23.3900,0.9232,7.6505,8.2867,1022,2,13,7
cuda,visformer_small,128,0.9449,96.2136,6.0832,0.9236,6.9708,7.5471,317,2,13,7
cuda,vit_base_patch16_224,64,0.9940,86.9849,6.9799,0.9316,7.5881,8.1453,377,2,13,7
cuda,volo_d1_224,64,0.9731,123.5994,11.8373,0.9469,7.4831,7.9030,618,2,13,7
cuda,xcit_large_24_p8_224,5,0.8676,142.8349,28.3868,0.8871,6.7350,7.5924,1195,2,13,7
