dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,adv_inception_v3,128,1.5180,105.4954,162.1355,1.0171,7.4412,7.3164,317,2,13,7
cuda,beit_base_patch16_224,64,1.3522,74.7700,34.5920,0.9890,8.0382,8.1275,472,2,13,7
cuda,botnet26t_256,128,1.4238,69.6159,88.9011,0.9779,6.5538,6.7019,340,2,15,7
cuda,cait_m36_384,4,1.3502,127.0192,114.3019,0.9890,13.2405,13.3873,1345,2,13,7
cuda,coat_lite_mini,128,1.9192,58.7341,87.7323,1.0202,7.4215,7.2746,463,2,13,7
cuda,convit_base,64,1.6114,101.0225,47.6582,1.1570,11.7728,10.1751,501,2,13,7
cuda,convmixer_768_32,32,1.0027,299.4553,36.2270,0.9854,6.9724,7.0759,234,2,7,5
cuda,convnext_base,64,1.4700,83.2270,57.8545,1.0338,9.3938,9.0869,498,2,13,7
cuda,crossvit_9_240,128,1.6151,50.6051,86.3052,0.9898,6.2898,6.3549,603,2,13,7
cuda,cspdarknet53,64,1.2585,70.3537,99.8818,1.0328,5.7233,5.5413,442,2,15,7
cuda,deit_base_distilled_patch16_224,64,1.2550,67.5175,43.4183,0.9528,7.6517,8.0309,380,2,13,7
cuda,dla102,128,1.5222,112.8677,96.5514,1.0326,9.7714,9.4629,419,2,13,7
cuda,dm_nfnet_f0,128,1.4284,88.4896,73.8355,1.0845,7.5870,6.9956,619,2,13,7
cuda,dpn107,32,1.1347,93.4141,99.0996,0.9642,6.1719,6.4009,746,2,15,7
cuda,eca_botnext26ts_256,128,1.4228,74.3108,94.0315,1.0072,8.7111,8.6487,370,2,15,7
cuda,ese_vovnet19b_dw,128,1.3694,45.1994,71.9270,0.9903,5.5337,5.5880,161,3,15,8
cuda,fbnetc_100,128,1.4055,55.9245,132.3115,0.9535,3.7569,3.9400,384,3,15,8
cuda,fbnetv3_b,128,1.3301,82.2132,177.0667,0.9793,5.8569,5.9806,610,2,15,7
cuda,gernet_l,128,1.0683,68.0685,79.8032,0.9706,4.6338,4.7741,409,2,15,7
cuda,ghostnet_100,128,1.6122,55.7506,240.7118,0.9770,2.9281,2.9971,328,2,15,7
cuda,gluon_inception_v3,128,1.5203,105.3221,160.1563,1.0171,7.4412,7.3164,317,2,13,7
cuda,gluon_xception65,32,1.0775,91.7907,93.9875,0.9705,7.2849,7.5062,356,2,13,7
cuda,gmixer_24_224,128,1.7482,67.0927,51.6175,1.1596,9.0260,7.7838,635,2,13,7
cuda,gmlp_s16_224,128,1.8303,74.7167,58.3879,1.2049,12.2402,10.1587,491,2,13,7
cuda,hrnet_w18,128,1.3403,209.1943,251.3420,0.9900,8.6762,8.7638,1373,2,7,5
cuda,inception_v3,128,1.5195,105.3633,156.8552,1.0171,7.4412,7.3164,317,2,13,7
cuda,jx_nest_base,32,1.3564,74.0136,82.9234,0.9604,8.8309,9.1948,862,2,13,7
cuda,lcnet_050,128,1.3932,21.4220,93.2353,0.8840,1.3628,1.5416,168,2,15,7
cuda,mixer_b16_224,128,1.3596,86.2410,32.5967,0.9948,9.5366,9.5865,227,2,13,7
cuda,mixnet_l,128,1.1811,153.1013,158.1503,0.9902,7.8238,7.9010,677,2,15,7
cuda,mnasnet_100,128,1.4958,40.7075,123.9508,0.9403,3.1775,3.3792,305,3,15,8
cuda,mobilenetv2_100,128,1.4452,43.0007,131.9352,1.1179,5.3429,4.7796,304,2,15,7
cuda,mobilenetv3_large_100,128,1.4282,40.7644,159.0224,0.9361,3.1753,3.3919,315,2,15,7
cuda,mobilevit_s,64,1.4397,56.4571,152.6373,1.0057,7.1866,7.1461,520,3,15,8
cuda,nfnet_l0,128,1.4310,77.9171,74.8910,0.9952,6.5084,6.5395,550,2,13,7
cuda,pit_b_224,64,1.4288,82.6254,45.1733,1.0242,10.8027,10.5477,426,2,13,7
cuda,pnasnet5large,16,1.1285,173.9015,162.1834,1.2836,10.5997,8.2580,958,2,9,5
cuda,poolformer_m36,64,1.3187,109.6880,99.7361,1.1871,10.7806,9.0813,699,2,13,7
cuda,regnety_002,128,1.2227,30.0672,106.6070,0.8966,1.5587,1.7385,368,2,15,7
