dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,adv_inception_v3,128,10.090850,6.144670,6.127479
cuda,beit_base_patch16_224,64,6.391216,3.635962,3.621270
cuda,botnet26t_256,128,4.982928,2.684053,2.669961
cuda,cait_m36_384,4,21.898387,13.241702,13.223899
cuda,coat_lite_mini,128,5.897794,3.579414,3.565323
cuda,convit_base,64,6.878652,4.245279,4.229864
cuda,convmixer_768_32,32,5.743412,4.224497,4.208710
cuda,convnext_base,64,8.861265,4.172659,4.156752
cuda,crossvit_9_240,128,9.932240,6.100614,6.085172
cuda,cspdarknet53,64,8.812819,4.304547,4.289163
cuda,deit_base_distilled_patch16_224,64,5.104510,3.065598,3.051301
cuda,dla102,128,11.207453,6.631593,6.615111
cuda,dm_nfnet_f0,128,9.166528,4.665049,4.650469
cuda,dpn107,32,16.286654,8.704758,8.542945
cuda,eca_botnext26ts_256,128,5.700062,3.197637,3.183403
cuda,ese_vovnet19b_dw,128,3.638087,1.808990,1.795213
cuda,fbnetc_100,128,7.641327,3.876535,3.861318
cuda,fbnetv3_b,128,13.320826,7.013747,6.997407
cuda,gernet_l,128,7.372082,3.381750,3.366369
cuda,ghostnet_100,128,12.159694,6.404384,6.387861
cuda,gluon_inception_v3,128,10.065534,6.108454,6.085956
cuda,gluon_xception65,32,13.063643,7.753867,7.736367
cuda,gmixer_24_224,128,8.994983,5.432696,5.417175
cuda,gmlp_s16_224,128,8.408977,4.847002,4.830867
cuda,hrnet_w18,128,31.709826,22.752103,22.724141
cuda,inception_v3,128,9.974237,6.044937,6.028646
cuda,jx_nest_base,32,11.431808,6.683851,6.667757
cuda,lcnet_050,128,3.859332,2.013683,1.999626
cuda,mixer_b16_224,128,4.068365,2.301655,2.287175
cuda,mixnet_l,128,12.870354,6.334457,6.317994
cuda,mnasnet_100,128,5.952602,3.103365,3.088931
cuda,mobilenetv2_100,128,6.169309,3.287769,3.272641
cuda,mobilenetv3_large_100,128,6.502753,3.409241,3.394077
cuda,mobilevit_s,64,8.507184,4.720018,4.705179
cuda,nfnet_l0,128,8.560707,4.768853,4.754180
cuda,pit_b_224,64,5.697894,3.410903,3.394357
cuda,pnasnet5large,16,22.816518,15.014942,14.992019
cuda,poolformer_m36,64,10.451581,5.118099,5.102355
cuda,regnety_002,128,6.707139,3.137640,3.123146
cuda,repvgg_a2,128,7.184688,3.345616,3.331411
cuda,res2net101_26w_4s,64,19.654325,12.470777,12.453022
cuda,res2net50_14w_8s,128,17.859362,11.737303,11.718998
cuda,res2next50,128,9.456280,6.128365,6.112206
cuda,resmlp_12_224,128,3.676291,1.917943,1.903492
cuda,resnest101e,64,18.368584,10.772888,10.754115
cuda,rexnet_100,128,8.646810,4.580391,4.565067
cuda,sebotnet33ts_256,64,7.214742,3.958965,3.944545
cuda,selecsls42b,128,4.172968,2.595627,2.581117
cuda,spnasnet_100,128,7.637409,3.843184,3.828191
cuda,swin_base_patch4_window7_224,64,14.620356,8.606063,8.583873
cuda,swsl_resnext101_32x16d,32,10.534030,6.576648,6.554557
cuda,tf_efficientnet_b0,128,7.884748,4.221433,4.206463
cuda,tf_mixnet_l,128,13.263145,6.276816,6.260915
cuda,tinynet_a,128,9.090301,5.075421,4.931592
cuda,tnt_s_patch16_224,128,11.930606,7.400618,7.384280
cuda,twins_pcpvt_base,64,15.812648,9.295010,9.278384
cuda,visformer_small,128,4.772526,2.866136,2.851696
cuda,vit_base_patch16_224,64,4.901204,2.943250,2.929044
cuda,volo_d1_224,64,8.874109,5.551360,5.530225
cuda,xcit_large_24_p8_224,5,20.427127,12.388975,12.370788
